partyId,agent,seedIndex,decisions,repeatedTitlesExact,repeatedTitlesNormalized,repeatedNarrativesExact,repeatedNarrativesNormalized,repeatsWithin5,repeatsWithin10,chainJustifiedRepeats
ecologistes,aleatoire,18,29,0,0,0,0,0,0,0
ecologistes,aleatoire,19,25,0,0,0,0,0,0,0
ecologistes,aleatoire,20,31,0,0,0,0,0,0,0
ecologistes,aleatoire,21,31,0,0,0,0,0,0,0
ecologistes,aleatoire,22,29,0,0,0,0,0,0,0
ecologistes,aleatoire,23,29,0,0,0,0,0,0,0
ecologistes,aleatoire,24,31,0,0,0,0,0,0,0
ecologistes,aleatoire,25,31,0,0,0,0,0,0,0
ecologistes,aleatoire,26,25,0,0,0,0,0,0,0
ecologistes,aleatoire,27,25,0,0,0,0,0,0,0
ecologistes,aleatoire,28,31,0,0,0,0,0,0,0
ecologistes,aleatoire,29,29,0,0,0,0,0,0,0
ecologistes,aleatoire,30,31,0,0,0,0,0,0,0
ecologistes,aleatoire,31,31,0,0,0,0,0,0,0
ecologistes,aleatoire,32,31,0,0,0,0,0,0,0
ecologistes,aleatoire,33,31,0,0,0,0,0,0,0
ecologistes,aleatoire,34,31,0,0,0,0,0,0,0
ecologistes,aleatoire,35,31,0,0,0,0,0,0,0
ecologistes,aleatoire,36,25,0,0,0,0,0,0,0
ecologistes,aleatoire,37,31,0,0,0,0,0,0,0
ecologistes,aleatoire,38,31,0,0,0,0,0,0,0
ecologistes,aleatoire,39,31,0,0,0,0,0,0,0
ecologistes,aleatoire,40,31,0,0,0,0,0,0,0
ecologistes,aleatoire,41,31,0,0,0,0,0,0,0
ecologistes,aleatoire,42,31,0,0,0,0,0,0,0
ecologistes,aleatoire,43,31,0,0,0,0,0,0,0
ecologistes,aleatoire,44,31,0,0,0,0,0,0,0
ecologistes,aleatoire,45,31,0,0,0,0,0,0,0
ecologistes,aleatoire,46,31,0,0,0,0,0,0,0
ecologistes,aleatoire,47,31,0,0,0,0,0,0,0
ecologistes,aleatoire,48,31,0,0,0,0,0,0,0
ecologistes,aleatoire,49,29,0,0,0,0,0,0,0
ecologistes,aleatoire,50,25,0,0,0,0,0,0,0
ecologistes,aleatoire,51,31,0,0,0,0,0,0,0
ecologistes,aleatoire,52,31,0,0,0,0,0,0,0
ecologistes,aleatoire,53,31,0,0,0,0,0,0,0
ecologistes,aleatoire,54,31,0,0,0,0,0,0,0
ecologistes,aleatoire,55,31,0,0,0,0,0,0,0
ecologistes,aleatoire,56,31,0,0,0,0,0,0,0
ecologistes,aleatoire,57,31,0,0,0,0,0,0,0
ecologistes,aleatoire,58,31,0,0,0,0,0,0,0
ecologistes,aleatoire,59,29,0,0,0,0,0,0,0
ecologistes,prudent,0,31,0,0,0,0,0,0,0
ecologistes,prudent,1,31,0,0,0,0,0,0,0
ecologistes,prudent,2,31,0,0,0,0,0,0,0
ecologistes,prudent,3,31,0,0,0,0,0,0,0
ecologistes,prudent,4,31,0,0,0,0,0,0,0
ecologistes,prudent,5,31,0,0,0,0,0,0,0
ecologistes,prudent,6,31,0,0,0,0,0,0,0
ecologistes,prudent,7,31,0,0,0,0,0,0,0
ecologistes,prudent,8,31,0,0,0,0,0,0,0
ecologistes,prudent,9,31,0,0,0,0,0,0,0
ecologistes,prudent,10,31,0,0,0,0,0,0,0
ecologistes,prudent,11,31,0,0,0,0,0,0,0
ecologistes,prudent,12,31,0,0,0,0,0,0,0
ecologistes,prudent,13,31,0,0,0,0,0,0,0
ecologistes,prudent,14,25,0,0,0,0,0,0,0
ecologistes,prudent,15,31,0,0,0,0,0,0,0
ecologistes,prudent,16,31,0,0,0,0,0,0,0
ecologistes,prudent,17,29,0,0,0,0,0,0,0
ecologistes,prudent,18,29,0,0,0,0,0,0,0
ecologistes,prudent,19,25,0,0,0,0,0,0,0
ecologistes,prudent,20,31,0,0,0,0,0,0,0
ecologistes,prudent,21,31,0,0,0,0,0,0,0
ecologistes,prudent,22,31,0,0,0,0,0,0,0
ecologistes,prudent,23,25,0,0,0,0,0,0,0
ecologistes,prudent,24,31,0,0,0,0,0,0,0
ecologistes,prudent,25,31,0,0,0,0,0,0,0
ecologistes,prudent,26,31,0,0,0,0,0,0,0
ecologistes,prudent,27,31,0,0,0,0,0,0,0
ecologistes,prudent,28,31,0,0,0,0,0,0,0
ecologistes,prudent,29,31,0,0,0,0,0,0,0
ecologistes,prudent,30,31,0,0,0,0,0,0,0
ecologistes,prudent,31,31,0,0,0,0,0,0,0
ecologistes,prudent,32,31,0,0,0,0,0,0,0
ecologistes,prudent,33,31,0,0,0,0,0,0,0
ecologistes,prudent,34,31,0,0,0,0,0,0,0
ecologistes,prudent,35,31,0,0,0,0,0,0,0
ecologistes,prudent,36,29,0,0,0,0,0,0,0
ecologistes,prudent,37,31,0,0,0,0,0,0,0
ecologistes,prudent,38,31,0,0,0,0,0,0,0
ecologistes,prudent,39,31,0,0,0,0,0,0,0
ecologistes,prudent,40,25,0,0,0,0,0,0,0
ecologistes,prudent,41,31,0,0,0,0,0,0,0
ecologistes,prudent,42,31,0,0,0,0,0,0,0
ecologistes,prudent,43,31,0,0,0,0,0,0,0
ecologistes,prudent,44,31,0,0,0,0,0,0,0
ecologistes,prudent,45,31,0,0,0,0,0,0,0
ecologistes,prudent,46,31,0,0,0,0,0,0,0
ecologistes,prudent,47,31,0,0,0,0,0,0,0
ecologistes,prudent,48,31,0,0,0,0,0,0,0
ecologistes,prudent,49,31,0,0,0,0,0,0,0
ecologistes,prudent,50,31,0,0,0,0,0,0,0
ecologistes,prudent,51,31,0,0,0,0,0,0,0
ecologistes,prudent,52,31,0,0,0,0,0,0,0
ecologistes,prudent,53,31,0,0,0,0,0,0,0
ecologistes,prudent,54,31,0,0,0,0,0,0,0
ecologistes,prudent,55,31,0,0,0,0,0,0,0
ecologistes,prudent,56,31,0,0,0,0,0,0,0
ecologistes,prudent,57,31,0,0,0,0,0,0,0
ecologistes,prudent,58,31,0,0,0,0,0,0,0
ecologistes,prudent,59,29,0,0,0,0,0,0,0
ecologistes,risque,0,31,0,0,0,0,0,0,0
ecologistes,risque,1,31,0,0,0,0,0,0,0
ecologistes,risque,2,31,0,0,0,0,0,0,0
ecologistes,risque,3,31,0,0,0,0,0,0,0
ecologistes,risque,4,31,0,0,0,0,0,0,0
ecologistes,risque,5,31,0,0,0,0,0,0,0
ecologistes,risque,6,29,0,0,0,0,0,0,0
ecologistes,risque,7,31,0,0,0,0,0,0,0
ecologistes,risque,8,31,0,0,0,0,0,0,0
ecologistes,risque,9,31,0,0,0,0,0,0,0
ecologistes,risque,10,29,0,0,0,0,0,0,0
ecologistes,risque,11,31,0,0,0,0,0,0,0
ecologistes,risque,12,31,0,0,0,0,0,0,0
ecologistes,risque,13,31,0,0,0,0,0,0,0
ecologistes,risque,14,31,0,0,0,0,0,0,0
ecologistes,risque,15,31,0,0,0,0,0,0,0
ecologistes,risque,16,25,0,0,0,0,0,0,0
ecologistes,risque,17,31,0,0,0,0,0,0,0
ecologistes,risque,18,29,0,0,0,0,0,0,0
ecologistes,risque,19,25,0,0,0,0,0,0,0
ecologistes,risque,20,31,0,0,0,0,0,0,0
ecologistes,risque,21,31,0,0,0,0,0,0,0
ecologistes,risque,22,31,0,0,0,0,0,0,0
ecologistes,risque,23,31,0,0,0,0,0,0,0
ecologistes,risque,24,31,0,0,0,0,0,0,0
ecologistes,risque,25,31,0,0,0,0,0,0,0
ecologistes,risque,26,31,0,0,0,0,0,0,0
ecologistes,risque,27,31,0,0,0,0,0,0,0
ecologistes,risque,28,31,0,0,0,0,0,0,0
ecologistes,risque,29,31,0,0,0,0,0,0,0
ecologistes,risque,30,31,0,0,0,0,0,0,0
ecologistes,risque,31,25,0,0,0,0,0,0,0
ecologistes,risque,32,31,0,0,0,0,0,0,0
ecologistes,risque,33,31,0,0,0,0,0,0,0
ecologistes,risque,34,29,0,0,0,0,0,0,0
ecologistes,risque,35,31,0,0,0,0,0,0,0
ecologistes,risque,36,25,0,0,0,0,0,0,0
ecologistes,risque,37,31,0,0,0,0,0,0,0
ecologistes,risque,38,31,0,0,0,0,0,0,0
ecologistes,risque,39,31,0,0,0,0,0,0,0
ecologistes,risque,40,31,0,0,0,0,0,0,0
ecologistes,risque,41,29,0,0,0,0,0,0,0
ecologistes,risque,42,31,0,0,0,0,0,0,0
ecologistes,risque,43,31,0,0,0,0,0,0,0
ecologistes,risque,44,31,0,0,0,0,0,0,0
ecologistes,risque,45,31,0,0,0,0,0,0,0
ecologistes,risque,46,31,0,0,0,0,0,0,0
ecologistes,risque,47,31,0,0,0,0,0,0,0
ecologistes,risque,48,31,0,0,0,0,0,0,0
ecologistes,risque,49,31,0,0,0,0,0,0,0
ecologistes,risque,50,25,0,0,0,0,0,0,0
ecologistes,risque,51,31,0,0,0,0,0,0,0
ecologistes,risque,52,31,0,0,0,0,0,0,0
ecologistes,risque,53,31,0,0,0,0,0,0,0
ecologistes,risque,54,31,0,0,0,0,0,0,0
ecologistes,risque,55,31,0,0,0,0,0,0,0
ecologistes,risque,56,31,0,0,0,0,0,0,0
ecologistes,risque,57,31,0,0,0,0,0,0,0
ecologistes,risque,58,31,0,0,0,0,0,0,0
ecologistes,risque,59,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,0,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,1,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,2,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,3,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,4,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,5,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,6,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,7,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,8,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,9,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,10,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,11,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,12,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,13,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,14,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,15,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,16,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,17,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,18,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,19,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,20,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,21,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,22,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,23,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,24,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,25,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,26,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,27,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,28,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,29,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,30,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,31,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,32,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,33,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,34,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,35,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,36,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,37,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,38,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,39,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,40,29,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,41,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,42,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,43,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,44,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,45,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,46,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,47,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,48,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,49,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,50,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,51,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,52,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,53,29,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,54,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,55,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,56,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,57,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,58,31,0,0,0,0,0,0,0
ecologistes,ideologiquement_coherent,59,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,0,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,1,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,2,29,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,3,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,4,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,5,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,6,29,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,7,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,8,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,9,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,10,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,11,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,12,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,13,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,14,29,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,15,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,16,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,17,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,18,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,19,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,20,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,21,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,22,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,23,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,24,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,25,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,26,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,27,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,28,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,29,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,30,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,31,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,32,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,33,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,34,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,35,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,36,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,37,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,38,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,39,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,40,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,41,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,42,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,43,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,44,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,45,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,46,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,47,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,48,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,49,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,50,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,51,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,52,29,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,53,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,54,25,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,55,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,56,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,57,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,58,31,0,0,0,0,0,0,0
ecologistes,opportuniste_electoral,59,29,0,0,0,0,0,0,0
ecologistes,parti_dabord,0,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,1,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,2,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,3,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,4,29,0,0,0,0,0,0,0
ecologistes,parti_dabord,5,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,6,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,7,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,8,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,9,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,10,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,11,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,12,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,13,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,14,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,15,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,16,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,17,25,0,0,0,0,0,0,0
ecologistes,parti_dabord,18,29,0,0,0,0,0,0,0
ecologistes,parti_dabord,19,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,20,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,21,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,22,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,23,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,24,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,25,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,26,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,27,29,0,0,0,0,0,0,0
ecologistes,parti_dabord,28,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,29,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,30,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,31,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,32,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,33,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,34,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,35,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,36,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,37,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,38,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,39,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,40,25,0,0,0,0,0,0,0
ecologistes,parti_dabord,41,25,0,0,0,0,0,0,0
ecologistes,parti_dabord,42,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,43,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,44,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,45,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,46,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,47,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,48,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,49,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,50,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,51,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,52,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,53,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,54,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,55,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,56,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,57,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,58,31,0,0,0,0,0,0,0
ecologistes,parti_dabord,59,29,0,0,0,0,0,0,0
ecologistes,mediatique,0,31,0,0,0,0,0,0,0
ecologistes,mediatique,1,25,0,0,0,0,0,0,0
ecologistes,mediatique,2,31,0,0,0,0,0,0,0
ecologistes,mediatique,3,31,0,0,0,0,0,0,0
ecologistes,mediatique,4,25,0,0,0,0,0,0,0
ecologistes,mediatique,5,25,0,0,0,0,0,0,0
ecologistes,mediatique,6,31,0,0,0,0,0,0,0
ecologistes,mediatique,7,31,0,0,0,0,0,0,0
ecologistes,mediatique,8,25,0,0,0,0,0,0,0
ecologistes,mediatique,9,25,0,0,0,0,0,0,0
ecologistes,mediatique,10,29,0,0,0,0,0,0,0
ecologistes,mediatique,11,25,0,0,0,0,0,0,0
ecologistes,mediatique,12,25,0,0,0,0,0,0,0
ecologistes,mediatique,13,25,0,0,0,0,0,0,0
ecologistes,mediatique,14,25,0,0,0,0,0,0,0
ecologistes,mediatique,15,31,0,0,0,0,0,0,0
ecologistes,mediatique,16,31,0,0,0,0,0,0,0
ecologistes,mediatique,17,31,0,0,0,0,0,0,0
ecologistes,mediatique,18,31,0,0,0,0,0,0,0
ecologistes,mediatique,19,25,0,0,0,0,0,0,0
ecologistes,mediatique,20,25,0,0,0,0,0,0,0
ecologistes,mediatique,21,25,0,0,0,0,0,0,0
ecologistes,mediatique,22,31,0,0,0,0,0,0,0
ecologistes,mediatique,23,25,0,0,0,0,0,0,0
ecologistes,mediatique,24,29,0,0,0,0,0,0,0
ecologistes,mediatique,25,25,0,0,0,0,0,0,0
ecologistes,mediatique,26,25,0,0,0,0,0,0,0
ecologistes,mediatique,27,31,0,0,0,0,0,0,0
ecologistes,mediatique,28,31,0,0,0,0,0,0,0
ecologistes,mediatique,29,31,0,0,0,0,0,0,0
ecologistes,mediatique,30,31,0,0,0,0,0,0,0
ecologistes,mediatique,31,29,0,0,0,0,0,0,0
ecologistes,mediatique,32,29,0,0,0,0,0,0,0
ecologistes,mediatique,33,31,0,0,0,0,0,0,0
ecologistes,mediatique,34,25,0,0,0,0,0,0,0
ecologistes,mediatique,35,29,0,0,0,0,0,0,0
ecologistes,mediatique,36,25,0,0,0,0,0,0,0
ecologistes,mediatique,37,25,0,0,0,0,0,0,0
ecologistes,mediatique,38,31,0,0,0,0,0,0,0
ecologistes,mediatique,39,31,0,0,0,0,0,0,0
ecologistes,mediatique,40,25,0,0,0,0,0,0,0
ecologistes,mediatique,41,25,0,0,0,0,0,0,0
ecologistes,mediatique,42,25,0,0,0,0,0,0,0
ecologistes,mediatique,43,31,0,0,0,0,0,0,0
ecologistes,mediatique,44,31,0,0,0,0,0,0,0
ecologistes,mediatique,45,31,0,0,0,0,0,0,0
ecologistes,mediatique,46,25,0,0,0,0,0,0,0
ecologistes,mediatique,47,29,0,0,0,0,0,0,0
ecologistes,mediatique,48,31,0,0,0,0,0,0,0
ecologistes,mediatique,49,25,0,0,0,0,0,0,0
ecologistes,mediatique,50,31,0,0,0,0,0,0,0
ecologistes,mediatique,51,31,0,0,0,0,0,0,0
ecologistes,mediatique,52,25,0,0,0,0,0,0,0
ecologistes,mediatique,53,25,0,0,0,0,0,0,0
ecologistes,mediatique,54,25,0,0,0,0,0,0,0
ecologistes,mediatique,55,31,0,0,0,0,0,0,0
ecologistes,mediatique,56,29,0,0,0,0,0,0,0
ecologistes,mediatique,57,31,0,0,0,0,0,0,0
ecologistes,mediatique,58,31,0,0,0,0,0,0,0
ecologistes,mediatique,59,29,0,0,0,0,0,0,0
ecologistes,contrarien,0,25,0,0,0,0,0,0,0
ecologistes,contrarien,1,25,0,0,0,0,0,0,0
ecologistes,contrarien,2,25,0,0,0,0,0,0,0
ecologistes,contrarien,3,25,0,0,0,0,0,0,0
ecologistes,contrarien,4,25,0,0,0,0,0,0,0
ecologistes,contrarien,5,25,0,0,0,0,0,0,0
ecologistes,contrarien,6,25,0,0,0,0,0,0,0
ecologistes,contrarien,7,25,0,0,0,0,0,0,0
ecologistes,contrarien,8,25,0,0,0,0,0,0,0
ecologistes,contrarien,9,25,0,0,0,0,0,0,0
ecologistes,contrarien,10,25,0,0,0,0,0,0,0
ecologistes,contrarien,11,25,0,0,0,0,0,0,0
ecologistes,contrarien,12,25,0,0,0,0,0,0,0
ecologistes,contrarien,13,25,0,0,0,0,0,0,0
ecologistes,contrarien,14,25,0,0,0,0,0,0,0
ecologistes,contrarien,15,25,0,0,0,0,0,0,0
ecologistes,contrarien,16,31,0,0,0,0,0,0,0
ecologistes,contrarien,17,25,0,0,0,0,0,0,0
ecologistes,contrarien,18,25,0,0,0,0,0,0,0
ecologistes,contrarien,19,25,0,0,0,0,0,0,0
ecologistes,contrarien,20,25,0,0,0,0,0,0,0
ecologistes,contrarien,21,25,0,0,0,0,0,0,0
ecologistes,contrarien,22,25,0,0,0,0,0,0,0
ecologistes,contrarien,23,31,0,0,0,0,0,0,0
ecologistes,contrarien,24,25,0,0,0,0,0,0,0
ecologistes,contrarien,25,25,0,0,0,0,0,0,0
ecologistes,contrarien,26,25,0,0,0,0,0,0,0
ecologistes,contrarien,27,25,0,0,0,0,0,0,0
ecologistes,contrarien,28,31,0,0,0,0,0,0,0
ecologistes,contrarien,29,25,0,0,0,0,0,0,0
ecologistes,contrarien,30,25,0,0,0,0,0,0,0
ecologistes,contrarien,31,29,0,0,0,0,0,0,0
ecologistes,contrarien,32,25,0,0,0,0,0,0,0
ecologistes,contrarien,33,31,0,0,0,0,0,0,0
ecologistes,contrarien,34,25,0,0,0,0,0,0,0
ecologistes,contrarien,35,25,0,0,0,0,0,0,0
ecologistes,contrarien,36,25,0,0,0,0,0,0,0
ecologistes,contrarien,37,25,0,0,0,0,0,0,0
ecologistes,contrarien,38,25,0,0,0,0,0,0,0
ecologistes,contrarien,39,25,0,0,0,0,0,0,0
ecologistes,contrarien,40,25,0,0,0,0,0,0,0
ecologistes,contrarien,41,25,0,0,0,0,0,0,0
ecologistes,contrarien,42,25,0,0,0,0,0,0,0
ecologistes,contrarien,43,31,0,0,0,0,0,0,0
ecologistes,contrarien,44,25,0,0,0,0,0,0,0
ecologistes,contrarien,45,25,0,0,0,0,0,0,0
ecologistes,contrarien,46,25,0,0,0,0,0,0,0
ecologistes,contrarien,47,29,0,0,0,0,0,0,0
ecologistes,contrarien,48,25,0,0,0,0,0,0,0
ecologistes,contrarien,49,25,0,0,0,0,0,0,0
ecologistes,contrarien,50,25,0,0,0,0,0,0,0
ecologistes,contrarien,51,25,0,0,0,0,0,0,0
ecologistes,contrarien,52,25,0,0,0,0,0,0,0
ecologistes,contrarien,53,25,0,0,0,0,0,0,0
ecologistes,contrarien,54,25,0,0,0,0,0,0,0
