runKey,partyId,agent,seedIndex,axis,startTrue,endTrue,startPerceived,endPerceived,deltaTrue,deltaPerceived
reconquete:mediatique:51,reconquete,mediatique,51,europe,-62,-63.4,-62,-66,-1.3999999999999986,-4
reconquete:mediatique:51,reconquete,mediatique,51,ecology,-42,-39.48,-42,-34.8,2.520000000000003,7.200000000000003
reconquete:mediatique:51,reconquete,mediatique,51,authority,88,75.09830000000002,88,51.13799999999999,-12.901699999999977,-36.86200000000001
reconquete:mediatique:51,reconquete,mediatique,51,immigration,100,100,100,100,0,0
reconquete:mediatique:52,reconquete,mediatique,52,economy,43,32.71595,43,13.617000000000004,-10.28405,-29.382999999999996
reconquete:mediatique:52,reconquete,mediatique,52,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:mediatique:52,reconquete,mediatique,52,europe,-62,-62,-62,-62,0,0
reconquete:mediatique:52,reconquete,mediatique,52,ecology,-42,-40.355000000000004,-42,-37.3,1.644999999999996,4.700000000000003
reconquete:mediatique:52,reconquete,mediatique,52,authority,88,88.20299999999999,88,88.58,0.20299999999998875,0.5799999999999983
reconquete:mediatique:52,reconquete,mediatique,52,immigration,100,100,100,100,0,0
reconquete:mediatique:53,reconquete,mediatique,53,economy,43,30.61098000000001,43,7.602800000000002,-12.389019999999991,-35.3972
reconquete:mediatique:53,reconquete,mediatique,53,society,88,88,88,88,0,0
reconquete:mediatique:53,reconquete,mediatique,53,europe,-62,-54.93,-62,-41.8,7.07,20.200000000000003
reconquete:mediatique:53,reconquete,mediatique,53,ecology,-42,-37.842,-42,-30.119999999999997,4.158000000000001,11.880000000000003
reconquete:mediatique:53,reconquete,mediatique,53,authority,88,80.19500000000001,88,65.7,-7.804999999999993,-22.299999999999997
reconquete:mediatique:53,reconquete,mediatique,53,immigration,100,100,100,100,0,0
reconquete:mediatique:54,reconquete,mediatique,54,economy,43,28.694380000000006,43,2.126800000000002,-14.305619999999994,-40.8732
reconquete:mediatique:54,reconquete,mediatique,54,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:mediatique:54,reconquete,mediatique,54,europe,-62,-63.4,-62,-66,-1.3999999999999986,-4
reconquete:mediatique:54,reconquete,mediatique,54,ecology,-42,-40.18,-42,-36.8,1.8200000000000003,5.200000000000003
reconquete:mediatique:54,reconquete,mediatique,54,authority,88,82.33700000000002,88,71.82,-5.6629999999999825,-16.180000000000007
reconquete:mediatique:54,reconquete,mediatique,54,immigration,100,100,100,100,0,0
reconquete:mediatique:55,reconquete,mediatique,55,economy,43,32.160892000000004,43,12.031119999999998,-10.839107999999996,-30.968880000000002
reconquete:mediatique:55,reconquete,mediatique,55,society,88,88,88,88,0,0
reconquete:mediatique:55,reconquete,mediatique,55,europe,-62,-51.779999999999994,-62,-32.8,10.220000000000006,29.200000000000003
reconquete:mediatique:55,reconquete,mediatique,55,ecology,-42,-42,-42,-42,0,0
reconquete:mediatique:55,reconquete,mediatique,55,authority,88,88.315,88,88.9,0.3149999999999977,0.9000000000000057
reconquete:mediatique:55,reconquete,mediatique,55,immigration,100,100,100,100,0,0
reconquete:mediatique:56,reconquete,mediatique,56,economy,43,35.608000000000004,43,21.880000000000003,-7.391999999999996,-21.119999999999997
reconquete:mediatique:56,reconquete,mediatique,56,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:mediatique:56,reconquete,mediatique,56,europe,-62,-63.4,-62,-66,-1.3999999999999986,-4
reconquete:mediatique:56,reconquete,mediatique,56,ecology,-42,-42,-42,-42,0,0
reconquete:mediatique:56,reconquete,mediatique,56,authority,88,82.90400000000001,88,73.44,-5.095999999999989,-14.560000000000002
reconquete:mediatique:56,reconquete,mediatique,56,immigration,100,100,100,100,0,0
reconquete:mediatique:57,reconquete,mediatique,57,economy,43,30.81160700000001,43,8.176020000000001,-12.18839299999999,-34.82398
reconquete:mediatique:57,reconquete,mediatique,57,society,88,88,88,88,0,0
reconquete:mediatique:57,reconquete,mediatique,57,europe,-62,-62,-62,-62,0,0
reconquete:mediatique:57,reconquete,mediatique,57,ecology,-42,-40.18,-42,-36.8,1.8200000000000003,5.200000000000003
reconquete:mediatique:57,reconquete,mediatique,57,authority,88,80.19500000000001,88,65.7,-7.804999999999993,-22.299999999999997
reconquete:mediatique:57,reconquete,mediatique,57,immigration,100,100,100,100,0,0
reconquete:mediatique:58,reconquete,mediatique,58,economy,43,28.7674495,43,2.335569999999999,-14.232550499999999,-40.66443
reconquete:mediatique:58,reconquete,mediatique,58,society,88,88,88,88,0,0
reconquete:mediatique:58,reconquete,mediatique,58,europe,-62,-63.4,-62,-66,-1.3999999999999986,-4
reconquete:mediatique:58,reconquete,mediatique,58,ecology,-42,-42,-42,-42,0,0
reconquete:mediatique:58,reconquete,mediatique,58,authority,88,85.00050000000002,88,79.43,-2.9994999999999834,-8.569999999999993
reconquete:mediatique:58,reconquete,mediatique,58,immigration,100,100,100,100,0,0
reconquete:mediatique:59,reconquete,mediatique,59,economy,43,33.87438,43,16.9268,-9.125619999999998,-26.0732
reconquete:mediatique:59,reconquete,mediatique,59,society,88,88,88,88,0,0
reconquete:mediatique:59,reconquete,mediatique,59,europe,-62,-56.19,-62,-45.4,5.810000000000002,16.6
reconquete:mediatique:59,reconquete,mediatique,59,ecology,-42,-42,-42,-42,0,0
reconquete:mediatique:59,reconquete,mediatique,59,authority,88,83.03700000000002,88,73.82,-4.96299999999998,-14.180000000000007
reconquete:mediatique:59,reconquete,mediatique,59,immigration,100,100,100,100,0,0
reconquete:contrarien:0,reconquete,contrarien,0,economy,43,34.59958,43,18.998800000000003,-8.400419999999997,-24.001199999999997
reconquete:contrarien:0,reconquete,contrarien,0,society,88,88,88,88,0,0
reconquete:contrarien:0,reconquete,contrarien,0,europe,-62,-62,-62,-62,0,0
reconquete:contrarien:0,reconquete,contrarien,0,ecology,-42,-40.88,-42,-38.8,1.1199999999999974,3.200000000000003
reconquete:contrarien:0,reconquete,contrarien,0,authority,88,81.245,88,68.7,-6.7549999999999955,-19.299999999999997
reconquete:contrarien:0,reconquete,contrarien,0,immigration,100,100,100,100,0,0
reconquete:contrarien:1,reconquete,contrarien,1,economy,43,32.42870500000001,43,12.796300000000002,-10.571294999999992,-30.203699999999998
reconquete:contrarien:1,reconquete,contrarien,1,society,88,82.99499999999999,88,73.7,-5.00500000000001,-14.299999999999997
reconquete:contrarien:1,reconquete,contrarien,1,europe,-62,-58.64,-62,-52.4,3.3599999999999994,9.600000000000001
reconquete:contrarien:1,reconquete,contrarien,1,ecology,-42,-39.242,-42,-34.12,2.7580000000000027,7.880000000000003
reconquete:contrarien:1,reconquete,contrarien,1,authority,88,84.30050000000001,88,77.43,-3.6994999999999862,-10.569999999999993
reconquete:contrarien:1,reconquete,contrarien,1,immigration,100,95.625,100,87.5,-4.375,-12.5
reconquete:contrarien:2,reconquete,contrarien,2,economy,43,39.7282,43,33.652,-3.271799999999999,-9.347999999999999
reconquete:contrarien:2,reconquete,contrarien,2,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:contrarien:2,reconquete,contrarien,2,europe,-62,-57.38,-62,-48.8,4.619999999999997,13.200000000000003
reconquete:contrarien:2,reconquete,contrarien,2,ecology,-42,-39.067,-42,-33.62,2.933,8.380000000000003
reconquete:contrarien:2,reconquete,contrarien,2,authority,88,80.19500000000001,88,65.7,-7.804999999999993,-22.299999999999997
reconquete:contrarien:2,reconquete,contrarien,2,immigration,100,100,100,100,0,0
reconquete:contrarien:3,reconquete,contrarien,3,economy,43,27.198224115,43,-2.1479311000000028,-15.801775885000001,-45.1479311
reconquete:contrarien:3,reconquete,contrarien,3,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:contrarien:3,reconquete,contrarien,3,europe,-62,-62.35,-62,-63,-0.3500000000000014,-1
reconquete:contrarien:3,reconquete,contrarien,3,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:3,reconquete,contrarien,3,authority,88,88,88,88,0,0
reconquete:contrarien:3,reconquete,contrarien,3,immigration,100,100,100,100,0,0
reconquete:contrarien:4,reconquete,contrarien,4,economy,43,36.05435500000001,43,23.155300000000004,-6.945644999999992,-19.844699999999996
reconquete:contrarien:4,reconquete,contrarien,4,society,88,88,88,88,0,0
reconquete:contrarien:4,reconquete,contrarien,4,europe,-62,-59.697,-62,-55.419999999999995,2.3029999999999973,6.580000000000005
reconquete:contrarien:4,reconquete,contrarien,4,ecology,-42,-40.88,-42,-38.8,1.1199999999999974,3.200000000000003
reconquete:contrarien:4,reconquete,contrarien,4,authority,88,80.89500000000001,88,67.7,-7.10499999999999,-20.299999999999997
reconquete:contrarien:4,reconquete,contrarien,4,immigration,100,100,100,100,0,0
reconquete:contrarien:5,reconquete,contrarien,5,economy,43,36.77000000000001,43,25.2,-6.22999999999999,-17.8
reconquete:contrarien:5,reconquete,contrarien,5,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:contrarien:5,reconquete,contrarien,5,europe,-62,-58.64,-62,-52.4,3.3599999999999994,9.600000000000001
reconquete:contrarien:5,reconquete,contrarien,5,ecology,-42,-36.8158,-42,-27.188,5.184199999999997,14.812000000000001
reconquete:contrarien:5,reconquete,contrarien,5,authority,88,83.71145000000001,88,75.747,-4.2885499999999865,-12.253
reconquete:contrarien:5,reconquete,contrarien,5,immigration,100,100,100,100,0,0
reconquete:contrarien:6,reconquete,contrarien,6,economy,43,40.24269999999999,43,35.122,-2.757300000000008,-7.878
reconquete:contrarien:6,reconquete,contrarien,6,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:contrarien:6,reconquete,contrarien,6,europe,-62,-58.5,-62,-52,3.5,10
reconquete:contrarien:6,reconquete,contrarien,6,ecology,-42,-40.18,-42,-36.8,1.8200000000000003,5.200000000000003
reconquete:contrarien:6,reconquete,contrarien,6,authority,88,77.738,88,58.68000000000001,-10.262,-29.319999999999993
reconquete:contrarien:6,reconquete,contrarien,6,immigration,100,100,100,100,0,0
reconquete:contrarien:7,reconquete,contrarien,7,economy,43,39.14019999999999,43,31.972,-3.859800000000007,-11.027999999999999
reconquete:contrarien:7,reconquete,contrarien,7,society,88,87.3,88,86,-0.7000000000000028,-2
reconquete:contrarien:7,reconquete,contrarien,7,europe,-62,-62,-62,-62,0,0
reconquete:contrarien:7,reconquete,contrarien,7,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:7,reconquete,contrarien,7,authority,88,80.19500000000001,88,65.7,-7.804999999999993,-22.299999999999997
reconquete:contrarien:7,reconquete,contrarien,7,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:8,reconquete,contrarien,8,economy,43,34.775000000000006,43,19.5,-8.224999999999994,-23.5
reconquete:contrarien:8,reconquete,contrarien,8,society,88,88,88,88,0,0
reconquete:contrarien:8,reconquete,contrarien,8,europe,-62,-57.905,-62,-50.3,4.094999999999999,11.700000000000003
reconquete:contrarien:8,reconquete,contrarien,8,ecology,-42,-37.842,-42,-30.119999999999997,4.158000000000001,11.880000000000003
reconquete:contrarien:8,reconquete,contrarien,8,authority,88,74.7455,88,50.13,-13.254499999999993,-37.87
reconquete:contrarien:8,reconquete,contrarien,8,immigration,100,100,100,100,0,0
reconquete:contrarien:9,reconquete,contrarien,9,economy,43,38.45,43,30,-4.549999999999997,-13
reconquete:contrarien:9,reconquete,contrarien,9,society,88,87.3,88,86,-0.7000000000000028,-2
reconquete:contrarien:9,reconquete,contrarien,9,europe,-62,-54.31505,-62,-40.04299999999999,7.684950000000001,21.957000000000008
reconquete:contrarien:9,reconquete,contrarien,9,ecology,-42,-36.9733,-42,-27.638,5.026699999999998,14.361999999999998
reconquete:contrarien:9,reconquete,contrarien,9,authority,88,88,88,88,0,0
reconquete:contrarien:9,reconquete,contrarien,9,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:10,reconquete,contrarien,10,economy,43,31.651984999999993,43,10.577099999999998,-11.348015000000007,-32.4229
reconquete:contrarien:10,reconquete,contrarien,10,society,88,88,88,88,0,0
reconquete:contrarien:10,reconquete,contrarien,10,europe,-62,-57.38,-62,-48.8,4.619999999999997,13.200000000000003
reconquete:contrarien:10,reconquete,contrarien,10,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:10,reconquete,contrarien,10,authority,88,88,88,88,0,0
reconquete:contrarien:10,reconquete,contrarien,10,immigration,100,100,100,100,0,0
reconquete:contrarien:11,reconquete,contrarien,11,economy,43,30.287587000000002,43,6.678820000000002,-12.712412999999998,-36.32118
reconquete:contrarien:11,reconquete,contrarien,11,society,88,87.3,88,86,-0.7000000000000028,-2
reconquete:contrarien:11,reconquete,contrarien,11,europe,-62,-58.5,-62,-52,3.5,10
reconquete:contrarien:11,reconquete,contrarien,11,ecology,-42,-40.18,-42,-36.8,1.8200000000000003,5.200000000000003
reconquete:contrarien:11,reconquete,contrarien,11,authority,88,88,88,88,0,0
reconquete:contrarien:11,reconquete,contrarien,11,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:12,reconquete,contrarien,12,economy,43,33.8237,43,16.782000000000004,-9.176299999999998,-26.217999999999996
reconquete:contrarien:12,reconquete,contrarien,12,society,88,87.3,88,86,-0.7000000000000028,-2
reconquete:contrarien:12,reconquete,contrarien,12,europe,-62,-63.4,-62,-66,-1.3999999999999986,-4
reconquete:contrarien:12,reconquete,contrarien,12,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:12,reconquete,contrarien,12,authority,88,84.30050000000001,88,77.43,-3.6994999999999862,-10.569999999999993
reconquete:contrarien:12,reconquete,contrarien,12,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:13,reconquete,contrarien,13,economy,43,28.890030000000003,43,2.6858000000000004,-14.109969999999997,-40.3142
reconquete:contrarien:13,reconquete,contrarien,13,society,88,88,88,88,0,0
reconquete:contrarien:13,reconquete,contrarien,13,europe,-62,-58.5,-62,-52,3.5,10
reconquete:contrarien:13,reconquete,contrarien,13,ecology,-42,-39.067,-42,-33.62,2.933,8.380000000000003
reconquete:contrarien:13,reconquete,contrarien,13,authority,88,88,88,88,0,0
reconquete:contrarien:13,reconquete,contrarien,13,immigration,100,100,100,100,0,0
reconquete:contrarien:14,reconquete,contrarien,14,economy,43,34.58495,43,18.957000000000004,-8.41505,-24.042999999999996
reconquete:contrarien:14,reconquete,contrarien,14,society,88,87.3,88,86,-0.7000000000000028,-2
reconquete:contrarien:14,reconquete,contrarien,14,europe,-62,-59.9,-62,-56,2.1000000000000014,6
reconquete:contrarien:14,reconquete,contrarien,14,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:14,reconquete,contrarien,14,authority,88,83.3555,88,74.73,-4.644499999999994,-13.269999999999996
reconquete:contrarien:14,reconquete,contrarien,14,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:15,reconquete,contrarien,15,economy,43,35.0312,43,20.232000000000003,-7.968800000000002,-22.767999999999997
reconquete:contrarien:15,reconquete,contrarien,15,society,88,88,88,88,0,0
reconquete:contrarien:15,reconquete,contrarien,15,europe,-62,-54.93,-62,-41.8,7.07,20.200000000000003
reconquete:contrarien:15,reconquete,contrarien,15,ecology,-42,-37.35829999999999,-42,-28.738,4.641700000000007,13.262
reconquete:contrarien:15,reconquete,contrarien,15,authority,88,80.19500000000001,88,65.7,-7.804999999999993,-22.299999999999997
reconquete:contrarien:15,reconquete,contrarien,15,immigration,100,100,100,100,0,0
reconquete:contrarien:16,reconquete,contrarien,16,economy,43,30.873200000000004,43,8.352,-12.126799999999996,-34.647999999999996
reconquete:contrarien:16,reconquete,contrarien,16,society,88,88,88,88,0,0
reconquete:contrarien:16,reconquete,contrarien,16,europe,-62,-62,-62,-62,0,0
reconquete:contrarien:16,reconquete,contrarien,16,ecology,-42,-40.18,-42,-36.8,1.8200000000000003,5.200000000000003
reconquete:contrarien:16,reconquete,contrarien,16,authority,88,80.19500000000001,88,65.7,-7.804999999999993,-22.299999999999997
reconquete:contrarien:16,reconquete,contrarien,16,immigration,100,100,100,100,0,0
reconquete:contrarien:17,reconquete,contrarien,17,economy,43,39.6652,43,33.472,-3.3348000000000013,-9.527999999999999
reconquete:contrarien:17,reconquete,contrarien,17,society,88,87.3,88,86,-0.7000000000000028,-2
reconquete:contrarien:17,reconquete,contrarien,17,europe,-62,-57.38,-62,-48.8,4.619999999999997,13.200000000000003
reconquete:contrarien:17,reconquete,contrarien,17,ecology,-42,-40.88,-42,-38.8,1.1199999999999974,3.200000000000003
reconquete:contrarien:17,reconquete,contrarien,17,authority,88,80.19500000000001,88,65.7,-7.804999999999993,-22.299999999999997
reconquete:contrarien:17,reconquete,contrarien,17,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:18,reconquete,contrarien,18,economy,43,38.415000000000006,43,29.9,-4.584999999999994,-13.100000000000001
reconquete:contrarien:18,reconquete,contrarien,18,society,88,88,88,88,0,0
reconquete:contrarien:18,reconquete,contrarien,18,europe,-62,-58.5,-62,-52,3.5,10
reconquete:contrarien:18,reconquete,contrarien,18,ecology,-42,-39.732,-42,-35.519999999999996,2.2680000000000007,6.480000000000004
reconquete:contrarien:18,reconquete,contrarien,18,authority,88,88,88,88,0,0
reconquete:contrarien:18,reconquete,contrarien,18,immigration,100,100,100,100,0,0
reconquete:contrarien:19,reconquete,contrarien,19,economy,43,35.713,43,22.18,-7.286999999999999,-20.82
reconquete:contrarien:19,reconquete,contrarien,19,society,88,88,88,88,0,0
reconquete:contrarien:19,reconquete,contrarien,19,europe,-62,-58.5,-62,-52,3.5,10
reconquete:contrarien:19,reconquete,contrarien,19,ecology,-42,-38.086999999999996,-42,-30.82,3.913000000000004,11.18
reconquete:contrarien:19,reconquete,contrarien,19,authority,88,88,88,88,0,0
reconquete:contrarien:19,reconquete,contrarien,19,immigration,100,100,100,100,0,0
reconquete:contrarien:20,reconquete,contrarien,20,economy,43,26.89578950000001,43,-3.0120300000000038,-16.10421049999999,-46.01203
reconquete:contrarien:20,reconquete,contrarien,20,society,88,88,88,88,0,0
reconquete:contrarien:20,reconquete,contrarien,20,europe,-62,-58.5,-62,-52,3.5,10
reconquete:contrarien:20,reconquete,contrarien,20,ecology,-42,-38.262,-42,-31.32,3.7379999999999995,10.68
reconquete:contrarien:20,reconquete,contrarien,20,authority,88,72.7092,88,44.312000000000005,-15.290800000000004,-43.687999999999995
reconquete:contrarien:20,reconquete,contrarien,20,immigration,100,100,100,100,0,0
reconquete:contrarien:21,reconquete,contrarien,21,economy,43,33.72108,43,16.4888,-9.27892,-26.5112
reconquete:contrarien:21,reconquete,contrarien,21,society,88,88,88,88,0,0
reconquete:contrarien:21,reconquete,contrarien,21,europe,-62,-57.905,-62,-50.3,4.094999999999999,11.700000000000003
reconquete:contrarien:21,reconquete,contrarien,21,ecology,-42,-40.88,-42,-38.8,1.1199999999999974,3.200000000000003
reconquete:contrarien:21,reconquete,contrarien,21,authority,88,88,88,88,0,0
reconquete:contrarien:21,reconquete,contrarien,21,immigration,100,100,100,100,0,0
reconquete:contrarien:22,reconquete,contrarien,22,economy,43,35.031725,43,20.233500000000003,-7.968274999999998,-22.766499999999997
reconquete:contrarien:22,reconquete,contrarien,22,society,88,88,88,88,0,0
reconquete:contrarien:22,reconquete,contrarien,22,europe,-62,-60.529999999999994,-62,-57.8,1.470000000000006,4.200000000000003
reconquete:contrarien:22,reconquete,contrarien,22,ecology,-42,-39.662,-42,-35.32,2.338000000000001,6.68
reconquete:contrarien:22,reconquete,contrarien,22,authority,88,84.30050000000001,88,77.43,-3.6994999999999862,-10.569999999999993
reconquete:contrarien:22,reconquete,contrarien,22,immigration,100,100,100,100,0,0
reconquete:contrarien:23,reconquete,contrarien,23,economy,43,41.413450000000005,43,38.467,-1.5865499999999955,-4.533000000000001
reconquete:contrarien:23,reconquete,contrarien,23,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:contrarien:23,reconquete,contrarien,23,europe,-62,-59.697,-62,-55.419999999999995,2.3029999999999973,6.580000000000005
reconquete:contrarien:23,reconquete,contrarien,23,ecology,-42,-40.18,-42,-36.8,1.8200000000000003,5.200000000000003
reconquete:contrarien:23,reconquete,contrarien,23,authority,88,85.9,88,82,-2.0999999999999943,-6
reconquete:contrarien:23,reconquete,contrarien,23,immigration,100,100,100,100,0,0
reconquete:contrarien:24,reconquete,contrarien,24,economy,43,35.3847,43,21.242,-7.615299999999998,-21.758
reconquete:contrarien:24,reconquete,contrarien,24,society,88,87.3,88,86,-0.7000000000000028,-2
reconquete:contrarien:24,reconquete,contrarien,24,europe,-62,-54.93,-62,-41.8,7.07,20.200000000000003
reconquete:contrarien:24,reconquete,contrarien,24,ecology,-42,-40.88,-42,-38.8,1.1199999999999974,3.200000000000003
reconquete:contrarien:24,reconquete,contrarien,24,authority,88,80.19500000000001,88,65.7,-7.804999999999993,-22.299999999999997
reconquete:contrarien:24,reconquete,contrarien,24,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:25,reconquete,contrarien,25,economy,43,37.73494999999999,43,27.957000000000004,-5.265050000000009,-15.042999999999996
reconquete:contrarien:25,reconquete,contrarien,25,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:contrarien:25,reconquete,contrarien,25,europe,-62,-57.905,-62,-50.3,4.094999999999999,11.700000000000003
reconquete:contrarien:25,reconquete,contrarien,25,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:25,reconquete,contrarien,25,authority,88,88.35,88,89,0.3499999999999943,1
reconquete:contrarien:25,reconquete,contrarien,25,immigration,100,100,100,100,0,0
reconquete:contrarien:26,reconquete,contrarien,26,economy,43,35.64019999999999,43,21.972,-7.359800000000007,-21.028
reconquete:contrarien:26,reconquete,contrarien,26,society,88,88,88,88,0,0
reconquete:contrarien:26,reconquete,contrarien,26,europe,-62,-59.76,-62,-55.6,2.240000000000002,6.399999999999999
reconquete:contrarien:26,reconquete,contrarien,26,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:26,reconquete,contrarien,26,authority,88,83.3555,88,74.73,-4.644499999999994,-13.269999999999996
reconquete:contrarien:26,reconquete,contrarien,26,immigration,100,100,100,100,0,0
reconquete:contrarien:27,reconquete,contrarien,27,economy,43,31.510199999999998,43,10.172000000000002,-11.489800000000002,-32.827999999999996
reconquete:contrarien:27,reconquete,contrarien,27,society,88,83.065,88,73.9,-4.935000000000002,-14.099999999999994
reconquete:contrarien:27,reconquete,contrarien,27,europe,-62,-54.93,-62,-41.8,7.07,20.200000000000003
reconquete:contrarien:27,reconquete,contrarien,27,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:27,reconquete,contrarien,27,authority,88,88,88,88,0,0
reconquete:contrarien:27,reconquete,contrarien,27,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:28,reconquete,contrarien,28,economy,43,42.300000000000004,43,41,-0.6999999999999957,-2
reconquete:contrarien:28,reconquete,contrarien,28,society,88,88,88,88,0,0
reconquete:contrarien:28,reconquete,contrarien,28,europe,-62,-56.7395,-62,-46.97,5.2605,15.030000000000001
reconquete:contrarien:28,reconquete,contrarien,28,ecology,-42,-38.437,-42,-31.82,3.5630000000000024,10.18
reconquete:contrarien:28,reconquete,contrarien,28,authority,88,81.94500000000001,88,70.7,-6.054999999999993,-17.299999999999997
reconquete:contrarien:28,reconquete,contrarien,28,immigration,100,100,100,100,0,0
reconquete:contrarien:29,reconquete,contrarien,29,economy,43,31.04522500000001,43,8.8435,-11.95477499999999,-34.1565
reconquete:contrarien:29,reconquete,contrarien,29,society,88,88,88,88,0,0
reconquete:contrarien:29,reconquete,contrarien,29,europe,-62,-57.38,-62,-48.8,4.619999999999997,13.200000000000003
reconquete:contrarien:29,reconquete,contrarien,29,ecology,-42,-38.437,-42,-31.82,3.5630000000000024,10.18
reconquete:contrarien:29,reconquete,contrarien,29,authority,88,81.245,88,68.7,-6.7549999999999955,-19.299999999999997
reconquete:contrarien:29,reconquete,contrarien,29,immigration,100,100,100,100,0,0
reconquete:contrarien:30,reconquete,contrarien,30,economy,43,34.698,43,19.28,-8.302,-23.72
reconquete:contrarien:30,reconquete,contrarien,30,society,88,87.3,88,86,-0.7000000000000028,-2
reconquete:contrarien:30,reconquete,contrarien,30,europe,-62,-55.917,-62,-44.62,6.082999999999998,17.380000000000003
reconquete:contrarien:30,reconquete,contrarien,30,ecology,-42,-40.88,-42,-38.8,1.1199999999999974,3.200000000000003
reconquete:contrarien:30,reconquete,contrarien,30,authority,88,88,88,88,0,0
reconquete:contrarien:30,reconquete,contrarien,30,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:31,reconquete,contrarien,31,economy,43,40.795,43,36.7,-2.2049999999999983,-6.299999999999997
reconquete:contrarien:31,reconquete,contrarien,31,society,88,82.99499999999999,88,73.7,-5.00500000000001,-14.299999999999997
reconquete:contrarien:31,reconquete,contrarien,31,europe,-62,-63.4,-62,-66,-1.3999999999999986,-4
reconquete:contrarien:31,reconquete,contrarien,31,ecology,-42,-38.472,-42,-31.919999999999995,3.5279999999999987,10.080000000000005
reconquete:contrarien:31,reconquete,contrarien,31,authority,88,83.3555,88,74.73,-4.644499999999994,-13.269999999999996
reconquete:contrarien:31,reconquete,contrarien,31,immigration,100,92.825,100,79.5,-7.174999999999997,-20.5
reconquete:contrarien:32,reconquete,contrarien,32,economy,43,33.39101950000001,43,15.545770000000001,-9.608980499999987,-27.45423
reconquete:contrarien:32,reconquete,contrarien,32,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:contrarien:32,reconquete,contrarien,32,europe,-62,-54.93,-62,-41.8,7.07,20.200000000000003
reconquete:contrarien:32,reconquete,contrarien,32,ecology,-42,-38.437,-42,-31.82,3.5630000000000024,10.18
reconquete:contrarien:32,reconquete,contrarien,32,authority,88,88,88,88,0,0
reconquete:contrarien:32,reconquete,contrarien,32,immigration,100,100,100,100,0,0
reconquete:contrarien:33,reconquete,contrarien,33,economy,43,36.023450000000004,43,23.067000000000004,-6.976549999999996,-19.932999999999996
reconquete:contrarien:33,reconquete,contrarien,33,society,88,83.695,88,75.7,-4.305000000000007,-12.299999999999997
reconquete:contrarien:33,reconquete,contrarien,33,europe,-62,-54.93,-62,-41.8,7.07,20.200000000000003
reconquete:contrarien:33,reconquete,contrarien,33,ecology,-42,-36.8158,-42,-27.188,5.184199999999997,14.812000000000001
reconquete:contrarien:33,reconquete,contrarien,33,authority,88,88,88,88,0,0
reconquete:contrarien:33,reconquete,contrarien,33,immigration,100,100,100,100,0,0
reconquete:contrarien:34,reconquete,contrarien,34,economy,43,36.84,43,25.4,-6.159999999999997,-17.6
reconquete:contrarien:34,reconquete,contrarien,34,society,88,88,88,88,0,0
reconquete:contrarien:34,reconquete,contrarien,34,europe,-62,-62,-62,-62,0,0
reconquete:contrarien:34,reconquete,contrarien,34,ecology,-42,-38.437,-42,-31.82,3.5630000000000024,10.18
reconquete:contrarien:34,reconquete,contrarien,34,authority,88,80.5905,88,66.83,-7.409499999999994,-21.17
reconquete:contrarien:34,reconquete,contrarien,34,immigration,100,100,100,100,0,0
reconquete:contrarien:35,reconquete,contrarien,35,economy,43,33.802699999999994,43,16.722,-9.197300000000006,-26.278
reconquete:contrarien:35,reconquete,contrarien,35,society,88,88,88,88,0,0
reconquete:contrarien:35,reconquete,contrarien,35,europe,-62,-56.2145,-62,-45.47,5.785499999999999,16.53
reconquete:contrarien:35,reconquete,contrarien,35,ecology,-42,-42,-42,-42,0,0
reconquete:contrarien:35,reconquete,contrarien,35,authority,88,80.89500000000001,88,67.7,-7.10499999999999,-20.299999999999997
