partyId,partyKind,agent,seedIndex,seed,methodId,decisions,qualified,won,finalScore,firstRoundScore,secondRoundScore,progression,progressionNormalized,endingId,finalRank,achievementsUnlocked,valid,statementCount,contradictionCount,abruptReversalCount,actorMemoryEntries,activeRelationsAtEnd,opponentActionCount,opponentActionKinds,alliancesFormed,candidateReplacements,narrativeThreadsStarted,narrativeThreadsResolved,narrativeThreadsFailed,ideologyMovementTotal,ideologyMovementMax,repeatedTitlesExact,repeatedTitlesNormalized,repeatedNarrativesExact,repeatedNarrativesNormalized,repeatsWithin5,repeatsWithin10,chainJustifiedRepeats,finalSignature
lfi,existing,contrarien,58,post-audit-58,digital,29,true,false,67,13.8,46.1,0.8,0.044,runoff_defeat,1,10,true,8,1,0,4,5,64,alliance|crisis|endorsement|strategy,2,0,1,0,0,14.36,10.96,0,0,0,0,0,0,0,b38524eff35e25e27fc94e23cd8c54e7db062cbe
lfi,existing,contrarien,59,post-audit-59,union,31,true,true,74,14.2,52.9,1.2,0.08,president,1,17,true,12,1,0,0,6,72,alliance|crisis|endorsement|strategy,2,0,1,0,0,36.12,12.7,0,0,0,0,0,0,0,11155b1b77c19e2737adf2cfeaf1da36bbbcfbb5
ps,existing,aleatoire,0,post-audit-0,field_first,29,true,false,80,14.4,45.2,9.9,0.44,runoff_defeat,1,18,true,11,1,0,2,4,71,alliance|crisis|endorsement|strategy,0,0,0,0,0,6.02,2.6,0,0,0,0,0,0,0,0affae9c96f5af14b304a413203b5ece7195cc9e
ps,existing,aleatoire,1,post-audit-1,presidential,31,true,true,88,15.1,55.2,10.6,0.517,president,1,22,true,8,0,0,1,5,79,alliance|crisis|endorsement|strategy,0,0,1,1,0,13.04,6.64,0,0,0,0,0,0,0,0dfd75f6035cdaaa1700fe7eacbf2408374984c0
ps,existing,aleatoire,2,post-audit-2,rupture,29,true,false,88,20.2,48.9,15.7,0.616,runoff_defeat,1,18,true,10,0,0,2,4,69,alliance|crisis|endorsement|strategy,0,0,0,0,0,19.25,6.72,0,0,0,0,0,0,0,9ec8b7e8f4581e3ab5018ca033a1a624c031eafa
ps,existing,aleatoire,3,post-audit-3,digital,29,true,false,81,13.6,45.5,9.1,0.467,runoff_defeat,1,17,true,6,0,0,5,4,73,alliance|crisis|endorsement|replacement|strategy,2,1,2,1,0,5.85,4.35,0,0,0,0,0,0,0,32903d6642e85f3b3097937ffbddcfc72d5f0974
ps,existing,aleatoire,4,post-audit-4,union,29,true,false,83,16.2,49.1,11.7,0.571,runoff_defeat,1,17,true,8,0,0,3,4,69,alliance|crisis|endorsement|strategy,1,0,1,0,0,12.79,5.85,0,0,0,0,0,0,0,75f905acdb2c4e8ab425edceea622728e48f1f32
ps,existing,aleatoire,5,post-audit-5,field_first,29,true,false,85,16.7,49.9,12.2,0.595,runoff_defeat,1,16,true,9,0,0,4,5,75,alliance|crisis|endorsement|strategy,1,0,3,1,0,6.96,3.84,0,0,0,0,0,0,0,bffc08607320ca46e85d035bad8552be7d3fc1bc
ps,existing,aleatoire,6,post-audit-6,presidential,25,false,false,58,12.1,,7.6,0.323,kingmaker,1,12,true,8,0,2,1,4,58,alliance|crisis|endorsement|replacement|strategy,0,1,0,0,0,10.8,6.9,0,0,0,0,0,0,0,f155e3c4e50d8ad9d7247d5dc89e6debb4862aeb
ps,existing,aleatoire,7,post-audit-7,rupture,29,true,false,83,16,49.7,11.5,0.489,runoff_defeat,1,17,true,9,0,0,0,5,71,alliance|crisis|endorsement|strategy,1,0,1,1,0,14.18,7.74,0,0,0,0,0,0,0,e4f0533f032c46401f8635ec5e9f356b2db6f4c4
ps,existing,aleatoire,8,post-audit-8,digital,25,false,false,59,12,,7.5,0.366,kingmaker,1,12,true,5,0,1,2,4,64,alliance|crisis|endorsement|strategy,0,0,2,1,0,2.22,1.45,0,0,0,0,0,0,0,3da9716b516b70345cda4777d69611cab3afd84e
ps,existing,aleatoire,9,post-audit-9,union,31,true,true,91,16.3,51.7,11.8,0.524,president,1,22,true,10,0,0,2,5,78,alliance|crisis|endorsement|strategy,2,0,0,0,0,12.06,6.32,0,0,0,0,0,0,0,ce4f3b14ed74536f6fdc8e3085e7b4c801d0a3a7
ps,existing,aleatoire,10,post-audit-10,field_first,29,true,false,79,15.7,49,11.2,0.546,runoff_defeat,1,16,true,6,0,0,6,3,69,alliance|crisis|endorsement|strategy,0,0,2,2,0,8.93,8.93,0,0,0,0,0,0,0,e798afbea3059de3619823a54c40fefdfc49d251
ps,existing,aleatoire,11,post-audit-11,presidential,31,true,true,88,17.1,54.4,12.6,0.615,president,1,19,true,11,1,0,0,4,77,alliance|crisis|endorsement|strategy,0,0,1,0,0,5.96,3.65,0,0,0,0,0,0,0,ea7124f6854d05469d657cb0c2e3bd3aa2c7997d
ps,existing,aleatoire,12,post-audit-12,rupture,31,true,true,86,15,57.3,10.5,0.488,president,1,18,true,7,0,0,1,4,78,alliance|crisis|strategy,0,0,2,0,0,0.2,0.2,0,0,0,0,0,0,0,374d268608fbdbe35a9528450c54b2fb98ecf28b
ps,existing,aleatoire,13,post-audit-13,digital,25,false,false,61,13.5,,9,0.4,kingmaker,1,15,true,8,1,1,1,3,55,crisis|endorsement|replacement|strategy,0,1,1,0,0,7.57,3.15,0,0,0,0,0,0,0,b75130db3c146bb298abec3fb8bbda9b9940619a
ps,existing,aleatoire,14,post-audit-14,union,31,true,true,85,15,51.9,10.5,0.467,president,1,20,true,7,0,1,2,5,77,alliance|crisis|endorsement|strategy,0,0,0,0,0,11.1,5.48,0,0,0,0,0,0,0,ba2104393365082fff76bbb227e41a0de38c8605
ps,existing,aleatoire,15,post-audit-15,field_first,29,true,false,78,14.3,48.7,9.8,0.436,runoff_defeat,1,17,true,7,1,1,4,5,66,crisis|endorsement|strategy,2,0,2,2,0,8.85,5.31,0,0,0,0,0,0,0,8522418320754881d2bc17b7f5410c0a2fc3f907
ps,existing,aleatoire,16,post-audit-16,presidential,29,true,false,77,13.6,50,9.1,0.371,runoff_defeat,1,17,true,12,0,1,0,4,67,crisis|endorsement|strategy,0,0,1,0,0,11.6,3.67,0,0,0,0,0,0,0,3db0669531d638ff660c76c433b8beca6e7b5915
ps,existing,aleatoire,17,post-audit-17,rupture,31,true,true,90,16.2,52.2,11.7,0.571,president,1,22,true,11,0,0,5,5,74,alliance|endorsement|strategy,0,0,1,1,0,5.91,3.71,0,0,0,0,0,0,0,8a3b44689abad9f16e2577604301676ed016c93d
ps,existing,aleatoire,18,post-audit-18,digital,31,true,true,90,16.9,60.3,12.4,0.605,president,1,17,true,6,0,0,1,5,73,alliance|crisis|endorsement|strategy,0,0,1,0,0,6.07,4.52,0,0,0,0,0,0,0,0403aece7a5cfcbe3a1bae7cae0a0eb455a52847
ps,existing,aleatoire,19,post-audit-19,union,31,true,true,85,13.8,55,9.3,0.454,president,1,20,true,7,0,0,2,4,79,alliance|crisis|endorsement|replacement|strategy,2,1,3,1,0,9.63,7.97,0,0,0,0,0,0,0,b563137765cfe5d2e9d40f9115dfaf876c3d550f
ps,existing,aleatoire,20,post-audit-20,field_first,31,true,true,88,14.1,52.4,9.6,0.468,president,1,23,true,10,0,0,1,4,74,alliance|crisis|endorsement|strategy,2,0,4,3,0,11.52,5.81,0,0,0,0,0,0,0,8e95aa9232882e83348d712085792e5d4ddaf1cc
ps,existing,aleatoire,21,post-audit-21,presidential,31,true,true,83,14.8,55.8,10.3,0.528,president,1,18,true,7,2,0,3,4,73,alliance|crisis|strategy,0,0,1,1,0,9.62,7.38,0,0,0,0,0,0,0,6f9ae7b8e028427e53d707a3db3c589c02b15942
ps,existing,aleatoire,22,post-audit-22,rupture,31,true,true,85,16,50.6,11.5,0.561,president,1,21,true,9,2,1,2,5,79,alliance|crisis|endorsement|strategy,0,0,1,1,0,11.27,4.8,0,0,0,0,0,0,0,231e9b53908ab422730903a4778afcdc020cce3c
ps,existing,aleatoire,23,post-audit-23,digital,31,true,true,83,14.5,53.2,10,0.488,president,1,20,true,5,0,1,4,4,69,alliance|crisis|endorsement|strategy,2,0,2,0,0,3.85,1.98,0,0,0,0,0,0,0,8415eb3dbaca07e180d7a667eb6a2475e3cbe95e
ps,existing,aleatoire,24,post-audit-24,union,31,true,true,92,17.7,52.8,13.2,0.644,president,1,20,true,6,0,0,5,4,77,alliance|crisis|endorsement|strategy,0,0,3,3,0,11.76,6.62,0,0,0,0,0,0,0,2649f26f65d34cfe6481b7bfe421be32b8282c6c
ps,existing,aleatoire,25,post-audit-25,field_first,31,true,true,88,17.4,59,12.9,0.629,president,1,22,true,4,1,0,5,4,71,alliance|crisis|strategy,2,0,2,2,0,4.63,4.19,0,0,0,0,0,0,0,50bd8263e45a904ca07c4faada64d2beba0a4779
ps,existing,aleatoire,26,post-audit-26,presidential,31,true,true,80,12.7,50.6,8.2,0.4,president,1,18,true,7,0,1,2,5,79,alliance|crisis|endorsement|strategy,0,0,1,1,0,3.45,1.77,0,0,0,0,0,0,0,3050dab8240dff3d69c2de8cd59606f67f165399
ps,existing,aleatoire,27,post-audit-27,rupture,29,true,false,87,18.7,45.2,14.2,0.631,runoff_defeat,1,18,true,6,0,0,3,3,71,crisis|endorsement|replacement|strategy,2,1,1,1,0,8.42,2.7,0,0,0,0,0,0,0,a73d23ffbb31dc37191f799cecf9fabe28ea376f
ps,existing,aleatoire,28,post-audit-28,digital,31,true,true,90,16.9,53.7,12.4,0.605,president,1,21,true,12,0,1,3,4,70,alliance|crisis|endorsement|strategy,2,0,2,1,0,3.16,1.4,0,0,0,0,0,0,0,92828d438459d2972a1c033197200219c15458ce
ps,existing,aleatoire,29,post-audit-29,union,29,true,false,75,14.3,45.4,9.8,0.478,runoff_defeat,1,14,true,8,1,1,1,5,71,alliance|crisis|endorsement|strategy,0,0,0,0,0,9.46,6.06,0,0,0,0,0,0,0,85417a4fd981a5cd9df0881ccaf9b7e67b6296c7
ps,existing,aleatoire,30,post-audit-30,field_first,31,true,true,90,16.1,63.9,11.6,0.566,president,1,19,true,7,0,0,6,4,75,alliance|crisis|endorsement|strategy,0,0,1,1,0,7.24,4.34,0,0,0,0,0,0,0,22fb179ca09608d295fbff79fbd486eeaea7601c
ps,existing,aleatoire,31,post-audit-31,presidential,31,true,true,91,16.8,54.1,12.3,0.6,president,1,21,true,6,0,0,4,3,69,crisis|replacement|strategy,0,1,1,1,0,10.75,4.52,0,0,0,0,0,0,0,f8b74ad1bafb7b79d555313d16cde46217fa8a53
ps,existing,aleatoire,32,post-audit-32,rupture,31,true,true,91,17.2,55.7,12.7,0.62,president,1,22,true,7,1,0,2,4,71,alliance|crisis|endorsement|strategy,2,0,1,1,0,4.77,2.54,0,0,0,0,0,0,0,800580e7da6fb2f6b85936d0480d1e1944fa08f9
ps,existing,aleatoire,33,post-audit-33,digital,25,false,false,61,12.3,,7.8,0.4,kingmaker,2,12,true,4,0,0,1,4,61,alliance|crisis|endorsement|strategy,1,0,0,0,0,5.56,3.67,0,0,0,0,0,0,0,56c240c33c3de6fa2f7d34234486a64c2a2dd299
ps,existing,aleatoire,34,post-audit-34,union,31,true,true,94,19.5,60,15,0.667,president,1,19,true,6,0,0,1,5,72,alliance|crisis|endorsement|strategy,2,0,1,0,0,7.97,3.31,0,0,0,0,0,0,0,2ee213f6cbe150c376033825f32f4ba50b174cc3
ps,existing,aleatoire,35,post-audit-35,field_first,29,true,false,78,14.5,48,10,0.488,runoff_defeat,1,14,true,5,0,0,6,5,62,alliance|crisis|endorsement|strategy,0,0,2,2,0,9.34,8.47,0,0,0,0,0,0,0,6826c709ac578e7a4f162841cce3768a5b6f9a10
ps,existing,aleatoire,36,post-audit-36,presidential,29,true,false,82,16.8,49.7,12.3,0.6,runoff_defeat,1,17,true,7,0,1,5,4,62,alliance|crisis|endorsement|strategy,2,0,2,2,0,5.19,3.15,0,0,0,0,0,0,0,414c4c2cb53504a8c7aa08b88d62169e4b7fa0dd
ps,existing,aleatoire,37,post-audit-37,rupture,29,true,false,86,17.2,48.3,12.7,0.54,runoff_defeat,1,17,true,9,0,0,0,5,74,crisis|endorsement|replacement|strategy,0,1,0,0,0,8.26,5.53,0,0,0,0,0,0,0,9c5d3c5760ac2009455ed6b5852aab629fc3fe85
ps,existing,aleatoire,38,post-audit-38,digital,31,true,true,87,14.8,59.5,10.3,0.502,president,1,19,true,7,0,0,2,3,73,alliance|crisis|strategy,2,0,3,2,0,9.92,8.77,0,0,0,0,0,0,0,16a83e78a4ee931a1c84d6a217051fceb5dd3c1c
ps,existing,aleatoire,39,post-audit-39,union,31,true,true,82,12.9,52.1,8.4,0.357,president,1,20,true,6,0,0,5,4,74,alliance|crisis|endorsement|strategy,2,0,2,0,0,18.95,16.4,0,0,0,0,0,0,0,7855e5524321dd789f72cd8b8dda0cbd883e9cc6
ps,existing,aleatoire,40,post-audit-40,field_first,31,true,true,88,17.1,50.4,12.6,0.615,president,1,20,true,10,0,1,3,4,66,alliance|crisis|endorsement|strategy,0,0,2,1,0,9.55,5.55,0,0,0,0,0,0,0,5e301baed0381cce88e6cfcb52a613111cbdd12f
ps,existing,aleatoire,41,post-audit-41,presidential,31,true,true,86,15.4,58.5,10.9,0.532,president,1,20,true,5,1,0,1,4,67,alliance|crisis|strategy,2,0,1,0,0,5.61,4.98,0,0,0,0,0,0,0,58f1308e6e81cee7d2dc7544df4cb0409b8e5e85
ps,existing,aleatoire,42,post-audit-42,rupture,31,true,true,92,17.6,63.3,13.1,0.639,president,1,24,true,8,0,0,3,4,73,alliance|crisis|endorsement|strategy,2,0,1,1,0,2.2,1.5,0,0,0,0,0,0,0,0c98c03b30ebc408306db8b23c4b9f7ed2d32e7d
ps,existing,aleatoire,43,post-audit-43,digital,31,true,true,88,15.3,52.9,10.8,0.527,president,1,24,true,8,0,0,3,4,74,alliance|crisis|endorsement|strategy,2,0,1,0,0,7.04,4.35,0,0,0,0,0,0,0,ba8b2105be92f17d72504acaab0072ad327402a2
ps,existing,aleatoire,44,post-audit-44,union,31,true,true,91,16.1,58.1,11.6,0.494,president,1,21,true,7,0,0,1,4,72,alliance|crisis|strategy,2,0,0,0,0,13.39,9.3,0,0,0,0,0,0,0,d397bbcca07363eaefd7f117fba70cc37350125a
ps,existing,aleatoire,45,post-audit-45,field_first,31,true,true,90,15.5,52.9,11,0.537,president,1,21,true,9,0,0,0,5,70,alliance|crisis|endorsement|strategy,2,0,0,0,0,12.79,5.7,0,0,0,0,0,0,0,8aad9813c9ed87859e0e915a6d293f47eebae643
ps,existing,aleatoire,46,post-audit-46,presidential,31,true,true,86,14.2,62.2,9.7,0.431,president,1,21,true,10,0,0,1,4,73,alliance|crisis|strategy,2,0,2,1,0,14.79,7.55,0,0,0,0,0,0,0,a56d800a1e68d036f556d9bb8eba7244168abc1e
ps,existing,aleatoire,47,post-audit-47,rupture,31,true,true,87,18,56,13.5,0.659,president,1,18,true,10,1,1,2,4,77,alliance|crisis|endorsement|strategy,0,0,2,1,0,11.92,7.86,0,0,0,0,0,0,0,79505694eb4ac81a9ce9e836c33e197920f40ece
ps,existing,aleatoire,48,post-audit-48,digital,31,true,true,84,14,53.4,9.5,0.487,president,1,19,true,9,0,1,1,4,79,crisis|endorsement|strategy,2,0,0,0,0,6.83,3.22,0,0,0,0,0,0,0,5cdb91f97fb36bac1bae177f8e61d9935cb451ba
ps,existing,aleatoire,49,post-audit-49,union,31,true,true,80,12.9,51.5,8.4,0.373,president,1,18,true,7,0,0,1,4,77,alliance|crisis|endorsement|strategy,0,0,1,0,0,1.56,0.8,0,0,0,0,0,0,0,d5ff38bf04cd716aa0827d3f69c0aa20081de09f
ps,existing,aleatoire,50,post-audit-50,field_first,31,true,true,90,15.8,54.4,11.3,0.481,president,1,20,true,8,0,0,3,5,67,alliance|crisis|endorsement|strategy,0,0,1,0,0,12.1,5.58,0,0,0,0,0,0,0,701c73282836afabe995d1638690c44f9b6f7f88
ps,existing,aleatoire,51,post-audit-51,presidential,31,true,true,86,16,55.3,11.5,0.561,president,1,21,true,9,0,1,1,4,78,alliance|crisis|endorsement|strategy,2,0,1,0,0,15.33,10.99,0,0,0,0,0,0,0,27ef16a7b0117f9ae4329d6f4ef899547e850e6d
ps,existing,aleatoire,52,post-audit-52,rupture,31,true,true,96,19.8,55.4,15.3,0.746,president,1,24,true,11,0,0,0,5,75,alliance|crisis|endorsement|strategy,2,0,1,0,0,9.87,4.28,0,0,0,0,0,0,0,c0c9528849015b8509c265542120adf2961cbf9e
ps,existing,aleatoire,53,post-audit-53,digital,29,true,false,86,17.9,49.3,13.4,0.654,runoff_defeat,1,19,true,9,0,0,0,5,72,alliance|crisis|endorsement|primary|strategy,2,0,0,0,0,5.84,2.13,0,0,0,0,0,0,0,5bcfa828ce168144ec14d2eece71532716f7390a
ps,existing,aleatoire,54,post-audit-54,union,29,true,false,80,15.3,48.3,10.8,0.527,runoff_defeat,1,16,true,11,0,1,2,4,68,alliance|crisis|endorsement|replacement|strategy,2,1,3,1,0,14.7,7.07,0,0,0,0,0,0,0,eb1b9a8ed157abc2aa7e0686ad4a6491440df872
ps,existing,aleatoire,55,post-audit-55,field_first,31,true,true,86,16,61.7,11.5,0.561,president,1,18,true,10,0,1,1,4,68,alliance|crisis|strategy,0,0,2,1,0,5.85,3.49,0,0,0,0,0,0,0,161f75ffff48e7b75a8f1a90ecf9921d01d17f45
ps,existing,aleatoire,56,post-audit-56,presidential,31,true,true,89,17.3,57.3,12.8,0.624,president,1,20,true,9,1,1,1,4,80,alliance|crisis|endorsement|strategy,2,0,0,0,0,8.5,4.5,0,0,0,0,0,0,0,a566fb0ca0eaecdd751e4b329ae50a583a80b782
ps,existing,aleatoire,57,post-audit-57,rupture,31,true,true,89,15.8,53,11.3,0.551,president,1,21,true,8,0,0,1,3,76,alliance|crisis|endorsement|replacement|strategy,0,1,2,2,0,9.08,7.72,0,0,0,0,0,0,0,55607a9e70e6b6098d839f950c0788166ba46096
ps,existing,aleatoire,58,post-audit-58,digital,31,true,true,89,15.5,50.3,11,0.537,president,1,22,true,8,1,0,4,4,70,alliance|crisis|endorsement|strategy,1,0,2,2,0,4.13,1.82,0,0,0,0,0,0,0,726ed4abdcbb4a5c6921c464136e460dedc67f9a
ps,existing,aleatoire,59,post-audit-59,union,31,true,true,87,15.8,52.8,11.3,0.551,president,1,20,true,8,1,0,0,4,71,alliance|crisis|endorsement|strategy,0,0,1,0,0,8.05,3.05,0,0,0,0,0,0,0,2683f66c5492b38f25a95e31943023980101b2b8
ps,existing,prudent,0,post-audit-0,field_first,29,true,false,82,14.3,47.4,9.8,0.436,runoff_defeat,1,18,true,9,0,0,2,4,71,alliance|crisis|endorsement|strategy,2,0,1,1,0,9.59,5.82,0,0,0,0,0,0,0,284e18b2a8f05242d5687631433a1af6c7f36c09
ps,existing,prudent,1,post-audit-1,presidential,31,true,true,93,18.7,57.2,14.2,0.631,president,1,22,true,9,1,0,1,4,77,alliance|crisis|endorsement|strategy,2,0,1,0,0,5.47,4.77,0,0,0,0,0,0,0,8f217de3afd515ebdd5c608d5b22675a0f6d4a62
ps,existing,prudent,2,post-audit-2,rupture,29,true,false,88,19.3,49.6,14.8,0.658,runoff_defeat,1,18,true,10,0,0,1,4,69,alliance|crisis|endorsement|strategy,2,0,1,1,0,8.16,4.16,0,0,0,0,0,0,0,02af248f5d19cec8c9843b206a2db87b801f2f1e
ps,existing,prudent,3,post-audit-3,digital,31,true,true,85,13,56.3,8.5,0.415,president,1,23,true,5,0,0,5,5,80,alliance|crisis|endorsement|replacement|strategy,2,1,2,1,0,7.01,4.35,0,0,0,0,0,0,0,25e728b934e05fa6a806940fe34f81ae6a07325d
ps,existing,prudent,4,post-audit-4,union,29,true,false,85,16,49.8,11.5,0.511,runoff_defeat,1,19,true,9,0,0,2,4,68,alliance|crisis|strategy,2,0,1,0,0,7.26,3.12,0,0,0,0,0,0,0,21e93da1cbb8e74ad42ca4ded62ecb4e6851954e
ps,existing,prudent,5,post-audit-5,field_first,31,true,true,91,15.4,52.6,10.9,0.532,president,1,21,true,6,0,0,4,4,74,alliance|crisis|endorsement|strategy,2,0,1,1,0,5.67,3.12,0,0,0,0,0,0,0,61bd7574a23a8850e604f900a96ade5b58c70fdc
ps,existing,prudent,6,post-audit-6,presidential,31,true,true,86,13.4,58,8.9,0.434,president,1,22,true,10,1,0,1,5,76,alliance|crisis|endorsement|replacement|strategy,2,1,0,0,0,7.55,2.8,0,0,0,0,0,0,0,60b6d585fd818a45aad9001b549f44156e5f0559
ps,existing,prudent,7,post-audit-7,rupture,31,true,true,91,16,51.1,11.5,0.511,president,1,21,true,8,0,0,0,5,78,alliance|crisis|endorsement|strategy,2,0,1,1,0,9.84,5.92,0,0,0,0,0,0,0,e4ddeb942c291baf09a1a4eaf22612360c761341
ps,existing,prudent,8,post-audit-8,digital,25,false,false,64,12.6,,8.1,0.395,kingmaker,1,14,true,6,0,0,1,4,64,crisis|endorsement|strategy,0,0,3,0,0,1.42,1.33,0,0,0,0,0,0,0,df9312ec3ad89efde1f82a743b60e487f7506964
ps,existing,prudent,9,post-audit-9,union,31,true,true,92,16.2,51.8,11.7,0.52,president,1,21,true,8,0,0,2,5,78,alliance|crisis|endorsement|strategy,2,0,0,0,0,7.73,4.68,0,0,0,0,0,0,0,b509d4a9b1d4b78aff9f661ed292c6e07463b1c2
ps,existing,prudent,10,post-audit-10,field_first,31,true,true,94,18.9,53.9,14.4,0.702,president,1,22,true,8,0,0,5,4,74,alliance|crisis|endorsement|strategy,2,0,2,1,0,2.14,1.33,0,0,0,0,0,0,0,be235972386bcd02f54e20904efab1fe55ba6ed7
ps,existing,prudent,11,post-audit-11,presidential,31,true,true,93,16.9,56.2,12.4,0.605,president,1,21,true,10,0,0,2,4,77,alliance|crisis|endorsement|strategy,2,0,1,0,0,9.01,3.59,0,0,0,0,0,0,0,086c952877af704fd5000efa44a50cd68ce05bcf
ps,existing,prudent,12,post-audit-12,rupture,31,true,true,92,16.5,60.9,12,0.585,president,1,21,true,7,0,0,3,5,76,alliance|crisis|endorsement|strategy,2,0,2,1,0,1.46,0.7,0,0,0,0,0,0,0,c0797625489979f279e36fc9f45383e2f0cbc804
ps,existing,prudent,13,post-audit-13,digital,31,true,true,87,14.8,54.5,10.3,0.458,president,1,21,true,6,0,0,1,4,69,crisis|endorsement|replacement|strategy,2,1,1,1,0,3.66,2.03,0,0,0,0,0,0,0,8b2f881b56c360822e98636adab5155391adca6e
ps,existing,prudent,14,post-audit-14,union,31,true,true,90,16,55.1,11.5,0.511,president,1,21,true,10,0,0,2,5,77,alliance|crisis|endorsement|strategy,2,0,0,0,0,10.93,5.78,0,0,0,0,0,0,0,1d0fa5a02e5cb311e19275e1fc21dcb3a699ac22
ps,existing,prudent,15,post-audit-15,field_first,31,true,true,88,15.3,51.5,10.8,0.441,president,1,21,true,6,1,0,4,5,73,crisis|endorsement|strategy,2,0,2,1,0,1.28,0.7,0,0,0,0,0,0,0,915d86e2efe9940abdf4379d081e05f35e85eab9
ps,existing,prudent,16,post-audit-16,presidential,31,true,true,92,18.2,64.5,13.7,0.609,president,1,21,true,9,0,0,0,4,72,alliance|crisis|endorsement|strategy,2,0,3,1,0,9.66,6.5,0,0,0,0,0,0,0,15ddf49bff3d487c31506be290aaaf178534f58b
ps,existing,prudent,17,post-audit-17,rupture,29,true,false,81,13.7,49,9.2,0.376,runoff_defeat,1,17,true,7,0,0,3,5,66,alliance|endorsement|strategy,2,0,2,2,0,5.46,4.35,0,0,0,0,0,0,0,c03c54b25c13b8482db61bdfc41f2efdb8a92999
ps,existing,prudent,18,post-audit-18,digital,31,true,true,92,17.4,60.9,12.9,0.573,president,1,19,true,6,0,0,2,5,75,alliance|crisis|endorsement|strategy,2,0,2,1,0,1.84,1.35,0,0,0,0,0,0,0,83599ecdf5490857dbbe58b96036ea7a55f527ce
ps,existing,prudent,19,post-audit-19,union,31,true,true,86,13.7,54.3,9.2,0.449,president,1,21,true,6,0,0,2,5,80,alliance|crisis|endorsement|replacement|strategy,2,1,3,1,0,5.61,4.16,0,0,0,0,0,0,0,fa4e10bd2327ee0d42ff1656786cfc8cdd990fee
ps,existing,prudent,20,post-audit-20,field_first,31,true,true,88,14.2,52.7,9.7,0.473,president,1,23,true,10,0,0,2,4,72,alliance|crisis|strategy,2,0,2,1,0,5.68,2.44,0,0,0,0,0,0,0,b5da78ae3d2960a06a42d68054e86711714cd168
ps,existing,prudent,21,post-audit-21,presidential,31,true,true,85,13.8,58.1,9.3,0.413,president,1,23,true,7,1,0,3,4,73,alliance|crisis|strategy,2,0,1,1,0,9.69,5.84,0,0,0,0,0,0,0,3858631f3730467254356508d04709f10466fee1
ps,existing,prudent,22,post-audit-22,rupture,31,true,true,88,15.7,53,11.2,0.498,president,1,24,true,8,1,0,2,5,79,alliance|crisis|endorsement|strategy,2,0,1,1,0,7.71,4.19,0,0,0,0,0,0,0,194664cdb6876a93f1f9a58905cc08113b9b3d08
ps,existing,prudent,23,post-audit-23,digital,29,true,false,81,14,48,9.5,0.463,runoff_defeat,1,18,true,5,0,0,4,4,61,alliance|crisis|endorsement|strategy,2,0,2,0,0,8.67,3.51,0,0,0,0,0,0,0,84fbcc051cd9743d8e052545041e9abf78487923
ps,existing,prudent,24,post-audit-24,union,31,true,true,85,13.8,52.2,9.3,0.413,president,1,21,true,6,0,1,4,4,78,alliance|crisis|endorsement|strategy,2,0,3,3,0,6.94,3.15,0,0,0,0,0,0,0,a1ce4ffc06c63da44e64ff25fe5ca6a91b0f4352
ps,existing,prudent,25,post-audit-25,field_first,31,true,true,92,19.3,59,14.8,0.722,president,1,22,true,5,1,0,1,4,69,crisis|strategy,2,0,0,0,0,2.58,1.88,0,0,0,0,0,0,0,c5cd6db95f02723461d46011553256be75bce44c
ps,existing,prudent,26,post-audit-26,presidential,31,true,true,88,13.9,60.8,9.4,0.459,president,1,22,true,9,0,0,2,4,76,alliance|crisis|replacement|strategy,2,1,1,1,0,2.82,0.7,0,0,0,0,0,0,0,8059783385add6873686f1fa963ca16decb8201b
ps,existing,prudent,27,post-audit-27,rupture,29,true,false,87,18.8,46.7,14.3,0.636,runoff_defeat,1,17,true,6,0,0,1,4,72,crisis|endorsement|replacement|strategy,2,1,1,1,0,6.15,2.61,0,0,0,0,0,0,0,c1a2450bd582a58701505c066d771de7cb86199e
ps,existing,prudent,28,post-audit-28,digital,31,true,true,91,18.5,54.6,14,0.622,president,1,21,true,10,0,1,3,4,70,alliance|crisis|endorsement|strategy,2,0,2,1,0,7.07,4.3,0,0,0,0,0,0,0,b768fd77a92b47b46b0f1d3b7c381e2372bc43de
ps,existing,prudent,29,post-audit-29,union,29,true,false,77,13.5,46.3,9,0.439,runoff_defeat,1,17,true,7,1,0,1,5,71,alliance|crisis|endorsement|strategy,2,0,0,0,0,5.67,3.23,0,0,0,0,0,0,0,3021ad6f53a0df792221e9c69be9171914d47225
ps,existing,prudent,30,post-audit-30,field_first,31,true,true,92,16.2,64.9,11.7,0.52,president,1,22,true,6,0,0,7,4,75,alliance|crisis|endorsement|strategy,2,0,2,2,0,6.34,3.15,0,0,0,0,0,0,0,63119ac26dbb492c70648607f18386495f9ce03b
ps,existing,prudent,31,post-audit-31,presidential,31,true,true,91,18.4,57,13.9,0.678,president,1,20,true,8,0,0,4,4,70,crisis|endorsement|replacement|strategy,2,1,3,1,0,7.76,5.31,0,0,0,0,0,0,0,87003d4959dc3d377c01082ec454ba965fdbcdd4
ps,existing,prudent,32,post-audit-32,rupture,31,true,true,92,17.6,56.5,13.1,0.639,president,1,22,true,8,0,0,2,4,71,alliance|crisis|endorsement|strategy,2,0,0,0,0,10.3,5.28,0,0,0,0,0,0,0,9c0bc2a168fc9b8407492ea7aec2a2205b39a90b
