runKey,seedPartyId,agent,collapseWithdrawals,strategicWithdrawals,negotiationsOpened,negotiationsFailed,negotiationsMaintained,nationalEndorsements,ecologistesStrategicWithdrawal,ecologistesBeneficiary,ecologistesCollapseWithdrawal,ecologistesMaintainedToEnd,qualified,won
ecologistes:contrarien:105,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:106,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:107,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:108,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:109,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:110,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:111,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,true,false
ecologistes:contrarien:112,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:113,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:114,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:115,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:116,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:117,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:118,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:119,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:120,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:121,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,true,false
ecologistes:contrarien:122,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:123,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:124,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:125,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:126,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:127,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:128,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:129,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:130,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:131,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:132,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:133,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:134,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:135,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,true,true
ecologistes:contrarien:136,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:137,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:138,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:139,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:140,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:141,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:142,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:143,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:144,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:145,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:146,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:147,ecologistes,contrarien,1,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:148,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
ecologistes:contrarien:149,ecologistes,contrarien,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:0,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:1,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,true,true
renaissance:aleatoire:2,renaissance,aleatoire,1,0,0,0,0,1,false,,false,true,false,false
renaissance:aleatoire:3,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,true
renaissance:aleatoire:4,renaissance,aleatoire,1,0,0,0,0,1,false,,false,true,true,true
renaissance:aleatoire:5,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,false
renaissance:aleatoire:6,renaissance,aleatoire,1,0,1,1,0,1,false,,false,true,true,true
renaissance:aleatoire:7,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,false
renaissance:aleatoire:8,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,false,false
renaissance:aleatoire:9,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:10,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:11,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:12,renaissance,aleatoire,0,1,1,0,0,1,false,,false,true,true,true
renaissance:aleatoire:13,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:14,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:15,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:16,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:17,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:18,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:19,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:20,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:21,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,false,false
renaissance:aleatoire:22,renaissance,aleatoire,0,1,1,0,0,1,false,,false,true,true,false
renaissance:aleatoire:23,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:24,renaissance,aleatoire,0,1,2,1,0,0,true,ps,false,false,true,true
renaissance:aleatoire:25,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:26,renaissance,aleatoire,0,0,2,2,0,0,false,,false,true,true,false
renaissance:aleatoire:27,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:28,renaissance,aleatoire,1,0,0,0,0,1,false,,false,true,true,true
renaissance:aleatoire:29,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:30,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:31,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:32,renaissance,aleatoire,1,0,0,0,0,1,false,,false,true,true,true
renaissance:aleatoire:33,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:34,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:35,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,false,false
renaissance:aleatoire:36,renaissance,aleatoire,0,1,1,0,0,2,false,,false,true,true,false
renaissance:aleatoire:37,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:38,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:39,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,false,false
renaissance:aleatoire:40,renaissance,aleatoire,0,0,1,1,0,1,false,,false,true,true,true
renaissance:aleatoire:41,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,true
renaissance:aleatoire:42,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:43,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:44,renaissance,aleatoire,0,1,1,0,0,1,false,,false,true,true,true
renaissance:aleatoire:45,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,true
renaissance:aleatoire:46,renaissance,aleatoire,1,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:47,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:48,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:49,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:50,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:51,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:52,renaissance,aleatoire,2,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:53,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:54,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:55,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:56,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:57,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,true,true
renaissance:aleatoire:58,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:59,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:60,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,false
renaissance:aleatoire:61,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:62,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,true,true
renaissance:aleatoire:63,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:64,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:65,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,true
renaissance:aleatoire:66,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:67,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:68,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:69,renaissance,aleatoire,0,0,0,0,0,2,false,,false,true,true,true
renaissance:aleatoire:70,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,true
renaissance:aleatoire:71,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:72,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:73,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:74,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:75,renaissance,aleatoire,1,0,1,1,0,0,false,,false,true,true,false
renaissance:aleatoire:76,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:77,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:78,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:79,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,false
renaissance:aleatoire:80,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:81,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:82,renaissance,aleatoire,0,0,0,0,0,2,false,,false,true,true,true
renaissance:aleatoire:83,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:84,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:85,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:86,renaissance,aleatoire,0,0,2,2,0,0,false,,false,true,false,false
renaissance:aleatoire:87,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:88,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:89,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:90,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,true
renaissance:aleatoire:91,renaissance,aleatoire,1,0,1,0,0,0,false,,false,true,false,false
renaissance:aleatoire:92,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:93,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:94,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,false
renaissance:aleatoire:95,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:96,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:97,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,true,false
renaissance:aleatoire:98,renaissance,aleatoire,0,2,2,0,0,0,true,ps,false,false,true,true
renaissance:aleatoire:99,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:100,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:101,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:102,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:103,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:104,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:105,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,true
renaissance:aleatoire:106,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,false,false
renaissance:aleatoire:107,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:108,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:109,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:110,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:111,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:112,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:113,renaissance,aleatoire,1,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:114,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:115,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:116,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:117,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,false,false
renaissance:aleatoire:118,renaissance,aleatoire,0,0,1,1,0,1,false,,false,true,true,true
renaissance:aleatoire:119,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:120,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:121,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:122,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:123,renaissance,aleatoire,1,0,1,1,0,0,false,,false,true,false,false
renaissance:aleatoire:124,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,true,true
renaissance:aleatoire:125,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:126,renaissance,aleatoire,0,1,1,0,0,2,false,,false,true,true,true
renaissance:aleatoire:127,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,true,false
renaissance:aleatoire:128,renaissance,aleatoire,1,0,1,1,0,0,false,,false,true,true,false
renaissance:aleatoire:129,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:130,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:131,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:132,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,false,false
renaissance:aleatoire:133,renaissance,aleatoire,1,0,0,0,0,1,false,,false,true,false,false
renaissance:aleatoire:134,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:135,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:136,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:137,renaissance,aleatoire,1,0,1,1,0,0,false,,false,true,true,false
renaissance:aleatoire:138,renaissance,aleatoire,1,0,1,1,0,0,false,,false,true,true,false
renaissance:aleatoire:139,renaissance,aleatoire,1,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:140,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,false
renaissance:aleatoire:141,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:142,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:143,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,false
renaissance:aleatoire:144,renaissance,aleatoire,0,0,1,1,0,1,false,,false,true,true,true
renaissance:aleatoire:145,renaissance,aleatoire,0,0,0,0,0,1,false,,false,true,true,true
renaissance:aleatoire:146,renaissance,aleatoire,0,0,0,0,0,0,false,,false,true,true,true
renaissance:aleatoire:147,renaissance,aleatoire,0,1,1,0,0,0,false,,false,true,true,false
renaissance:aleatoire:148,renaissance,aleatoire,0,0,1,1,0,0,false,,false,true,true,true
renaissance:aleatoire:149,renaissance,aleatoire,0,1,1,0,0,1,false,,false,true,true,true
renaissance:prudent:0,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:1,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:2,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:3,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:4,renaissance,prudent,0,1,1,0,0,0,true,ps,false,false,true,true
renaissance:prudent:5,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,false
renaissance:prudent:6,renaissance,prudent,1,1,2,1,0,0,true,ps,false,false,true,true
renaissance:prudent:7,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:8,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:9,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:10,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:11,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,false
renaissance:prudent:12,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:13,renaissance,prudent,1,0,0,0,0,0,false,,false,true,false,false
renaissance:prudent:14,renaissance,prudent,1,0,1,0,0,0,false,,false,true,true,true
renaissance:prudent:15,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:16,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:17,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,false
renaissance:prudent:18,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:19,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:20,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:21,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:22,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:23,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:24,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:25,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:26,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:27,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:28,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,false
renaissance:prudent:29,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:30,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,false
renaissance:prudent:31,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:32,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:33,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:34,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:35,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:36,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:37,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,false
renaissance:prudent:38,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:39,renaissance,prudent,1,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:40,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:41,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:42,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,false
renaissance:prudent:43,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:44,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:45,renaissance,prudent,0,0,0,0,0,0,false,,false,true,false,false
renaissance:prudent:46,renaissance,prudent,1,0,1,0,0,0,false,,false,true,true,true
renaissance:prudent:47,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:48,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:49,renaissance,prudent,1,0,0,0,0,0,false,,false,true,false,false
renaissance:prudent:50,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:51,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:52,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:53,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:54,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:55,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:56,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,false
renaissance:prudent:57,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:58,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:59,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:60,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:61,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:62,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,false
renaissance:prudent:63,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:64,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:65,renaissance,prudent,0,0,2,2,0,0,false,,false,true,true,false
renaissance:prudent:66,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:67,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:68,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:69,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,false
renaissance:prudent:70,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:71,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:72,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,false
renaissance:prudent:73,renaissance,prudent,1,1,2,1,0,0,true,ps,false,false,true,true
renaissance:prudent:74,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,false
renaissance:prudent:75,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:76,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:77,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:78,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:79,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:80,renaissance,prudent,1,1,2,1,0,0,true,ps,false,false,true,true
renaissance:prudent:81,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:82,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,false
renaissance:prudent:83,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:84,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,false
renaissance:prudent:85,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:86,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:87,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,false
renaissance:prudent:88,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:89,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:90,renaissance,prudent,1,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:91,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:92,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:93,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:94,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:95,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,false
renaissance:prudent:96,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:97,renaissance,prudent,1,0,2,1,0,0,false,,false,true,true,false
renaissance:prudent:98,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:99,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:100,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,false
renaissance:prudent:101,renaissance,prudent,0,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:102,renaissance,prudent,1,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:103,renaissance,prudent,1,0,0,0,0,0,false,,false,true,true,true
renaissance:prudent:104,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:105,renaissance,prudent,0,1,1,0,0,0,false,,false,true,true,true
renaissance:prudent:106,renaissance,prudent,1,0,1,1,0,0,false,,false,true,true,true
renaissance:prudent:107,renaissance,prudent,0,0,1,1,0,0,false,,false,true,true,false
renaissance:prudent:108,renaissance,prudent,0,0,0,0,0,0,false,,false,true,false,false
