runKey,decisionIndex,kind,partyId,maxShockPoints,crossesActiveSetBoundary
renaissance:contrarien:56,21,withdrawal,reconquete,2.792,false
renaissance:contrarien:60,18,withdrawal,reconquete,3.672,false
renaissance:contrarien:63,20,strategic_withdrawal,reconquete,2.832,false
renaissance:contrarien:65,13,withdrawal,reconquete,3.576,false
renaissance:contrarien:71,19,withdrawal,reconquete,3.571,false
renaissance:contrarien:72,12,strategic_withdrawal,ecologistes,9.531,false
renaissance:contrarien:74,21,withdrawal,reconquete,3.76,false
renaissance:contrarien:77,14,strategic_withdrawal,reconquete,3.487,false
renaissance:contrarien:78,11,strategic_withdrawal,reconquete,3.592,false
renaissance:contrarien:79,22,withdrawal,reconquete,3.358,false
renaissance:contrarien:83,12,strategic_withdrawal,reconquete,3.55,false
renaissance:contrarien:85,19,withdrawal,reconquete,3.408,false
renaissance:contrarien:87,15,withdrawal,reconquete,3.865,true
renaissance:contrarien:88,16,withdrawal,reconquete,3.676,false
renaissance:contrarien:96,16,withdrawal,reconquete,3.779,false
renaissance:contrarien:98,13,withdrawal,reconquete,3.462,false
renaissance:contrarien:100,19,withdrawal,reconquete,3.833,false
renaissance:contrarien:105,21,strategic_withdrawal,ecologistes,8.997,false
renaissance:contrarien:107,16,strategic_withdrawal,reconquete,3.682,false
renaissance:contrarien:109,17,withdrawal,reconquete,4.055,false
renaissance:contrarien:112,17,withdrawal,reconquete,3.535,false
renaissance:contrarien:114,15,strategic_withdrawal,reconquete,3.697,true
renaissance:contrarien:119,17,strategic_withdrawal,reconquete,3.582,false
renaissance:contrarien:120,19,withdrawal,reconquete,3.577,false
renaissance:contrarien:122,17,withdrawal,reconquete,3.841,false
renaissance:contrarien:123,13,withdrawal,reconquete,3.825,false
renaissance:contrarien:126,15,withdrawal,reconquete,3.865,true
renaissance:contrarien:127,17,strategic_withdrawal,reconquete,3.529,false
renaissance:contrarien:129,19,withdrawal,reconquete,3.822,false
renaissance:contrarien:136,15,withdrawal,reconquete,3.8,true
renaissance:contrarien:140,20,strategic_withdrawal,reconquete,3.618,false
renaissance:contrarien:141,22,withdrawal,reconquete,3.46,false
renaissance:contrarien:144,14,withdrawal,reconquete,3.748,false
renaissance:contrarien:145,19,withdrawal,reconquete,3.692,false
renaissance:contrarien:146,18,withdrawal,reconquete,3.184,false
renaissance:contrarien:147,16,withdrawal,reconquete,3.629,false
renaissance:contrarien:147,17,strategic_withdrawal,ecologistes,8.74,false
renaissance:contrarien:149,19,withdrawal,reconquete,3.26,false
horizons:aleatoire:0,16,withdrawal,reconquete,3.298,false
horizons:aleatoire:0,18,strategic_withdrawal,ecologistes,8.044,false
horizons:aleatoire:1,13,withdrawal,reconquete,3.578,false
horizons:aleatoire:3,18,withdrawal,reconquete,3.042,false
horizons:aleatoire:6,21,withdrawal,ps,9.911,false
horizons:aleatoire:15,19,withdrawal,reconquete,3.646,false
horizons:aleatoire:19,21,strategic_withdrawal,reconquete,3.373,false
horizons:aleatoire:35,19,withdrawal,reconquete,3.536,false
horizons:aleatoire:43,17,withdrawal,rn,12.51,false
horizons:aleatoire:46,14,withdrawal,reconquete,3.684,false
horizons:aleatoire:49,17,withdrawal,reconquete,3.086,false
horizons:aleatoire:53,18,withdrawal,reconquete,3.955,false
horizons:aleatoire:57,23,withdrawal,reconquete,41.206,true
horizons:aleatoire:59,21,withdrawal,reconquete,3.465,false
horizons:aleatoire:62,15,withdrawal,reconquete,3.205,true
horizons:aleatoire:65,15,withdrawal,reconquete,3.513,true
horizons:aleatoire:68,23,withdrawal,reconquete,40.046,true
horizons:aleatoire:70,23,withdrawal,reconquete,38.084,true
horizons:aleatoire:71,15,withdrawal,reconquete,3.757,false
horizons:aleatoire:76,21,withdrawal,reconquete,4.011,false
horizons:aleatoire:77,16,strategic_withdrawal,reconquete,3.536,false
horizons:aleatoire:78,15,withdrawal,reconquete,3.579,true
horizons:aleatoire:80,21,withdrawal,reconquete,2.659,false
horizons:aleatoire:84,19,withdrawal,reconquete,3.383,false
horizons:aleatoire:86,13,withdrawal,reconquete,3.519,false
horizons:aleatoire:91,13,withdrawal,reconquete,4.006,false
horizons:aleatoire:96,13,strategic_withdrawal,ecologistes,8.708,false
horizons:aleatoire:104,18,withdrawal,reconquete,2.529,false
horizons:aleatoire:114,20,withdrawal,reconquete,2.954,false
horizons:aleatoire:117,17,withdrawal,reconquete,3.172,false
horizons:aleatoire:119,20,withdrawal,reconquete,3.246,false
horizons:aleatoire:121,20,withdrawal,reconquete,3.342,false
horizons:aleatoire:132,14,withdrawal,reconquete,3.731,false
horizons:aleatoire:139,14,withdrawal,reconquete,3.527,false
horizons:aleatoire:140,22,withdrawal,reconquete,3.658,false
horizons:aleatoire:141,15,strategic_withdrawal,ecologistes,8.138,true
horizons:aleatoire:143,13,strategic_withdrawal,reconquete,3.664,false
horizons:aleatoire:147,18,withdrawal,reconquete,3.641,false
horizons:aleatoire:149,21,withdrawal,reconquete,3.489,false
horizons:prudent:0,23,withdrawal,reconquete,45.606,true
horizons:prudent:6,21,strategic_withdrawal,lr,8.864,false
horizons:prudent:7,14,withdrawal,reconquete,3.73,false
horizons:prudent:12,19,withdrawal,reconquete,3.489,false
horizons:prudent:13,19,withdrawal,reconquete,3.577,false
horizons:prudent:17,13,withdrawal,reconquete,3.72,false
horizons:prudent:21,21,withdrawal,reconquete,3.543,false
horizons:prudent:22,13,strategic_withdrawal,reconquete,2.876,false
horizons:prudent:23,21,withdrawal,reconquete,3.553,false
horizons:prudent:26,13,withdrawal,reconquete,3.756,false
horizons:prudent:33,13,withdrawal,reconquete,3.441,false
horizons:prudent:39,18,withdrawal,reconquete,2.846,false
horizons:prudent:41,16,withdrawal,reconquete,3.659,false
horizons:prudent:43,16,withdrawal,reconquete,3.425,false
horizons:prudent:44,19,strategic_withdrawal,reconquete,3.358,false
horizons:prudent:46,16,strategic_withdrawal,ecologistes,7.188,true
horizons:prudent:48,16,withdrawal,reconquete,3.516,true
horizons:prudent:50,19,withdrawal,reconquete,3.336,false
horizons:prudent:52,21,strategic_withdrawal,reconquete,3.081,false
horizons:prudent:57,20,withdrawal,reconquete,2.866,false
horizons:prudent:59,13,withdrawal,reconquete,3.774,false
horizons:prudent:70,17,withdrawal,reconquete,3.302,false
horizons:prudent:75,15,withdrawal,reconquete,3.043,true
horizons:prudent:78,21,withdrawal,reconquete,3.081,false
horizons:prudent:80,18,strategic_withdrawal,ecologistes,6.845,false
horizons:prudent:80,19,withdrawal,reconquete,3.656,false
horizons:prudent:81,23,withdrawal,reconquete,39.362,true
horizons:prudent:82,13,withdrawal,reconquete,3.746,false
horizons:prudent:87,19,withdrawal,reconquete,3.639,false
horizons:prudent:88,13,withdrawal,reconquete,3.432,false
horizons:prudent:90,16,withdrawal,reconquete,3.688,false
horizons:prudent:92,19,withdrawal,ps,11.457,false
horizons:prudent:115,13,withdrawal,reconquete,3.47,false
horizons:prudent:125,18,withdrawal,reconquete,3.031,false
horizons:prudent:125,19,withdrawal,ecologistes,7.713,false
horizons:prudent:131,23,withdrawal,reconquete,44.565,true
horizons:prudent:132,16,withdrawal,reconquete,3.368,false
horizons:prudent:134,17,withdrawal,reconquete,3.509,false
horizons:prudent:136,23,withdrawal,reconquete,39.476,true
horizons:prudent:137,18,withdrawal,reconquete,3.564,false
horizons:prudent:141,22,withdrawal,reconquete,3.178,false
horizons:prudent:142,18,withdrawal,reconquete,3.42,false
horizons:prudent:145,19,withdrawal,reconquete,3.631,false
horizons:prudent:146,15,strategic_withdrawal,reconquete,3.422,true
horizons:prudent:147,16,withdrawal,renaissance,8.901,false
horizons:prudent:148,12,strategic_withdrawal,ecologistes,8.227,false
horizons:risque:0,14,withdrawal,reconquete,3.55,false
horizons:risque:1,22,withdrawal,reconquete,2.33,false
horizons:risque:3,21,withdrawal,reconquete,3.13,false
horizons:risque:6,22,withdrawal,reconquete,3.618,false
horizons:risque:8,17,withdrawal,ps,11.55,false
horizons:risque:13,18,withdrawal,reconquete,3.694,false
horizons:risque:14,16,withdrawal,reconquete,3.38,false
horizons:risque:15,18,withdrawal,reconquete,3.304,false
horizons:risque:16,14,withdrawal,reconquete,3.662,false
horizons:risque:23,20,strategic_withdrawal,reconquete,2.942,false
horizons:risque:26,17,withdrawal,reconquete,3.451,false
horizons:risque:31,17,withdrawal,reconquete,3.718,false
horizons:risque:35,14,withdrawal,reconquete,3.491,false
horizons:risque:36,19,strategic_withdrawal,reconquete,3.395,false
horizons:risque:42,14,withdrawal,reconquete,3.727,false
horizons:risque:43,16,withdrawal,reconquete,3.226,false
horizons:risque:44,19,withdrawal,reconquete,3.322,false
horizons:risque:45,23,withdrawal,reconquete,39.846,true
horizons:risque:49,17,withdrawal,reconquete_dissidence_16,2.764,false
horizons:risque:51,13,withdrawal,reconquete,3.456,false
horizons:risque:64,16,withdrawal,reconquete,3.119,false
horizons:risque:69,18,strategic_withdrawal,reconquete,3.122,false
horizons:risque:71,14,withdrawal,reconquete,3.01,false
horizons:risque:73,16,withdrawal,reconquete,3.315,false
horizons:risque:83,18,withdrawal,reconquete,3.38,false
horizons:risque:85,17,withdrawal,reconquete,3.472,false
horizons:risque:88,17,withdrawal,ps,10.368,false
horizons:risque:92,18,withdrawal,reconquete_dissidence_17,2.83,false
horizons:risque:95,17,withdrawal,reconquete,3.694,false
horizons:risque:96,23,withdrawal,reconquete,41.136,true
horizons:risque:106,15,withdrawal,reconquete,3.261,true
horizons:risque:108,13,withdrawal,reconquete,3.623,false
horizons:risque:109,15,withdrawal,reconquete,3.665,false
horizons:risque:110,13,withdrawal,reconquete,3.649,false
horizons:risque:115,19,withdrawal,reconquete,3.081,false
horizons:risque:119,22,withdrawal,reconquete,3.528,false
horizons:risque:125,18,withdrawal,reconquete,3.266,false
horizons:risque:129,14,withdrawal,reconquete,3.61,false
horizons:risque:143,23,withdrawal,reconquete,43.676,true
horizons:ideologiquement_coherent:3,20,withdrawal,reconquete,2.566,false
horizons:ideologiquement_coherent:5,15,withdrawal,reconquete,3.453,true
horizons:ideologiquement_coherent:6,17,strategic_withdrawal,ecologistes,8.02,false
horizons:ideologiquement_coherent:7,19,withdrawal,reconquete,2.65,false
horizons:ideologiquement_coherent:11,18,strategic_withdrawal,ecologistes,7.326,false
horizons:ideologiquement_coherent:11,21,withdrawal,reconquete,3.041,false
horizons:ideologiquement_coherent:12,15,withdrawal,reconquete,3.18,true
horizons:ideologiquement_coherent:13,14,withdrawal,reconquete,3.369,false
horizons:ideologiquement_coherent:15,19,strategic_withdrawal,ecologistes,6.772,false
horizons:ideologiquement_coherent:15,23,withdrawal,lr,39.758,true
horizons:ideologiquement_coherent:19,18,withdrawal,reconquete,3.307,false
horizons:ideologiquement_coherent:22,18,withdrawal,reconquete,2.918,false
horizons:ideologiquement_coherent:24,16,withdrawal,reconquete,3.618,true
horizons:ideologiquement_coherent:25,15,withdrawal,reconquete,3.646,true
horizons:ideologiquement_coherent:26,21,withdrawal,reconquete,3.09,false
horizons:ideologiquement_coherent:29,16,strategic_withdrawal,ecologistes,7.69,false
horizons:ideologiquement_coherent:31,14,withdrawal,reconquete,3.782,false
horizons:ideologiquement_coherent:39,16,strategic_withdrawal,reconquete,3.691,true
horizons:ideologiquement_coherent:57,21,withdrawal,reconquete,3.087,false
horizons:ideologiquement_coherent:58,17,withdrawal,reconquete,3.489,false
horizons:ideologiquement_coherent:62,23,withdrawal,reconquete,43.547,true
horizons:ideologiquement_coherent:63,17,withdrawal,reconquete,3.642,false
horizons:ideologiquement_coherent:67,22,withdrawal,reconquete,3.192,false
horizons:ideologiquement_coherent:69,17,withdrawal,reconquete,3.214,false
horizons:ideologiquement_coherent:74,22,withdrawal,reconquete,3.039,false
horizons:ideologiquement_coherent:78,14,withdrawal,reconquete,3.558,false
horizons:ideologiquement_coherent:80,21,withdrawal,reconquete,2.875,false
horizons:ideologiquement_coherent:85,17,withdrawal,reconquete,3.499,false
horizons:ideologiquement_coherent:92,19,withdrawal,reconquete,2.846,false
horizons:ideologiquement_coherent:98,15,withdrawal,reconquete,2.753,true
horizons:ideologiquement_coherent:98,20,strategic_withdrawal,ecologistes,7.56,false
horizons:ideologiquement_coherent:100,21,withdrawal,reconquete,3.16,false
horizons:ideologiquement_coherent:101,16,withdrawal,reconquete,3.437,false
horizons:ideologiquement_coherent:110,16,withdrawal,rn,11.199,false
horizons:ideologiquement_coherent:116,13,withdrawal,reconquete,3.737,false
horizons:ideologiquement_coherent:117,23,withdrawal,reconquete,40.203,true
horizons:ideologiquement_coherent:119,21,withdrawal,reconquete,3.696,false
horizons:ideologiquement_coherent:122,19,withdrawal,reconquete,3.05,false
horizons:ideologiquement_coherent:125,14,strategic_withdrawal,ecologistes,8.232,false
horizons:ideologiquement_coherent:125,18,withdrawal,reconquete,3.413,false
horizons:ideologiquement_coherent:127,15,withdrawal,reconquete,3.778,false
horizons:ideologiquement_coherent:137,17,withdrawal,reconquete,3.57,false
horizons:ideologiquement_coherent:139,14,withdrawal,reconquete,3.254,false
horizons:ideologiquement_coherent:141,21,withdrawal,reconquete,3.339,false
horizons:ideologiquement_coherent:144,22,withdrawal,reconquete,3.165,false
horizons:ideologiquement_coherent:146,22,withdrawal,reconquete,3.096,false
horizons:ideologiquement_coherent:147,19,strategic_withdrawal,reconquete,2.704,false
horizons:ideologiquement_coherent:148,16,withdrawal,reconquete,3.574,false
horizons:ideologiquement_coherent:149,12,strategic_withdrawal,reconquete,3.528,false
horizons:opportuniste_electoral:0,13,withdrawal,reconquete,3.706,false
horizons:opportuniste_electoral:4,16,strategic_withdrawal,ecologistes,7.548,false
horizons:opportuniste_electoral:4,16,withdrawal,reconquete,7.548,false
horizons:opportuniste_electoral:10,15,withdrawal,reconquete,3.528,true
horizons:opportuniste_electoral:13,19,withdrawal,reconquete,3.673,false
horizons:opportuniste_electoral:15,13,withdrawal,reconquete,3.38,false
horizons:opportuniste_electoral:20,23,withdrawal,reconquete,43.015,true
horizons:opportuniste_electoral:23,20,withdrawal,reconquete,3.839,false
horizons:opportuniste_electoral:25,22,withdrawal,reconquete,3.33,false
horizons:opportuniste_electoral:28,21,withdrawal,reconquete,3.311,false
horizons:opportuniste_electoral:31,20,strategic_withdrawal,reconquete,3.363,false
horizons:opportuniste_electoral:35,15,withdrawal,reconquete,3.669,true
horizons:opportuniste_electoral:37,18,withdrawal,reconquete,3.303,false
horizons:opportuniste_electoral:38,22,withdrawal,lfi,9.141,false
horizons:opportuniste_electoral:39,16,withdrawal,reconquete,3.466,false
horizons:opportuniste_electoral:39,21,strategic_withdrawal,ecologistes,7.65,false
horizons:opportuniste_electoral:41,20,withdrawal,reconquete,3.048,false
horizons:opportuniste_electoral:43,21,strategic_withdrawal,ecologistes,7.857,false
horizons:opportuniste_electoral:54,15,withdrawal,reconquete,3.407,true
horizons:opportuniste_electoral:56,23,withdrawal,reconquete,35.204,true
horizons:opportuniste_electoral:60,16,withdrawal,reconquete,3.73,false
horizons:opportuniste_electoral:68,18,withdrawal,lr,6.445,false
horizons:opportuniste_electoral:79,19,withdrawal,reconquete,3.704,false
horizons:opportuniste_electoral:82,22,withdrawal,reconquete,3.829,false
horizons:opportuniste_electoral:85,15,withdrawal,reconquete,3.837,true
horizons:opportuniste_electoral:93,13,withdrawal,reconquete,3.608,false
horizons:opportuniste_electoral:98,23,withdrawal,reconquete,39.686,true
horizons:opportuniste_electoral:100,23,withdrawal,reconquete,40.186,true
horizons:opportuniste_electoral:103,18,withdrawal,reconquete,2.672,false
horizons:opportuniste_electoral:106,17,withdrawal,reconquete,3.413,false
horizons:opportuniste_electoral:110,20,withdrawal,reconquete,3.468,false
horizons:opportuniste_electoral:111,20,withdrawal,reconquete,3.054,false
horizons:opportuniste_electoral:112,15,strategic_withdrawal,reconquete,3.763,true
horizons:opportuniste_electoral:117,17,strategic_withdrawal,reconquete,3.03,false
horizons:opportuniste_electoral:121,13,withdrawal,reconquete,3.634,false
horizons:opportuniste_electoral:128,22,withdrawal,reconquete,3.023,false
horizons:opportuniste_electoral:136,14,withdrawal,reconquete,3.25,false
horizons:opportuniste_electoral:138,16,withdrawal,reconquete,3.269,false
horizons:opportuniste_electoral:143,15,withdrawal,reconquete,3.351,true
horizons:opportuniste_electoral:147,14,withdrawal,reconquete,3.446,false
horizons:parti_dabord:3,21,withdrawal,reconquete,3.096,false
horizons:parti_dabord:7,17,withdrawal,reconquete,3.628,false
horizons:parti_dabord:8,14,withdrawal,renaissance,9.434,false
horizons:parti_dabord:9,15,withdrawal,reconquete,3.643,false
horizons:parti_dabord:10,18,strategic_withdrawal,reconquete,3.343,false
horizons:parti_dabord:11,22,withdrawal,reconquete,2.218,false
horizons:parti_dabord:14,14,withdrawal,reconquete,3.381,false
horizons:parti_dabord:24,16,withdrawal,reconquete,3.047,false
horizons:parti_dabord:27,19,withdrawal,reconquete,3.553,false
horizons:parti_dabord:29,19,strategic_withdrawal,ecologistes,7.476,false
horizons:parti_dabord:30,17,withdrawal,reconquete,3.333,false
horizons:parti_dabord:31,21,withdrawal,reconquete,3.564,false
horizons:parti_dabord:34,18,withdrawal,reconquete,3.454,false
horizons:parti_dabord:36,17,withdrawal,reconquete,3.439,false
horizons:parti_dabord:37,13,withdrawal,reconquete,3.621,false
horizons:parti_dabord:42,18,strategic_withdrawal,ecologistes,7.256,false
horizons:parti_dabord:43,22,withdrawal,reconquete,3.492,false
horizons:parti_dabord:44,23,withdrawal,reconquete,40.05,true
horizons:parti_dabord:45,19,strategic_withdrawal,reconquete_dissidence_15,5.712,false
horizons:parti_dabord:47,15,withdrawal,reconquete,3.436,true
horizons:parti_dabord:49,20,withdrawal,reconquete,3.395,false
horizons:parti_dabord:51,17,withdrawal,reconquete,3.763,false
horizons:parti_dabord:54,17,withdrawal,reconquete,3.385,false
horizons:parti_dabord:55,21,withdrawal,reconquete,3.573,false
horizons:parti_dabord:59,13,withdrawal,reconquete,2.936,false
horizons:parti_dabord:64,20,strategic_withdrawal,ecologistes,8.261,false
horizons:parti_dabord:65,15,withdrawal,reconquete,3.647,true
horizons:parti_dabord:66,17,withdrawal,reconquete,3.373,false
horizons:parti_dabord:67,13,withdrawal,reconquete,3.749,false
horizons:parti_dabord:75,19,withdrawal,reconquete,2.829,false
horizons:parti_dabord:77,14,withdrawal,reconquete,3.529,false
horizons:parti_dabord:80,13,withdrawal,reconquete,3.603,false
horizons:parti_dabord:82,18,withdrawal,reconquete,2.867,false
horizons:parti_dabord:84,19,strategic_withdrawal,ecologistes,8.135,false
horizons:parti_dabord:86,20,withdrawal,reconquete,3.057,false
horizons:parti_dabord:90,20,withdrawal,reconquete,3.334,false
horizons:parti_dabord:93,21,withdrawal,reconquete,3.419,false
horizons:parti_dabord:95,16,withdrawal,reconquete,3.058,false
horizons:parti_dabord:99,22,withdrawal,reconquete,3.553,false
horizons:parti_dabord:100,15,withdrawal,reconquete,3.323,false
horizons:parti_dabord:104,13,withdrawal,reconquete,3.329,false
horizons:parti_dabord:113,15,withdrawal,reconquete,3.648,true
horizons:parti_dabord:117,14,withdrawal,reconquete,3.531,false
horizons:parti_dabord:123,18,withdrawal,reconquete,3.498,false
horizons:parti_dabord:125,20,strategic_withdrawal,reconquete,3.254,false
horizons:parti_dabord:127,14,withdrawal,reconquete,3.322,false
horizons:parti_dabord:130,19,withdrawal,reconquete,3.342,false
horizons:parti_dabord:132,22,withdrawal,reconquete,2.97,false
horizons:parti_dabord:135,17,withdrawal,reconquete,2.849,false
horizons:parti_dabord:135,17,withdrawal,reconquete_dissidence_16,2.849,false
horizons:parti_dabord:137,16,withdrawal,reconquete,3.867,true
horizons:parti_dabord:140,13,withdrawal,reconquete,3.656,false
horizons:parti_dabord:144,16,withdrawal,reconquete,3.361,false
horizons:mediatique:7,20,withdrawal,reconquete,3.623,false
horizons:mediatique:8,15,withdrawal,reconquete,3.217,true
horizons:mediatique:10,17,withdrawal,reconquete,3.41,false
horizons:mediatique:11,12,strategic_withdrawal,ecologistes,8.447,false
horizons:mediatique:12,19,withdrawal,reconquete,3.271,false
horizons:mediatique:17,18,withdrawal,reconquete,3.346,false
horizons:mediatique:19,21,withdrawal,reconquete,3.204,false
horizons:mediatique:20,18,withdrawal,reconquete,3.147,false
horizons:mediatique:21,22,withdrawal,rn,12.575,false
horizons:mediatique:28,22,withdrawal,reconquete,3.404,false
horizons:mediatique:29,17,withdrawal,reconquete,3.596,false
horizons:mediatique:30,13,withdrawal,reconquete,4.055,false
horizons:mediatique:45,17,withdrawal,reconquete,3.63,false
horizons:mediatique:47,21,withdrawal,lr,10.441,false
horizons:mediatique:52,20,withdrawal,reconquete,3.431,false
horizons:mediatique:56,20,withdrawal,reconquete_dissidence_20,1.029,false
horizons:mediatique:65,14,withdrawal,reconquete,3.616,false
horizons:mediatique:65,21,withdrawal,ps,12.639,false
horizons:mediatique:66,17,strategic_withdrawal,ecologistes,8.127,false
horizons:mediatique:66,20,strategic_withdrawal,reconquete,3.778,false
horizons:mediatique:68,17,withdrawal,reconquete,3.145,false
horizons:mediatique:70,18,withdrawal,reconquete,3.547,false
horizons:mediatique:71,20,strategic_withdrawal,reconquete,3.311,false
horizons:mediatique:72,21,withdrawal,reconquete,3.471,false
horizons:mediatique:74,21,withdrawal,reconquete,3.04,false
horizons:mediatique:85,14,withdrawal,reconquete,3.608,false
horizons:mediatique:86,20,withdrawal,reconquete,3.36,false
horizons:mediatique:92,23,withdrawal,reconquete,38.786,true
horizons:mediatique:95,16,withdrawal,reconquete,3.09,false
horizons:mediatique:97,19,strategic_withdrawal,reconquete,3.673,false
horizons:mediatique:100,15,withdrawal,reconquete,3.729,true
horizons:mediatique:106,13,withdrawal,reconquete,3.518,false
horizons:mediatique:113,18,withdrawal,reconquete,3.591,false
horizons:mediatique:115,22,withdrawal,reconquete_dissidence_21,3.039,false
horizons:mediatique:119,19,withdrawal,reconquete,3.499,false
horizons:mediatique:123,14,withdrawal,reconquete,3.218,false
horizons:mediatique:124,23,withdrawal,reconquete,40.053,true
horizons:mediatique:125,18,withdrawal,reconquete,3.187,false
horizons:mediatique:127,23,withdrawal,rn,43.469,true
horizons:mediatique:130,17,strategic_withdrawal,reconquete,3.515,false
horizons:mediatique:131,17,withdrawal,reconquete,3.397,false
horizons:mediatique:137,18,withdrawal,reconquete,3.732,false
horizons:mediatique:139,22,withdrawal,reconquete,3.522,false
horizons:mediatique:141,19,withdrawal,reconquete,3.422,false
horizons:mediatique:142,15,withdrawal,reconquete,3.629,true
horizons:mediatique:143,15,withdrawal,reconquete,3.718,true
horizons:mediatique:145,20,withdrawal,reconquete,3.755,false
horizons:mediatique:146,16,withdrawal,reconquete,3.985,true
horizons:mediatique:149,21,strategic_withdrawal,reconquete,3.723,false
horizons:contrarien:0,18,withdrawal,reconquete,3.757,false
horizons:contrarien:1,17,withdrawal,reconquete,3.719,false
horizons:contrarien:5,16,withdrawal,reconquete,3.769,false
horizons:contrarien:11,16,withdrawal,reconquete,3.994,false
horizons:contrarien:14,15,withdrawal,reconquete,3.752,true
horizons:contrarien:16,20,withdrawal,reconquete,3.625,false
horizons:contrarien:21,19,withdrawal,reconquete,2.9,false
horizons:contrarien:23,14,withdrawal,reconquete,3.716,false
horizons:contrarien:28,17,withdrawal,reconquete,3.614,false
horizons:contrarien:30,17,withdrawal,reconquete,3.147,false
horizons:contrarien:32,14,withdrawal,reconquete,4.016,false
horizons:contrarien:40,15,strategic_withdrawal,ecologistes,9.118,true
horizons:contrarien:43,15,withdrawal,reconquete,4.085,true
horizons:contrarien:44,21,withdrawal,reconquete,3.718,false
horizons:contrarien:45,13,withdrawal,reconquete,3.411,false
horizons:contrarien:47,17,withdrawal,reconquete,3.618,false
horizons:contrarien:50,18,withdrawal,reconquete,3.135,false
horizons:contrarien:60,22,withdrawal,reconquete,3.759,false
horizons:contrarien:62,13,withdrawal,reconquete,3.809,false
horizons:contrarien:65,18,withdrawal,rn,13.338,false
horizons:contrarien:65,23,withdrawal,reconquete,35.753,true
horizons:contrarien:66,21,withdrawal,reconquete,3.496,false
horizons:contrarien:69,19,withdrawal,reconquete,3.742,false
horizons:contrarien:79,15,withdrawal,reconquete,3.655,true
horizons:contrarien:83,14,withdrawal,reconquete,3.552,false
horizons:contrarien:84,23,withdrawal,reconquete,38.538,true
horizons:contrarien:89,19,withdrawal,reconquete_dissidence_19,0.864,false
horizons:contrarien:91,23,withdrawal,reconquete,37.422,true
horizons:contrarien:97,13,strategic_withdrawal,reconquete,3.684,false
horizons:contrarien:99,16,withdrawal,reconquete,3.551,false
horizons:contrarien:100,21,withdrawal,reconquete,3.503,false
horizons:contrarien:104,17,withdrawal,reconquete,3.984,false
horizons:contrarien:111,15,strategic_withdrawal,reconquete,3.503,true
horizons:contrarien:112,15,withdrawal,reconquete,3.416,false
horizons:contrarien:114,17,withdrawal,reconquete,3.146,false
horizons:contrarien:123,16,withdrawal,reconquete,3.674,false
horizons:contrarien:130,19,withdrawal,reconquete,4.097,false
horizons:contrarien:133,23,withdrawal,reconquete,34.395,true
horizons:contrarien:134,15,withdrawal,reconquete,3.636,true
horizons:contrarien:135,21,withdrawal,reconquete,3.269,false
horizons:contrarien:139,18,withdrawal,reconquete,4.01,false
horizons:contrarien:139,22,withdrawal,lfi,10.993,false
horizons:contrarien:142,23,withdrawal,reconquete,36.857,true
horizons:contrarien:145,15,withdrawal,reconquete,3.701,true
horizons:contrarien:147,14,withdrawal,ps,11.649,false
horizons:contrarien:149,15,withdrawal,reconquete,3.737,true
lr:aleatoire:0,18,withdrawal,reconquete,3.163,false
lr:aleatoire:1,18,strategic_withdrawal,reconquete,3.592,false
lr:aleatoire:6,17,strategic_withdrawal,reconquete,3.63,false
lr:aleatoire:10,13,strategic_withdrawal,reconquete,3.445,false
lr:aleatoire:15,14,withdrawal,reconquete,3.071,false
lr:aleatoire:16,17,strategic_withdrawal,reconquete,3.846,false
lr:aleatoire:17,19,withdrawal,reconquete,3.072,false
lr:aleatoire:18,19,withdrawal,ps,11.906,false
lr:aleatoire:19,19,strategic_withdrawal,reconquete,3.566,false
lr:aleatoire:22,14,withdrawal,reconquete,3.262,false
lr:aleatoire:24,16,withdrawal,reconquete,3.432,false
lr:aleatoire:32,16,withdrawal,reconquete,3.655,false
lr:aleatoire:33,17,strategic_withdrawal,reconquete,3.526,false
lr:aleatoire:33,18,strategic_withdrawal,ecologistes,8.386,false
lr:aleatoire:38,21,strategic_withdrawal,reconquete,3.525,false
lr:aleatoire:40,19,strategic_withdrawal,reconquete,3.645,false
lr:aleatoire:41,13,withdrawal,reconquete,3.243,false
lr:aleatoire:45,18,strategic_withdrawal,ecologistes,7.846,false
lr:aleatoire:46,16,strategic_withdrawal,reconquete,3.717,false
lr:aleatoire:48,20,strategic_withdrawal,reconquete,3.84,false
lr:aleatoire:54,23,withdrawal,reconquete,37.5,true
lr:aleatoire:55,20,withdrawal,reconquete,3.126,false
lr:aleatoire:59,20,strategic_withdrawal,reconquete,3.407,false
lr:aleatoire:61,15,withdrawal,reconquete,3.801,true
lr:aleatoire:64,16,strategic_withdrawal,reconquete,3.688,false
lr:aleatoire:64,19,withdrawal,rn,13.554,false
lr:aleatoire:66,12,strategic_withdrawal,reconquete,3.585,false
lr:aleatoire:71,18,withdrawal,reconquete,3.55,false
lr:aleatoire:73,17,withdrawal,reconquete,3.748,false
lr:aleatoire:74,21,withdrawal,rn,13.273,false
lr:aleatoire:79,14,strategic_withdrawal,reconquete,3.7,false
lr:aleatoire:81,14,withdrawal,reconquete,3.623,false
lr:aleatoire:82,15,strategic_withdrawal,reconquete,3.896,true
lr:aleatoire:86,20,withdrawal,reconquete,3.371,false
lr:aleatoire:87,15,withdrawal,reconquete,3.641,true
lr:aleatoire:87,20,withdrawal,ps,11.135,false
