runKey,decisionIndex,kind,partyId,releasedShare
renaissance:contrarien:31,15,withdrawal,reconquete,3.812
renaissance:contrarien:32,15,withdrawal,reconquete,3.918
renaissance:contrarien:34,14,withdrawal,rn,12.612
renaissance:contrarien:38,21,withdrawal,reconquete,3.792
renaissance:contrarien:40,18,strategic_withdrawal,reconquete,3.062
renaissance:contrarien:45,15,withdrawal,reconquete,3.769
renaissance:contrarien:54,22,withdrawal,reconquete,3.548
renaissance:contrarien:56,18,withdrawal,reconquete_dissidence_17,2.992
renaissance:contrarien:56,21,withdrawal,reconquete,2.792
renaissance:contrarien:60,18,withdrawal,reconquete,3.672
renaissance:contrarien:63,20,strategic_withdrawal,reconquete,2.832
renaissance:contrarien:65,13,withdrawal,reconquete,3.576
renaissance:contrarien:71,19,withdrawal,reconquete,3.571
renaissance:contrarien:72,12,strategic_withdrawal,ecologistes,9.531
renaissance:contrarien:74,21,withdrawal,reconquete,3.76
renaissance:contrarien:77,14,strategic_withdrawal,reconquete,3.487
renaissance:contrarien:78,11,strategic_withdrawal,reconquete,3.592
renaissance:contrarien:79,22,withdrawal,reconquete,3.358
renaissance:contrarien:83,12,strategic_withdrawal,reconquete,3.55
renaissance:contrarien:85,19,withdrawal,reconquete,3.408
renaissance:contrarien:87,15,withdrawal,reconquete,3.865
renaissance:contrarien:88,16,withdrawal,reconquete,3.676
renaissance:contrarien:96,16,withdrawal,reconquete,3.779
renaissance:contrarien:98,13,withdrawal,reconquete,3.462
renaissance:contrarien:100,19,withdrawal,reconquete,3.833
renaissance:contrarien:105,21,strategic_withdrawal,ecologistes,8.997
renaissance:contrarien:107,16,strategic_withdrawal,reconquete,3.682
renaissance:contrarien:109,17,withdrawal,reconquete,4.055
renaissance:contrarien:112,17,withdrawal,reconquete,3.535
renaissance:contrarien:114,15,strategic_withdrawal,reconquete,3.697
renaissance:contrarien:119,17,strategic_withdrawal,reconquete,3.582
renaissance:contrarien:120,19,withdrawal,reconquete,3.577
renaissance:contrarien:122,17,withdrawal,reconquete,3.841
renaissance:contrarien:123,13,withdrawal,reconquete,3.825
renaissance:contrarien:126,15,withdrawal,reconquete,3.865
renaissance:contrarien:127,17,strategic_withdrawal,reconquete,3.529
renaissance:contrarien:129,19,withdrawal,reconquete,3.822
renaissance:contrarien:136,15,withdrawal,reconquete,3.8
renaissance:contrarien:140,20,strategic_withdrawal,reconquete,3.618
renaissance:contrarien:141,22,withdrawal,reconquete,3.46
renaissance:contrarien:144,14,withdrawal,reconquete,3.748
renaissance:contrarien:145,19,withdrawal,reconquete,3.692
renaissance:contrarien:146,18,withdrawal,reconquete,3.184
renaissance:contrarien:147,16,withdrawal,reconquete,3.629
renaissance:contrarien:147,17,strategic_withdrawal,ecologistes,8.74
renaissance:contrarien:149,19,withdrawal,reconquete,3.26
horizons:aleatoire:0,16,withdrawal,reconquete,3.298
horizons:aleatoire:0,18,strategic_withdrawal,ecologistes,8.044
horizons:aleatoire:1,13,withdrawal,reconquete,3.578
horizons:aleatoire:3,18,withdrawal,reconquete,3.042
horizons:aleatoire:6,21,withdrawal,ps,9.911
horizons:aleatoire:15,19,withdrawal,reconquete,3.646
horizons:aleatoire:19,21,strategic_withdrawal,reconquete,3.373
horizons:aleatoire:35,19,withdrawal,reconquete,3.536
horizons:aleatoire:43,17,withdrawal,rn,12.51
horizons:aleatoire:46,14,withdrawal,reconquete,3.684
horizons:aleatoire:49,17,withdrawal,reconquete,3.086
horizons:aleatoire:53,18,withdrawal,reconquete,3.955
horizons:aleatoire:57,23,withdrawal,reconquete,3.286
horizons:aleatoire:59,21,withdrawal,reconquete,3.465
horizons:aleatoire:62,15,withdrawal,reconquete,3.205
horizons:aleatoire:65,15,withdrawal,reconquete,3.513
horizons:aleatoire:68,23,withdrawal,reconquete,3.637
horizons:aleatoire:70,23,withdrawal,reconquete,3.433
horizons:aleatoire:71,15,withdrawal,reconquete,3.757
horizons:aleatoire:76,21,withdrawal,reconquete,4.011
horizons:aleatoire:77,16,strategic_withdrawal,reconquete,3.536
horizons:aleatoire:78,15,withdrawal,reconquete,3.579
horizons:aleatoire:80,21,withdrawal,reconquete,2.659
horizons:aleatoire:84,19,withdrawal,reconquete,3.383
horizons:aleatoire:86,13,withdrawal,reconquete,3.519
horizons:aleatoire:91,13,withdrawal,reconquete,4.006
horizons:aleatoire:96,13,strategic_withdrawal,ecologistes,8.708
horizons:aleatoire:104,18,withdrawal,reconquete,2.529
horizons:aleatoire:114,20,withdrawal,reconquete,2.954
horizons:aleatoire:117,17,withdrawal,reconquete,3.172
horizons:aleatoire:119,20,withdrawal,reconquete,3.246
horizons:aleatoire:121,20,withdrawal,reconquete,3.342
horizons:aleatoire:132,14,withdrawal,reconquete,3.731
horizons:aleatoire:139,14,withdrawal,reconquete,3.527
horizons:aleatoire:140,22,withdrawal,reconquete,3.658
horizons:aleatoire:141,15,strategic_withdrawal,ecologistes,8.138
horizons:aleatoire:143,13,strategic_withdrawal,reconquete,3.664
horizons:aleatoire:147,18,withdrawal,reconquete,3.641
horizons:aleatoire:149,21,withdrawal,reconquete,3.489
horizons:prudent:0,23,withdrawal,reconquete,3.286
horizons:prudent:6,21,strategic_withdrawal,lr,8.864
horizons:prudent:7,14,withdrawal,reconquete,3.73
horizons:prudent:12,19,withdrawal,reconquete,3.489
horizons:prudent:13,19,withdrawal,reconquete,3.577
horizons:prudent:17,13,withdrawal,reconquete,3.72
horizons:prudent:21,21,withdrawal,reconquete,3.543
horizons:prudent:22,13,strategic_withdrawal,reconquete,2.876
horizons:prudent:23,21,withdrawal,reconquete,3.553
horizons:prudent:26,13,withdrawal,reconquete,3.756
horizons:prudent:33,13,withdrawal,reconquete,3.441
horizons:prudent:39,18,withdrawal,reconquete,2.846
horizons:prudent:41,16,withdrawal,reconquete,3.659
horizons:prudent:43,16,withdrawal,reconquete,3.425
horizons:prudent:44,19,strategic_withdrawal,reconquete,3.358
horizons:prudent:46,16,strategic_withdrawal,ecologistes,7.188
horizons:prudent:48,16,withdrawal,reconquete,3.516
horizons:prudent:50,19,withdrawal,reconquete,3.336
horizons:prudent:52,21,strategic_withdrawal,reconquete,3.081
horizons:prudent:57,20,withdrawal,reconquete,2.866
horizons:prudent:59,13,withdrawal,reconquete,3.774
horizons:prudent:70,17,withdrawal,reconquete,3.302
horizons:prudent:75,15,withdrawal,reconquete,3.043
horizons:prudent:78,21,withdrawal,reconquete,3.081
horizons:prudent:80,18,strategic_withdrawal,ecologistes,6.845
horizons:prudent:80,19,withdrawal,reconquete,3.656
horizons:prudent:81,23,withdrawal,reconquete,3.743
horizons:prudent:82,13,withdrawal,reconquete,3.746
horizons:prudent:87,19,withdrawal,reconquete,3.639
horizons:prudent:88,13,withdrawal,reconquete,3.432
horizons:prudent:90,16,withdrawal,reconquete,3.688
horizons:prudent:92,19,withdrawal,ps,11.457
horizons:prudent:115,13,withdrawal,reconquete,3.47
horizons:prudent:125,18,withdrawal,reconquete,3.031
horizons:prudent:125,19,withdrawal,ecologistes,7.713
horizons:prudent:131,23,withdrawal,reconquete,3.249
horizons:prudent:132,16,withdrawal,reconquete,3.368
horizons:prudent:134,17,withdrawal,reconquete,3.509
horizons:prudent:136,23,withdrawal,reconquete,3.39
horizons:prudent:137,18,withdrawal,reconquete,3.564
horizons:prudent:141,22,withdrawal,reconquete,3.178
horizons:prudent:142,18,withdrawal,reconquete,3.42
horizons:prudent:145,19,withdrawal,reconquete,3.631
horizons:prudent:146,15,strategic_withdrawal,reconquete,3.422
horizons:prudent:147,16,withdrawal,renaissance,8.901
horizons:prudent:148,12,strategic_withdrawal,ecologistes,8.227
horizons:risque:0,14,withdrawal,reconquete,3.55
horizons:risque:1,22,withdrawal,reconquete,2.33
horizons:risque:3,21,withdrawal,reconquete,3.13
horizons:risque:6,22,withdrawal,reconquete,3.618
horizons:risque:8,17,withdrawal,ps,11.55
horizons:risque:13,18,withdrawal,reconquete,3.694
horizons:risque:14,16,withdrawal,reconquete,3.38
horizons:risque:15,18,withdrawal,reconquete,3.304
horizons:risque:16,14,withdrawal,reconquete,3.662
horizons:risque:23,20,strategic_withdrawal,reconquete,2.942
horizons:risque:26,17,withdrawal,reconquete,3.451
horizons:risque:31,17,withdrawal,reconquete,3.718
horizons:risque:35,14,withdrawal,reconquete,3.491
horizons:risque:36,19,strategic_withdrawal,reconquete,3.395
horizons:risque:42,14,withdrawal,reconquete,3.727
horizons:risque:43,16,withdrawal,reconquete,3.226
horizons:risque:44,19,withdrawal,reconquete,3.322
horizons:risque:45,23,withdrawal,reconquete,2.52
horizons:risque:49,17,withdrawal,reconquete_dissidence_16,2.764
horizons:risque:51,13,withdrawal,reconquete,3.456
horizons:risque:64,16,withdrawal,reconquete,3.119
horizons:risque:69,18,strategic_withdrawal,reconquete,3.122
horizons:risque:71,14,withdrawal,reconquete,3.01
horizons:risque:73,16,withdrawal,reconquete,3.315
horizons:risque:83,18,withdrawal,reconquete,3.38
horizons:risque:85,17,withdrawal,reconquete,3.472
horizons:risque:88,17,withdrawal,ps,10.368
horizons:risque:92,18,withdrawal,reconquete_dissidence_17,2.83
horizons:risque:95,17,withdrawal,reconquete,3.694
horizons:risque:96,23,withdrawal,reconquete,3.391
horizons:risque:106,15,withdrawal,reconquete,3.261
horizons:risque:108,13,withdrawal,reconquete,3.623
horizons:risque:109,15,withdrawal,reconquete,3.665
horizons:risque:110,13,withdrawal,reconquete,3.649
horizons:risque:115,19,withdrawal,reconquete,3.081
horizons:risque:119,22,withdrawal,reconquete,3.528
horizons:risque:125,18,withdrawal,reconquete,3.266
horizons:risque:129,14,withdrawal,reconquete,3.61
horizons:risque:143,23,withdrawal,reconquete,3.693
horizons:ideologiquement_coherent:3,20,withdrawal,reconquete,2.566
horizons:ideologiquement_coherent:5,15,withdrawal,reconquete,3.453
horizons:ideologiquement_coherent:6,17,strategic_withdrawal,ecologistes,8.02
horizons:ideologiquement_coherent:7,19,withdrawal,reconquete,2.65
horizons:ideologiquement_coherent:11,18,strategic_withdrawal,ecologistes,7.326
horizons:ideologiquement_coherent:11,21,withdrawal,reconquete,3.041
horizons:ideologiquement_coherent:12,15,withdrawal,reconquete,3.18
horizons:ideologiquement_coherent:13,14,withdrawal,reconquete,3.369
horizons:ideologiquement_coherent:15,19,strategic_withdrawal,ecologistes,6.772
horizons:ideologiquement_coherent:15,23,withdrawal,lr,8.689
horizons:ideologiquement_coherent:19,18,withdrawal,reconquete,3.307
horizons:ideologiquement_coherent:22,18,withdrawal,reconquete,2.918
horizons:ideologiquement_coherent:24,16,withdrawal,reconquete,3.618
horizons:ideologiquement_coherent:25,15,withdrawal,reconquete,3.646
horizons:ideologiquement_coherent:26,21,withdrawal,reconquete,3.09
horizons:ideologiquement_coherent:29,16,strategic_withdrawal,ecologistes,7.69
horizons:ideologiquement_coherent:31,14,withdrawal,reconquete,3.782
horizons:ideologiquement_coherent:39,16,strategic_withdrawal,reconquete,3.691
horizons:ideologiquement_coherent:57,21,withdrawal,reconquete,3.087
horizons:ideologiquement_coherent:58,17,withdrawal,reconquete,3.489
horizons:ideologiquement_coherent:62,23,withdrawal,reconquete,2.914
horizons:ideologiquement_coherent:63,17,withdrawal,reconquete,3.642
horizons:ideologiquement_coherent:67,22,withdrawal,reconquete,3.192
horizons:ideologiquement_coherent:69,17,withdrawal,reconquete,3.214
horizons:ideologiquement_coherent:74,22,withdrawal,reconquete,3.039
horizons:ideologiquement_coherent:78,14,withdrawal,reconquete,3.558
horizons:ideologiquement_coherent:80,21,withdrawal,reconquete,2.875
horizons:ideologiquement_coherent:85,17,withdrawal,reconquete,3.499
horizons:ideologiquement_coherent:92,19,withdrawal,reconquete,2.846
horizons:ideologiquement_coherent:98,15,withdrawal,reconquete,2.753
horizons:ideologiquement_coherent:98,20,strategic_withdrawal,ecologistes,7.56
horizons:ideologiquement_coherent:100,21,withdrawal,reconquete,3.16
horizons:ideologiquement_coherent:101,16,withdrawal,reconquete,3.437
horizons:ideologiquement_coherent:110,16,withdrawal,rn,11.199
horizons:ideologiquement_coherent:116,13,withdrawal,reconquete,3.737
horizons:ideologiquement_coherent:117,23,withdrawal,reconquete,3.192
horizons:ideologiquement_coherent:119,21,withdrawal,reconquete,3.696
horizons:ideologiquement_coherent:122,19,withdrawal,reconquete,3.05
horizons:ideologiquement_coherent:125,14,strategic_withdrawal,ecologistes,8.232
horizons:ideologiquement_coherent:125,18,withdrawal,reconquete,3.413
horizons:ideologiquement_coherent:127,15,withdrawal,reconquete,3.778
horizons:ideologiquement_coherent:137,17,withdrawal,reconquete,3.57
horizons:ideologiquement_coherent:139,14,withdrawal,reconquete,3.254
horizons:ideologiquement_coherent:141,21,withdrawal,reconquete,3.339
horizons:ideologiquement_coherent:144,22,withdrawal,reconquete,3.165
horizons:ideologiquement_coherent:146,22,withdrawal,reconquete,3.096
horizons:ideologiquement_coherent:147,19,strategic_withdrawal,reconquete,2.704
horizons:ideologiquement_coherent:148,16,withdrawal,reconquete,3.574
horizons:ideologiquement_coherent:149,12,strategic_withdrawal,reconquete,3.528
horizons:opportuniste_electoral:0,13,withdrawal,reconquete,3.706
horizons:opportuniste_electoral:4,16,strategic_withdrawal,ecologistes,7.548
horizons:opportuniste_electoral:4,16,withdrawal,reconquete,3.844
horizons:opportuniste_electoral:10,15,withdrawal,reconquete,3.528
horizons:opportuniste_electoral:13,19,withdrawal,reconquete,3.673
horizons:opportuniste_electoral:15,13,withdrawal,reconquete,3.38
horizons:opportuniste_electoral:20,23,withdrawal,reconquete,3.252
horizons:opportuniste_electoral:23,20,withdrawal,reconquete,3.839
horizons:opportuniste_electoral:25,22,withdrawal,reconquete,3.33
horizons:opportuniste_electoral:28,21,withdrawal,reconquete,3.311
horizons:opportuniste_electoral:31,20,strategic_withdrawal,reconquete,3.363
horizons:opportuniste_electoral:35,15,withdrawal,reconquete,3.669
horizons:opportuniste_electoral:37,18,withdrawal,reconquete,3.303
horizons:opportuniste_electoral:38,22,withdrawal,lfi,9.141
horizons:opportuniste_electoral:39,16,withdrawal,reconquete,3.466
horizons:opportuniste_electoral:39,21,strategic_withdrawal,ecologistes,7.65
horizons:opportuniste_electoral:41,20,withdrawal,reconquete,3.048
horizons:opportuniste_electoral:43,21,strategic_withdrawal,ecologistes,7.857
horizons:opportuniste_electoral:54,15,withdrawal,reconquete,3.407
horizons:opportuniste_electoral:56,23,withdrawal,reconquete,3.511
horizons:opportuniste_electoral:60,16,withdrawal,reconquete,3.73
horizons:opportuniste_electoral:68,18,withdrawal,lr,6.445
horizons:opportuniste_electoral:79,19,withdrawal,reconquete,3.704
horizons:opportuniste_electoral:82,22,withdrawal,reconquete,3.829
horizons:opportuniste_electoral:85,15,withdrawal,reconquete,3.837
horizons:opportuniste_electoral:93,13,withdrawal,reconquete,3.608
horizons:opportuniste_electoral:98,23,withdrawal,reconquete,3.01
horizons:opportuniste_electoral:100,23,withdrawal,reconquete,2.574
horizons:opportuniste_electoral:103,18,withdrawal,reconquete,2.672
horizons:opportuniste_electoral:106,17,withdrawal,reconquete,3.413
horizons:opportuniste_electoral:110,20,withdrawal,reconquete,3.468
horizons:opportuniste_electoral:111,20,withdrawal,reconquete,3.054
horizons:opportuniste_electoral:112,15,strategic_withdrawal,reconquete,3.763
horizons:opportuniste_electoral:117,17,strategic_withdrawal,reconquete,3.03
horizons:opportuniste_electoral:121,13,withdrawal,reconquete,3.634
horizons:opportuniste_electoral:128,22,withdrawal,reconquete,3.023
horizons:opportuniste_electoral:136,14,withdrawal,reconquete,3.25
horizons:opportuniste_electoral:138,16,withdrawal,reconquete,3.269
horizons:opportuniste_electoral:143,15,withdrawal,reconquete,3.351
horizons:opportuniste_electoral:147,14,withdrawal,reconquete,3.446
horizons:parti_dabord:3,21,withdrawal,reconquete,3.096
horizons:parti_dabord:7,17,withdrawal,reconquete,3.628
horizons:parti_dabord:8,14,withdrawal,renaissance,9.434
horizons:parti_dabord:9,15,withdrawal,reconquete,3.643
horizons:parti_dabord:10,18,strategic_withdrawal,reconquete,3.343
horizons:parti_dabord:11,22,withdrawal,reconquete,2.218
horizons:parti_dabord:14,14,withdrawal,reconquete,3.381
horizons:parti_dabord:24,16,withdrawal,reconquete,3.047
horizons:parti_dabord:27,19,withdrawal,reconquete,3.553
horizons:parti_dabord:29,19,strategic_withdrawal,ecologistes,7.476
horizons:parti_dabord:30,17,withdrawal,reconquete,3.333
horizons:parti_dabord:31,21,withdrawal,reconquete,3.564
horizons:parti_dabord:34,18,withdrawal,reconquete,3.454
horizons:parti_dabord:36,17,withdrawal,reconquete,3.439
horizons:parti_dabord:37,13,withdrawal,reconquete,3.621
horizons:parti_dabord:42,18,strategic_withdrawal,ecologistes,7.256
horizons:parti_dabord:43,22,withdrawal,reconquete,3.492
horizons:parti_dabord:44,23,withdrawal,reconquete,3.181
horizons:parti_dabord:45,19,strategic_withdrawal,reconquete_dissidence_15,5.712
horizons:parti_dabord:47,15,withdrawal,reconquete,3.436
horizons:parti_dabord:49,20,withdrawal,reconquete,3.395
horizons:parti_dabord:51,17,withdrawal,reconquete,3.763
horizons:parti_dabord:54,17,withdrawal,reconquete,3.385
horizons:parti_dabord:55,21,withdrawal,reconquete,3.573
horizons:parti_dabord:59,13,withdrawal,reconquete,2.936
horizons:parti_dabord:64,20,strategic_withdrawal,ecologistes,8.261
horizons:parti_dabord:65,15,withdrawal,reconquete,3.647
horizons:parti_dabord:66,17,withdrawal,reconquete,3.373
horizons:parti_dabord:67,13,withdrawal,reconquete,3.749
horizons:parti_dabord:75,19,withdrawal,reconquete,2.829
horizons:parti_dabord:77,14,withdrawal,reconquete,3.529
horizons:parti_dabord:80,13,withdrawal,reconquete,3.603
horizons:parti_dabord:82,18,withdrawal,reconquete,2.867
horizons:parti_dabord:84,19,strategic_withdrawal,ecologistes,8.135
horizons:parti_dabord:86,20,withdrawal,reconquete,3.057
horizons:parti_dabord:90,20,withdrawal,reconquete,3.334
horizons:parti_dabord:93,21,withdrawal,reconquete,3.419
horizons:parti_dabord:95,16,withdrawal,reconquete,3.058
horizons:parti_dabord:99,22,withdrawal,reconquete,3.553
horizons:parti_dabord:100,15,withdrawal,reconquete,3.323
horizons:parti_dabord:104,13,withdrawal,reconquete,3.329
horizons:parti_dabord:113,15,withdrawal,reconquete,3.648
horizons:parti_dabord:117,14,withdrawal,reconquete,3.531
horizons:parti_dabord:123,18,withdrawal,reconquete,3.498
horizons:parti_dabord:125,20,strategic_withdrawal,reconquete,3.254
horizons:parti_dabord:127,14,withdrawal,reconquete,3.322
horizons:parti_dabord:130,19,withdrawal,reconquete,3.342
horizons:parti_dabord:132,22,withdrawal,reconquete,2.97
horizons:parti_dabord:135,17,withdrawal,reconquete,2.307
horizons:parti_dabord:135,17,withdrawal,reconquete_dissidence_16,2.849
horizons:parti_dabord:137,16,withdrawal,reconquete,3.867
horizons:parti_dabord:140,13,withdrawal,reconquete,3.656
horizons:parti_dabord:144,16,withdrawal,reconquete,3.361
horizons:mediatique:7,20,withdrawal,reconquete,3.623
horizons:mediatique:8,15,withdrawal,reconquete,3.217
horizons:mediatique:10,17,withdrawal,reconquete,3.41
horizons:mediatique:11,12,strategic_withdrawal,ecologistes,8.447
horizons:mediatique:12,19,withdrawal,reconquete,3.271
horizons:mediatique:17,18,withdrawal,reconquete,3.346
horizons:mediatique:19,21,withdrawal,reconquete,3.204
horizons:mediatique:20,18,withdrawal,reconquete,3.147
horizons:mediatique:21,22,withdrawal,rn,12.575
horizons:mediatique:28,22,withdrawal,reconquete,3.404
horizons:mediatique:29,17,withdrawal,reconquete,3.596
horizons:mediatique:30,13,withdrawal,reconquete,4.055
horizons:mediatique:45,17,withdrawal,reconquete,3.63
horizons:mediatique:47,21,withdrawal,lr,10.441
horizons:mediatique:52,20,withdrawal,reconquete,3.431
horizons:mediatique:56,20,withdrawal,reconquete_dissidence_20,0
horizons:mediatique:65,14,withdrawal,reconquete,3.616
horizons:mediatique:65,21,withdrawal,ps,12.639
horizons:mediatique:66,17,strategic_withdrawal,ecologistes,8.127
horizons:mediatique:66,20,strategic_withdrawal,reconquete,3.778
horizons:mediatique:68,17,withdrawal,reconquete,3.145
horizons:mediatique:70,18,withdrawal,reconquete,3.547
horizons:mediatique:71,20,strategic_withdrawal,reconquete,3.311
horizons:mediatique:72,21,withdrawal,reconquete,3.471
horizons:mediatique:74,21,withdrawal,reconquete,3.04
horizons:mediatique:85,14,withdrawal,reconquete,3.608
horizons:mediatique:86,20,withdrawal,reconquete,3.36
horizons:mediatique:92,23,withdrawal,reconquete,3.749
horizons:mediatique:95,16,withdrawal,reconquete,3.09
horizons:mediatique:97,19,strategic_withdrawal,reconquete,3.673
horizons:mediatique:100,15,withdrawal,reconquete,3.729
horizons:mediatique:106,13,withdrawal,reconquete,3.518
horizons:mediatique:113,18,withdrawal,reconquete,3.591
horizons:mediatique:115,22,withdrawal,reconquete_dissidence_21,3.039
horizons:mediatique:119,19,withdrawal,reconquete,3.499
horizons:mediatique:123,14,withdrawal,reconquete,3.218
horizons:mediatique:124,23,withdrawal,reconquete,3.462
horizons:mediatique:125,18,withdrawal,reconquete,3.187
horizons:mediatique:127,23,withdrawal,rn,12.148
horizons:mediatique:130,17,strategic_withdrawal,reconquete,3.515
horizons:mediatique:131,17,withdrawal,reconquete,3.397
horizons:mediatique:137,18,withdrawal,reconquete,3.732
horizons:mediatique:139,22,withdrawal,reconquete,3.522
horizons:mediatique:141,19,withdrawal,reconquete,3.422
horizons:mediatique:142,15,withdrawal,reconquete,3.629
horizons:mediatique:143,15,withdrawal,reconquete,3.718
horizons:mediatique:145,20,withdrawal,reconquete,3.755
horizons:mediatique:146,16,withdrawal,reconquete,3.985
horizons:mediatique:149,21,strategic_withdrawal,reconquete,3.723
horizons:contrarien:0,18,withdrawal,reconquete,3.757
horizons:contrarien:1,17,withdrawal,reconquete,3.719
horizons:contrarien:5,16,withdrawal,reconquete,3.769
horizons:contrarien:11,16,withdrawal,reconquete,3.994
horizons:contrarien:14,15,withdrawal,reconquete,3.752
horizons:contrarien:16,20,withdrawal,reconquete,3.625
horizons:contrarien:21,19,withdrawal,reconquete,2.9
horizons:contrarien:23,14,withdrawal,reconquete,3.716
horizons:contrarien:28,17,withdrawal,reconquete,3.614
horizons:contrarien:30,17,withdrawal,reconquete,3.147
horizons:contrarien:32,14,withdrawal,reconquete,4.016
horizons:contrarien:40,15,strategic_withdrawal,ecologistes,9.118
horizons:contrarien:43,15,withdrawal,reconquete,4.085
horizons:contrarien:44,21,withdrawal,reconquete,3.718
horizons:contrarien:45,13,withdrawal,reconquete,3.411
horizons:contrarien:47,17,withdrawal,reconquete,3.618
horizons:contrarien:50,18,withdrawal,reconquete,3.135
horizons:contrarien:60,22,withdrawal,reconquete,3.759
horizons:contrarien:62,13,withdrawal,reconquete,3.809
horizons:contrarien:65,18,withdrawal,rn,13.338
horizons:contrarien:65,23,withdrawal,reconquete,4.105
horizons:contrarien:66,21,withdrawal,reconquete,3.496
horizons:contrarien:69,19,withdrawal,reconquete,3.742
horizons:contrarien:79,15,withdrawal,reconquete,3.655
horizons:contrarien:83,14,withdrawal,reconquete,3.552
horizons:contrarien:84,23,withdrawal,reconquete,3.229
horizons:contrarien:89,19,withdrawal,reconquete_dissidence_19,0
horizons:contrarien:91,23,withdrawal,reconquete,3.354
horizons:contrarien:97,13,strategic_withdrawal,reconquete,3.684
horizons:contrarien:99,16,withdrawal,reconquete,3.551
horizons:contrarien:100,21,withdrawal,reconquete,3.503
horizons:contrarien:104,17,withdrawal,reconquete,3.984
horizons:contrarien:111,15,strategic_withdrawal,reconquete,3.503
horizons:contrarien:112,15,withdrawal,reconquete,3.416
horizons:contrarien:114,17,withdrawal,reconquete,3.146
horizons:contrarien:123,16,withdrawal,reconquete,3.674
horizons:contrarien:130,19,withdrawal,reconquete,4.097
horizons:contrarien:133,23,withdrawal,reconquete,3.629
horizons:contrarien:134,15,withdrawal,reconquete,3.636
horizons:contrarien:135,21,withdrawal,reconquete,3.269
horizons:contrarien:139,18,withdrawal,reconquete,4.01
horizons:contrarien:139,22,withdrawal,lfi,10.993
horizons:contrarien:142,23,withdrawal,reconquete,4.352
horizons:contrarien:145,15,withdrawal,reconquete,3.701
horizons:contrarien:147,14,withdrawal,ps,11.649
horizons:contrarien:149,15,withdrawal,reconquete,3.737
lr:aleatoire:0,18,withdrawal,reconquete,3.163
lr:aleatoire:1,18,strategic_withdrawal,reconquete,3.592
lr:aleatoire:6,17,strategic_withdrawal,reconquete,3.63
lr:aleatoire:10,13,strategic_withdrawal,reconquete,3.445
lr:aleatoire:15,14,withdrawal,reconquete,3.071
lr:aleatoire:16,17,strategic_withdrawal,reconquete,3.846
lr:aleatoire:17,19,withdrawal,reconquete,3.072
lr:aleatoire:18,19,withdrawal,ps,11.906
lr:aleatoire:19,19,strategic_withdrawal,reconquete,3.566
lr:aleatoire:22,14,withdrawal,reconquete,3.262
lr:aleatoire:24,16,withdrawal,reconquete,3.432
lr:aleatoire:32,16,withdrawal,reconquete,3.655
lr:aleatoire:33,17,strategic_withdrawal,reconquete,3.526
lr:aleatoire:33,18,strategic_withdrawal,ecologistes,8.386
lr:aleatoire:38,21,strategic_withdrawal,reconquete,3.525
lr:aleatoire:40,19,strategic_withdrawal,reconquete,3.645
lr:aleatoire:41,13,withdrawal,reconquete,3.243
lr:aleatoire:45,18,strategic_withdrawal,ecologistes,7.846
lr:aleatoire:46,16,strategic_withdrawal,reconquete,3.717
lr:aleatoire:48,20,strategic_withdrawal,reconquete,3.84
lr:aleatoire:54,23,withdrawal,reconquete,2.843
lr:aleatoire:55,20,withdrawal,reconquete,3.126
lr:aleatoire:59,20,strategic_withdrawal,reconquete,3.407
lr:aleatoire:61,15,withdrawal,reconquete,3.801
lr:aleatoire:64,16,strategic_withdrawal,reconquete,3.688
lr:aleatoire:64,19,withdrawal,rn,13.554
lr:aleatoire:66,12,strategic_withdrawal,reconquete,3.585
lr:aleatoire:71,18,withdrawal,reconquete,3.55
lr:aleatoire:73,17,withdrawal,reconquete,3.748
lr:aleatoire:74,21,withdrawal,rn,13.273
lr:aleatoire:79,14,strategic_withdrawal,reconquete,3.7
lr:aleatoire:81,14,withdrawal,reconquete,3.623
lr:aleatoire:82,15,strategic_withdrawal,reconquete,3.896
lr:aleatoire:86,20,withdrawal,reconquete,3.371
lr:aleatoire:87,15,withdrawal,reconquete,3.641
lr:aleatoire:87,20,withdrawal,ps,11.135
lr:aleatoire:88,20,withdrawal,reconquete,3.593
lr:aleatoire:91,22,withdrawal,reconquete,3.232
lr:aleatoire:95,16,withdrawal,reconquete,3.678
lr:aleatoire:97,13,withdrawal,reconquete,3.639
lr:aleatoire:98,17,strategic_withdrawal,reconquete,3.633
lr:aleatoire:99,18,withdrawal,reconquete,2.429
lr:aleatoire:101,20,withdrawal,reconquete,3.251
lr:aleatoire:102,16,withdrawal,reconquete,3.669
lr:aleatoire:105,15,strategic_withdrawal,reconquete,3.646
lr:aleatoire:111,15,withdrawal,reconquete,3.464
lr:aleatoire:112,23,withdrawal,reconquete,3.837
lr:aleatoire:113,18,strategic_withdrawal,reconquete,3.34
lr:aleatoire:119,17,withdrawal,reconquete,3.157
lr:aleatoire:121,17,withdrawal,reconquete,3.598
lr:aleatoire:124,23,withdrawal,reconquete,2.638
lr:aleatoire:125,13,withdrawal,reconquete,3.616
lr:aleatoire:126,19,withdrawal,reconquete,3.967
lr:aleatoire:128,13,strategic_withdrawal,reconquete,3.515
lr:aleatoire:130,21,withdrawal,rn,13.108
lr:aleatoire:132,12,strategic_withdrawal,reconquete,3.585
lr:aleatoire:133,14,withdrawal,reconquete,3.675
lr:aleatoire:134,13,withdrawal,reconquete,2.89
