partyId,partyKind,agent,seedIndex,seed,methodId,decisions,qualified,won,finalScore,firstRoundScore,secondRoundScore,progression,endingId,finalRank,achievementsUnlocked,valid,statementCount,contradictionCount,abruptReversalCount,actorMemoryEntries,activeRelationsAtEnd,opponentActionCount,opponentActionKinds,alliancesFormed,candidateReplacements,narrativeThreadsStarted,narrativeThreadsResolved,narrativeThreadsFailed,ideologyMovementTotal,ideologyMovementMax,repeatedTitlesExact,repeatedTitlesNormalized,repeatedNarrativesExact,repeatedNarrativesNormalized,repeatsWithin5,repeatsWithin10,chainJustifiedRepeats,finalSignature
reconquete,existing,prudent,15,post-audit-15,field_first,25,false,false,54,8.2,,3.2,honorable_campaign,6,12,true,8,0,0,2,5,58,alliance|crisis|endorsement|strategy,0,0,1,1,0,12.04,6.74,0,0,0,0,0,0,0,89241fc71ba05ec9838cd3034d98ef7deafb99d8
reconquete,existing,prudent,16,post-audit-16,presidential,25,false,false,64,10.6,,5.6,strengthened_party,4,10,true,7,0,0,1,5,61,alliance|crisis|endorsement|strategy,1,0,1,0,0,6.23,4.13,0,0,0,0,0,0,0,23cc31a6a7a7df17dc52817fd43c726d77f4c6f8
reconquete,existing,prudent,17,post-audit-17,rupture,25,false,false,61,9.7,,4.7,honorable_campaign,4,10,true,7,0,0,3,6,60,alliance|crisis|endorsement|strategy,0,0,2,1,0,11.4,4.45,0,0,0,0,0,0,0,08da500a43c111bb0301c07d8048a7a277330f3d
reconquete,existing,prudent,18,post-audit-18,digital,25,false,false,61,9.9,,4.9,honorable_campaign,6,11,true,5,0,0,1,5,58,alliance|crisis|strategy,1,0,0,0,0,5.22,4.87,0,0,0,0,0,0,0,e9365af9d338a37f1229e064a6e18c4ac69997b1
reconquete,existing,prudent,19,post-audit-19,union,25,false,false,65,11.4,,6.4,kingmaker,6,11,true,5,0,0,3,5,61,crisis|endorsement|strategy,1,0,2,1,0,7.07,5.39,0,0,0,0,0,0,0,427c3a2c952ced7ddf9d598c636571c427bd4dd6
reconquete,existing,prudent,20,post-audit-20,field_first,25,false,false,61,10.7,,5.7,narrow_elimination,6,9,true,7,0,0,3,6,59,alliance|endorsement|strategy,1,0,1,1,0,6.77,4.15,0,0,0,0,0,0,0,e5e598780b4729a652f3128a2a2e100c9132e470
reconquete,existing,prudent,21,post-audit-21,presidential,25,false,false,59,10.6,,5.6,narrow_elimination,4,10,true,7,0,1,3,5,62,endorsement|strategy,0,0,1,0,0,4.73,4.38,0,0,0,0,0,0,0,386eb6a2dda9fa11a4a5a84fa6593a18b6d43114
reconquete,existing,prudent,22,post-audit-22,rupture,29,true,false,81,13.6,44.8,8.6,runoff_defeat,4,17,true,8,0,0,1,5,68,alliance|crisis|endorsement|strategy,1,0,2,0,0,10.86,6.9,0,0,0,0,0,0,0,c40667e5347bd08ac0becd224316853286759326
reconquete,existing,prudent,23,post-audit-23,digital,29,true,false,82,13.7,47.6,8.7,runoff_defeat,2,17,true,7,0,0,3,5,70,alliance|crisis|strategy,1,0,1,1,0,7.89,4.13,0,0,0,0,0,0,0,437383091bae0715877163a10997cc6ac98dffd4
reconquete,existing,prudent,24,post-audit-24,union,25,false,false,64,11.4,,6.4,kingmaker,4,12,true,6,0,0,1,5,59,alliance|crisis|endorsement|primary|strategy,1,0,0,0,0,11.42,4.09,0,0,0,0,0,0,0,348e90f5b601bfaf858d503093795343c02fb4df
reconquete,existing,prudent,25,post-audit-25,field_first,25,false,false,57,9.7,,4.7,honorable_campaign,4,11,true,9,0,1,2,5,56,crisis|endorsement|strategy,0,0,3,1,0,4.91,4.56,0,0,0,0,0,0,0,48e6bbb27005c2461da506b7cd3eaa9016d883f4
reconquete,existing,prudent,26,post-audit-26,presidential,25,false,false,68,12.7,,7.7,kingmaker,6,12,true,8,0,0,3,5,61,alliance|crisis|endorsement|strategy,1,0,1,1,0,10.01,4.48,0,0,0,0,0,0,0,9419af34136beda5faecb3dfe58c29f29ab37c1d
reconquete,existing,prudent,27,post-audit-27,rupture,25,false,false,67,12.9,,7.9,kingmaker,5,13,true,8,0,0,3,5,60,alliance|crisis|endorsement|strategy,0,0,2,0,0,13.04,4.2,0,0,0,0,0,0,0,2fb36f17d692ffda00f139c1dffab151550dc6eb
reconquete,existing,prudent,28,post-audit-28,digital,25,false,false,55,8.3,,3.3,honorable_campaign,7,10,true,5,0,0,1,5,54,alliance|endorsement|strategy,1,0,1,0,0,2.07,1.72,0,0,0,0,0,0,0,5a3f94a025f3c6db59a670a108e9152e9aa11032
reconquete,existing,prudent,29,post-audit-29,union,25,false,false,65,13.2,,8.2,kingmaker,4,13,true,9,1,1,3,5,62,alliance|crisis|endorsement|strategy,0,0,3,0,0,6.02,3.62,0,0,0,0,0,0,0,c373aab415b12d0fadeb390ae0ec0f69a81619f2
reconquete,existing,prudent,30,post-audit-30,field_first,25,false,false,69,12.5,,7.5,kingmaker,6,14,true,5,0,0,4,6,59,alliance|crisis|endorsement|strategy,1,0,1,1,0,15.64,5.95,0,0,0,0,0,0,0,ca0cf38fabbf696fb0e0aff727f584c8cac85e83
reconquete,existing,prudent,31,post-audit-31,presidential,29,true,false,80,13.6,46.5,8.6,runoff_defeat,3,15,true,6,0,0,2,5,65,alliance|crisis|endorsement|strategy,1,0,1,0,0,4.94,2.92,0,0,0,0,0,0,0,d7965e40a52ff513c07a6c810bca4b92e6d98d7a
reconquete,existing,prudent,32,post-audit-32,rupture,25,false,false,66,12.1,,7.1,kingmaker,1,13,true,7,0,0,3,5,55,alliance|crisis|endorsement|strategy,0,0,1,1,0,11.32,4.2,0,0,0,0,0,0,0,7d3c515846d8d7f2822a6540725f45136466e280
reconquete,existing,prudent,33,post-audit-33,digital,25,false,false,61,9.6,,4.6,honorable_campaign,2,12,true,8,0,0,1,6,58,alliance|crisis|strategy,0,0,1,0,0,12.72,5.65,0,0,0,0,0,0,0,79ab1e1f3c50f1c003de0a2d883e96a6c756a59b
reconquete,existing,prudent,34,post-audit-34,union,25,false,false,58,10.4,,5.4,strengthened_party,7,9,true,7,0,1,1,6,60,alliance|crisis|endorsement|strategy,1,0,0,0,0,4.27,2.92,0,0,0,0,0,0,0,6536bd455ad9ded89ac273bfb716b4b3f7068d56
reconquete,existing,prudent,35,post-audit-35,field_first,25,false,false,53,8.1,,3.1,honorable_campaign,7,11,true,4,0,0,3,6,61,alliance|crisis|endorsement|strategy,0,0,1,1,0,7.5,6.17,0,0,0,0,0,0,0,53893eb308b7969cfe3dcb00d5c5a9529a448eca
reconquete,existing,prudent,36,post-audit-36,presidential,31,true,true,87,13,50.2,8,president,4,20,true,6,0,0,4,5,79,crisis|endorsement|strategy,1,0,3,1,0,8.39,4.13,0,0,0,0,0,0,0,7b88034ef7413af83e8d7ecc1aacebfeb377505a
reconquete,existing,prudent,37,post-audit-37,rupture,25,false,false,63,10,,5,strengthened_party,5,11,true,7,0,0,1,6,64,alliance|crisis|endorsement|replacement|strategy,1,1,0,0,0,8.34,4.2,0,0,0,0,0,0,0,158e585315c489b64b35b8c907a40d0b1968e03c
reconquete,existing,prudent,38,post-audit-38,digital,29,true,false,79,13.1,49.8,8.1,runoff_defeat,2,16,true,9,0,0,2,5,63,crisis|endorsement|strategy,1,0,2,1,0,5.98,3.63,0,0,0,0,0,0,0,ea708ba445e750e33c4a4ee76bf650d8d3fedb19
reconquete,existing,prudent,39,post-audit-39,union,25,false,false,59,11.8,,6.8,kingmaker,8,11,true,5,0,1,0,6,58,alliance|crisis|endorsement|strategy,0,0,1,1,0,3.99,2.92,0,0,0,0,0,0,0,cc57aec87e93136f37c3121992e4fc3b884cb757
reconquete,existing,prudent,40,post-audit-40,field_first,25,false,false,48,7.7,,2.7,honorable_campaign,7,11,true,6,1,1,4,6,60,crisis|endorsement|strategy,0,0,2,2,0,6.05,4.25,0,0,0,0,0,0,0,d822b84b6601329eb6dda44082817fd0b1726b85
reconquete,existing,prudent,41,post-audit-41,presidential,25,false,false,52,8.6,,3.6,honorable_campaign,4,9,true,9,0,1,0,5,63,crisis|endorsement|strategy,0,0,1,1,0,8.08,5.91,0,0,0,0,0,0,0,868aaf4604f42155317274de4dfa88b9d64de07c
reconquete,existing,prudent,42,post-audit-42,rupture,25,false,false,62,10.8,,5.8,narrow_elimination,7,11,true,6,0,0,3,5,60,alliance|endorsement|strategy,1,0,1,1,0,4.64,2.96,0,0,0,0,0,0,0,d8e100a365b9f956a665907650a033b482498a08
reconquete,existing,prudent,43,post-audit-43,digital,31,true,true,87,13.2,50.1,8.2,president,2,20,true,7,0,0,1,6,77,alliance|crisis|endorsement|strategy,1,0,1,0,0,11.63,5.54,0,0,0,0,0,0,0,7288fed46ef6310cb43db9d9e5a57711268e7333
reconquete,existing,prudent,44,post-audit-44,union,25,false,false,66,11.7,,6.7,kingmaker,7,14,true,5,0,0,3,5,60,alliance|crisis|strategy,1,0,2,1,0,8.76,4.2,0,0,0,0,0,0,0,8e58e212cbc9d118dedcf7757ab419d7d7940943
reconquete,existing,prudent,45,post-audit-45,field_first,25,false,false,67,12.1,,7.1,kingmaker,5,13,true,5,0,0,2,6,61,alliance|crisis|endorsement|strategy,1,0,1,0,0,9.71,4.45,0,0,0,0,0,0,0,dfb4d379e906067357bb1324d438ec9ea084ee7a
reconquete,existing,prudent,46,post-audit-46,presidential,25,false,false,60,9.5,,4.5,honorable_campaign,4,10,true,8,0,0,1,5,58,alliance|strategy,1,0,0,0,0,14.54,7.78,0,0,0,0,0,0,0,cd8cc4b7b998285661eb6406c6fbc8b9dc8e90c1
reconquete,existing,prudent,47,post-audit-47,rupture,25,false,false,66,12,,7,kingmaker,4,14,true,5,0,0,3,5,63,alliance|crisis|endorsement|strategy,0,0,1,1,0,6.29,5.94,0,0,0,0,0,0,0,e97c28e2e5c60ce8bdc53ef9c42f8baf1b4704bd
reconquete,existing,prudent,48,post-audit-48,digital,25,false,false,61,9.8,,4.8,honorable_campaign,4,11,true,8,0,0,1,5,61,alliance|endorsement|strategy,1,0,0,0,0,9.68,6,0,0,0,0,0,0,0,a43083bd8b363fa0dbec294bc31a276f07c6681b
reconquete,existing,prudent,49,post-audit-49,union,29,true,false,80,13.1,49.7,8.1,runoff_defeat,2,16,true,8,0,0,3,6,64,alliance|crisis|endorsement|strategy,1,0,1,1,0,4.45,2.76,0,0,0,0,0,0,0,c7151bb4a128e79ac753164ad9e2c0b2d2c59a8c
reconquete,existing,prudent,50,post-audit-50,field_first,25,false,false,57,9.8,,4.8,honorable_campaign,4,12,true,9,0,1,4,5,55,alliance|crisis|strategy,0,0,1,1,0,6.74,4.2,0,0,0,0,0,0,0,cdfc8be764a5d3f491fafa0cf9a45084801b3c1b
reconquete,existing,prudent,51,post-audit-51,presidential,25,false,false,68,12,,7,kingmaker,4,14,true,8,0,0,3,5,59,alliance|crisis|endorsement|strategy,1,0,2,1,0,5.28,3.6,0,0,0,0,0,0,0,12d8cf6f0ccee087df4fa496bd4688e149119d3e
reconquete,existing,prudent,52,post-audit-52,rupture,25,false,false,57,9.1,,4.1,honorable_campaign,8,11,true,5,0,0,1,6,56,alliance|crisis|endorsement|strategy,1,0,0,0,0,6.26,3.81,0,0,0,0,0,0,0,64265c6ec14ff3b2c4e7c2e6a5e30686afa01606
reconquete,existing,prudent,53,post-audit-53,digital,25,false,false,68,12.9,,7.9,kingmaker,7,13,true,6,0,0,4,6,54,endorsement|strategy,1,0,1,1,0,15.09,6.8,0,0,0,0,0,0,0,c3bc817018e2ead9523ed008b38c758aa02cbc00
reconquete,existing,prudent,54,post-audit-54,union,25,false,false,55,8.2,,3.2,honorable_campaign,5,10,true,7,0,0,1,6,51,alliance|crisis|endorsement|strategy,1,0,1,1,0,9.9,6.75,0,0,0,0,0,0,0,35593e04ed2ab4b60ff68d7bb1fc132f4dc6241f
reconquete,existing,prudent,55,post-audit-55,field_first,25,false,false,64,10.9,,5.9,kingmaker,4,13,true,7,0,0,3,6,58,alliance|crisis|endorsement|strategy,1,0,1,1,0,13.44,8.37,0,0,0,0,0,0,0,fd80c694d201db8e86e6bc261dbb0b4d10448df0
reconquete,existing,prudent,56,post-audit-56,presidential,25,false,false,58,9,,4,honorable_campaign,4,11,true,8,0,0,1,5,61,alliance|crisis|endorsement|strategy,1,0,2,1,0,11.53,4.64,0,0,0,0,0,0,0,44af6894a75282fdbf80281eac8739973756c466
reconquete,existing,prudent,57,post-audit-57,rupture,29,true,false,81,13.5,45.1,8.5,runoff_defeat,4,17,true,8,0,0,0,6,71,alliance|crisis|endorsement|replacement|strategy,1,1,2,0,0,5.72,4.04,0,0,0,0,0,0,0,4b9a894faa76ee07f2f18d5ad499d311d397b0d2
reconquete,existing,prudent,58,post-audit-58,digital,25,false,false,61,10.3,,5.3,strengthened_party,7,11,true,5,0,0,2,6,58,alliance|endorsement|strategy,1,0,1,0,0,12.03,7.48,0,0,0,0,0,0,0,7271322d90ab3bee28a8ad5cd292eaa7a871ed1a
reconquete,existing,prudent,59,post-audit-59,union,25,false,false,68,12.6,,7.6,kingmaker,4,13,true,8,0,0,1,5,52,alliance|crisis|endorsement|strategy,1,0,1,0,0,16.07,6.06,0,0,0,0,0,0,0,8fbe148fb9972f7a1a5215c9dad202292d3c8fbb
reconquete,existing,risque,0,post-audit-0,field_first,25,false,false,64,11,,6,retirement,8,13,true,7,0,0,3,6,60,alliance|crisis|strategy,0,0,1,1,0,5.85,3.36,0,0,0,0,0,0,0,5f2790baefb244e797915fbb6c8f14de01019442
reconquete,existing,risque,1,post-audit-1,presidential,29,true,false,77,12.6,46.8,7.6,runoff_defeat,9,16,true,8,0,1,3,5,63,alliance|crisis|strategy,1,0,1,1,0,10.73,3.43,0,0,0,0,0,0,0,e7589963f56e48d71e7e0e1d7de84c72717e6ad1
reconquete,existing,risque,2,post-audit-2,rupture,29,true,false,84,14.9,47.8,9.9,runoff_defeat,1,17,true,9,0,0,1,6,68,alliance|crisis|endorsement|strategy,1,0,0,0,0,16.01,6.23,0,0,0,0,0,0,0,4a00d661a70f0e5951d1f015ff021f4dc49225de
reconquete,existing,risque,3,post-audit-3,digital,25,false,false,57,8.8,,3.8,honorable_campaign,4,12,true,7,0,1,2,5,65,alliance|crisis|strategy,0,0,1,0,0,13.19,9.66,0,0,0,0,0,0,0,c052add010593a951a39cbcdbeb3f2215ca52e91
reconquete,existing,risque,4,post-audit-4,union,29,true,false,76,12.3,44.8,7.3,runoff_defeat,1,15,true,9,0,2,2,6,69,alliance|crisis|endorsement|strategy,1,0,1,0,0,8.32,4.3,0,0,0,0,0,0,0,0c0aae8423177b5e0d30bcc016d7b09e85d538d3
reconquete,existing,risque,5,post-audit-5,field_first,25,false,false,57,8.9,,3.9,honorable_campaign,8,11,true,7,0,0,6,5,65,alliance|crisis|endorsement|strategy,0,0,3,2,0,14.27,8.62,0,0,0,0,0,0,0,b2428ae91023c87155fc3ddf93af715964688389
reconquete,existing,risque,6,post-audit-6,presidential,25,false,false,65,12.8,,7.8,kingmaker,7,13,true,8,0,2,3,5,58,alliance|crisis|endorsement|replacement|strategy,0,1,1,1,0,5.48,2.86,0,0,0,0,0,0,0,4be9fe6e4dd4012c185a0163a35b56e1638e5475
reconquete,existing,risque,7,post-audit-7,rupture,25,false,false,50,7.3,,2.3,honorable_campaign,9,10,true,9,0,1,2,6,64,alliance|crisis|strategy,0,0,1,1,0,13.75,8.24,0,0,0,0,0,0,0,f664ccdbcb4182895f32304ab7c1e8cd594a9472
reconquete,existing,risque,8,post-audit-8,digital,31,true,true,84,14.3,55,9.3,president,1,20,true,11,2,1,5,7,77,alliance|crisis|endorsement|strategy,1,0,2,1,0,12.64,5.25,0,0,0,0,0,0,0,4cbb39464fbdf10c39fa4ffe29e931200b0ee9c6
reconquete,existing,risque,9,post-audit-9,union,25,false,false,65,10.7,,5.7,retirement,5,13,true,9,0,0,3,6,62,crisis|endorsement|strategy,1,0,1,1,0,15.43,6.49,0,0,0,0,0,0,0,0feb1a64d6a00c0e6f9cc24832ea2ca659aab885
reconquete,existing,risque,10,post-audit-10,field_first,25,false,false,65,12.1,,7.1,retirement,4,13,true,7,0,1,4,5,66,crisis|endorsement|strategy,0,0,2,2,0,10.2,4.7,0,0,0,0,0,0,0,f11f84267e5a99df6dfaaa85c19326b5868e350f
reconquete,existing,risque,11,post-audit-11,presidential,29,true,false,83,14,49.4,9,runoff_defeat,2,17,true,8,0,0,5,6,69,alliance|crisis|endorsement|strategy,1,0,1,1,0,15.63,5.4,0,0,0,0,0,0,0,5258f7e664bffd924ff1c482cb3d59c49ffd3a58
reconquete,existing,risque,12,post-audit-12,rupture,25,false,false,60,10.5,,5.5,retirement,6,13,true,8,0,1,1,6,62,alliance|crisis|endorsement|strategy,0,0,1,1,0,11.25,6.08,0,0,0,0,0,0,0,304bcd7a86e06d7807e751ed53516f79ab7db554
reconquete,existing,risque,13,post-audit-13,digital,25,false,false,60,9.7,,4.7,honorable_campaign,6,12,true,7,0,0,2,5,56,alliance|crisis|endorsement|replacement|strategy,0,1,0,0,0,16.03,10.61,0,0,0,0,0,0,0,5243332fdf143b61390fa773d119f540ced9e931
reconquete,existing,risque,14,post-audit-14,union,29,true,false,75,12.6,42.9,7.6,runoff_defeat,4,16,true,9,0,2,1,6,72,alliance|crisis|endorsement|strategy,1,0,0,0,0,7.35,3.82,0,0,0,0,0,0,0,ab6e4846ddde72d3ca7c13845eb3b5a5e90315f3
reconquete,existing,risque,15,post-audit-15,field_first,25,false,false,54,7.9,,2.9,honorable_campaign,7,13,true,10,1,0,3,6,58,alliance|crisis|endorsement|strategy,0,0,1,1,0,18.4,7.47,0,0,0,0,0,0,0,7414f7a082aec1af29acb4ec80b2d714ee6cb56b
reconquete,existing,risque,16,post-audit-16,presidential,25,false,false,61,9.9,,4.9,honorable_campaign,6,11,true,5,0,0,2,5,61,alliance|crisis|endorsement|strategy,0,0,1,0,0,9.42,5,0,0,0,0,0,0,0,ddff071e13ae78b5935fa5307f7eef4750f726ac
reconquete,existing,risque,17,post-audit-17,rupture,31,true,true,88,12.5,52.6,7.5,president,1,22,true,10,0,0,1,6,67,alliance|crisis|endorsement|strategy,1,0,1,1,0,16.46,6.84,0,0,0,0,0,0,0,b2d69299e517095ffb4624561c0bb78a4df1cd9c
reconquete,existing,risque,18,post-audit-18,digital,25,false,false,55,8.7,,3.7,honorable_campaign,9,10,true,4,0,0,2,5,59,alliance|crisis|endorsement|strategy,0,0,1,0,0,6.17,6.17,0,0,0,0,0,0,0,b2354e5b1bcf5c89c8b04e6466ea59e4a3e39ade
reconquete,existing,risque,19,post-audit-19,union,25,false,false,55,8.3,,3.3,honorable_campaign,7,12,true,4,0,0,6,5,57,alliance|crisis|endorsement|strategy,0,0,3,3,0,8.34,5,0,0,0,0,0,0,0,68efa44065c57abb5a773a4501e9908318c7f776
reconquete,existing,risque,20,post-audit-20,field_first,25,false,false,65,11.4,,6.4,kingmaker,3,13,true,8,0,0,3,5,59,alliance|endorsement|strategy,0,0,1,1,0,11.81,4.94,0,0,0,0,0,0,0,2f1154fdba77d59c4c2f81b355ba89185f60fb48
reconquete,existing,risque,21,post-audit-21,presidential,25,false,false,57,9,,4,honorable_campaign,9,11,true,6,0,0,4,6,62,endorsement|strategy,0,0,2,1,0,9.16,4.62,0,0,0,0,0,0,0,f174967f5f37aacc33df2a66ee6f4ed37f1f7195
reconquete,existing,risque,22,post-audit-22,rupture,29,true,false,79,13.4,40.3,8.4,runoff_defeat,6,16,true,10,0,0,1,6,70,alliance|crisis|endorsement|strategy,1,0,2,1,0,6.9,2.19,0,0,0,0,0,0,0,0bec046e30ff7522cb7c9eb0eff86333353c7ba7
reconquete,existing,risque,23,post-audit-23,digital,25,false,false,64,11.5,,6.5,kingmaker,9,13,true,6,0,0,4,6,62,alliance|crisis|endorsement|strategy,0,0,3,3,0,9.85,3.43,0,0,0,0,0,0,0,c45236484ba9fe4415efa6d3783fd3cc73b3fa2e
reconquete,existing,risque,24,post-audit-24,union,25,false,false,65,11.3,,6.3,kingmaker,5,12,true,7,0,0,1,5,59,alliance|crisis|endorsement|primary|strategy,0,0,0,0,0,16.19,7.96,0,0,0,0,0,0,0,bfdd7c0a35f1306af7d9d7bb2dc6970e5e9c8a85
reconquete,existing,risque,25,post-audit-25,field_first,25,false,false,63,11.1,,6.1,kingmaker,1,15,true,10,0,1,0,6,56,crisis|endorsement|strategy,0,0,0,0,0,11.68,3.43,0,0,0,0,0,0,0,256bdb3752e1e225f059708b1d4e464f5e240145
reconquete,existing,risque,26,post-audit-26,presidential,31,true,true,87,12.8,55.1,7.8,president,1,22,true,8,0,1,2,5,77,alliance|crisis|endorsement|strategy,1,0,1,1,0,10.7,5.18,0,0,0,0,0,0,0,1214ef60c381cc0a55dad7d6c2099e94c33741a0
reconquete,existing,risque,27,post-audit-27,rupture,29,true,false,84,14.3,48.9,9.3,runoff_defeat,1,19,true,11,0,0,3,6,63,alliance|crisis|endorsement|strategy,1,0,2,0,0,17.42,4.2,0,0,0,0,0,0,0,151688be10ed0aad745a5a9c877eee1bd7d99a19
reconquete,existing,risque,28,post-audit-28,digital,25,false,false,51,7.2,,2.2,honorable_campaign,9,11,true,7,1,0,4,5,54,alliance|endorsement|strategy,0,0,2,2,0,12.29,4.89,0,0,0,0,0,0,0,85fc4337c3e9b16a0f732f065245adb3bfa65578
reconquete,existing,risque,29,post-audit-29,union,25,false,false,61,10.6,,5.6,strengthened_party,8,12,true,10,0,1,2,6,60,alliance|crisis|endorsement|strategy,0,0,0,0,0,14.46,4.12,0,0,0,0,0,0,0,e7d1b623d2c23a471d994cd65c103b2b79fb95be
reconquete,existing,risque,30,post-audit-30,field_first,25,false,false,67,12,,7,retirement,6,14,true,5,0,0,3,5,55,alliance|crisis|endorsement|strategy,0,0,1,1,0,13.48,5.5,0,0,0,0,0,0,0,e6ca13413174ccbf95f7af5c44a78c96ee7d1bb9
reconquete,existing,risque,31,post-audit-31,presidential,31,true,true,86,13.2,52,8.2,president,1,22,true,8,0,1,2,5,71,alliance|crisis|endorsement|strategy,1,0,1,0,0,13.71,6.71,0,0,0,0,0,0,0,f59779d20e9968428c57a821ea552c55fbcb537a
reconquete,existing,risque,32,post-audit-32,rupture,25,false,false,68,11.3,,6.3,kingmaker,7,14,true,9,0,0,0,5,57,alliance|crisis|endorsement|strategy,0,0,1,1,0,14.01,4.58,0,0,0,0,0,0,0,beb40194270dc9c0fb49c02c8577201ee5b76580
reconquete,existing,risque,33,post-audit-33,digital,25,false,false,57,9.5,,4.5,honorable_campaign,2,10,true,8,0,1,0,6,58,alliance|crisis|strategy,0,0,1,0,0,12.63,6.65,0,0,0,0,0,0,0,82231146e8f0ef9d995afd2f3854e13f2201cd1b
reconquete,existing,risque,34,post-audit-34,union,25,false,false,57,10.1,,5.1,retirement,7,10,true,9,1,1,2,6,60,alliance|crisis|endorsement|strategy,0,0,0,0,0,12.47,5.57,0,0,0,0,0,0,0,6b253de1fcab012f08a0b882dbd92f42480fec52
reconquete,existing,risque,35,post-audit-35,field_first,25,false,false,49,7.4,,2.4,honorable_campaign,9,10,true,5,0,0,4,6,61,alliance|crisis|endorsement|strategy,0,0,2,2,0,11.36,6.35,0,0,0,0,0,0,0,fa081464d7c4a02a2e2878b29a1cde9613f3947e
reconquete,existing,risque,36,post-audit-36,presidential,25,false,false,68,12.9,,7.9,kingmaker,5,15,true,8,0,1,4,5,63,crisis|endorsement|strategy,0,0,2,1,0,12.97,8.33,0,0,0,0,0,0,0,b429b4dba34d2fd69a7a039d313f621b9d9ae17b
reconquete,existing,risque,37,post-audit-37,rupture,25,false,false,64,11.2,,6.2,retirement,3,11,true,8,0,0,1,5,63,alliance|crisis|endorsement|replacement|strategy,0,1,0,0,0,12.59,4.66,0,0,0,0,0,0,0,307b475699a4a40d3499183e954af036e0aa1cdd
reconquete,existing,risque,38,post-audit-38,digital,31,true,true,88,12.8,50.9,7.8,president,1,20,true,8,0,0,2,6,72,crisis|endorsement|strategy,1,0,2,1,0,8.47,4.62,0,0,0,0,0,0,0,c4a200300188e03d3938b032ed7b5292a769d6c5
reconquete,existing,risque,39,post-audit-39,union,25,false,false,64,12.1,,7.1,retirement,7,10,true,6,0,1,1,6,58,alliance|crisis|endorsement|strategy,0,0,1,1,0,8.29,3.44,0,0,0,0,0,0,0,6957e9fd180d8eb7029392ef1cd2d6466f5e2ed9
reconquete,existing,risque,40,post-audit-40,field_first,25,false,false,48,7.4,,2.4,honorable_campaign,9,12,true,7,0,2,5,6,59,alliance|endorsement|strategy,0,0,3,3,0,9.99,4.08,0,0,0,0,0,0,0,e3e1f3c30305790a87035f62cbded6841b7553b2
reconquete,existing,risque,41,post-audit-41,presidential,29,true,false,80,14.8,47.7,9.8,runoff_defeat,4,16,true,13,0,1,1,5,70,alliance|crisis|endorsement|strategy,1,0,2,2,0,18.5,6.74,0,0,0,0,0,0,0,f9c086207d69ac18cdaf15b5dcaaf563edbd14ed
reconquete,existing,risque,42,post-audit-42,rupture,25,false,false,65,11.7,,6.7,kingmaker,5,12,true,7,0,1,4,5,60,alliance|endorsement|strategy,0,0,1,1,0,11.45,6.17,0,0,0,0,0,0,0,d0a18f47ee1468fb63e4794959cad51682a78c9a
reconquete,existing,risque,43,post-audit-43,digital,25,false,false,68,12.7,,7.7,kingmaker,6,14,true,8,0,0,1,5,61,alliance|crisis|endorsement|strategy,0,0,0,0,0,16.28,11.37,0,0,0,0,0,0,0,1bc40202d6b611ea8cf0e58d6b4508a014f8a9c7
reconquete,existing,risque,44,post-audit-44,union,25,false,false,69,12.9,,7.9,kingmaker,3,15,true,9,0,0,2,5,59,alliance|crisis|strategy,0,0,2,2,0,16.2,9.59,0,0,0,0,0,0,0,400d9ff9d84f16fbcd1beb3f5502298c343bac0c
reconquete,existing,risque,45,post-audit-45,field_first,25,false,false,64,11.9,,6.9,kingmaker,7,13,true,6,0,0,2,5,61,alliance|crisis|endorsement|strategy,0,0,1,0,0,11.43,3.44,0,0,0,0,0,0,0,dfa0b02740db67bcfb3c851d1789dd767752dc07
reconquete,existing,risque,46,post-audit-46,presidential,25,false,false,60,9,,4,retirement,6,14,true,8,0,0,2,5,58,alliance|strategy,0,0,3,2,0,13.77,6.48,0,0,0,0,0,0,0,d6f9df2857350a1d7f2beb338263b4e4bbea681c
reconquete,existing,risque,47,post-audit-47,rupture,25,false,false,67,11.8,,6.8,kingmaker,5,13,true,5,0,0,2,6,63,alliance|crisis|endorsement|strategy,1,0,1,1,0,7.96,6.25,0,0,0,0,0,0,0,d07aefa87206a436a816dc30829d5511d2dd24fb
reconquete,existing,risque,48,post-audit-48,digital,25,false,false,64,10.7,,5.7,narrow_elimination,2,13,true,10,0,0,1,5,61,alliance|endorsement|strategy,0,0,0,0,0,16.12,9.96,0,0,0,0,0,0,0,86ba402a91a96e2f430c740ce60dedb6752af56b
reconquete,existing,risque,49,post-audit-49,union,25,false,false,63,11.5,,6.5,kingmaker,7,13,true,7,0,1,4,6,58,alliance|crisis|endorsement|strategy,0,0,1,1,0,10.25,4.81,0,0,0,0,0,0,0,ea4f56c47978cb8667b7a61ecb2b74231533d8fc
reconquete,existing,risque,50,post-audit-50,field_first,25,false,false,57,9.1,,4.1,honorable_campaign,6,13,true,8,0,1,3,6,55,alliance|crisis|strategy,0,0,1,1,0,14.71,5.54,0,0,0,0,0,0,0,865b746be906e55a149dd9ae312a65a6877a1369
reconquete,existing,risque,51,post-audit-51,presidential,25,false,false,62,10.4,,5.4,strengthened_party,5,15,true,9,0,1,3,5,60,alliance|crisis|endorsement|strategy,0,0,2,2,0,10.89,6.62,0,0,0,0,0,0,0,582d6b8c17e630c86f3f098dc8d9e5b48437a0ba
