runKey,decisionIndex,date,playerPolling,playerRank,playerTrend
reconquete:parti_dabord:2,22,2027-03-18,10.435,8,0.16
reconquete:parti_dabord:2,23,2027-04-05,10.397,8,-0.04
reconquete:parti_dabord:2,24,2027-04-17,10.566,7,0.17
reconquete:parti_dabord:2,25,2027-04-18,10.594,7,0.03
reconquete:parti_dabord:3,1,2026-04-18,6.976,9,-1.02
reconquete:parti_dabord:3,2,2026-05-04,7.081,9,0.11
reconquete:parti_dabord:3,3,2026-05-17,7.242,9,0.16
reconquete:parti_dabord:3,4,2026-05-31,10.1,9,2.86
reconquete:parti_dabord:3,5,2026-06-16,7.611,9,-2.49
reconquete:parti_dabord:3,6,2026-07-02,7.932,9,0.32
reconquete:parti_dabord:3,7,2026-07-15,8.124,9,0.19
reconquete:parti_dabord:3,8,2026-07-31,9.4,9,1.28
reconquete:parti_dabord:3,9,2026-08-15,8.67,9,-0.73
reconquete:parti_dabord:3,10,2026-08-28,8.866,9,0.2
reconquete:parti_dabord:3,11,2026-09-11,9.005,9,0.14
reconquete:parti_dabord:3,12,2026-09-27,8.2,9,-0.81
reconquete:parti_dabord:3,13,2026-10-11,9.18,9,0.98
reconquete:parti_dabord:3,14,2026-10-30,9.393,9,0.21
reconquete:parti_dabord:3,15,2026-11-16,9.481,9,0.09
reconquete:parti_dabord:3,16,2026-12-02,6.6,9,-2.88
reconquete:parti_dabord:3,17,2026-12-16,9.666,9,3.07
reconquete:parti_dabord:3,18,2027-01-04,9.841,8,0.17
reconquete:parti_dabord:3,19,2027-01-23,10.15,8,0.31
reconquete:parti_dabord:3,20,2027-02-08,11.6,4,1.45
reconquete:parti_dabord:3,21,2027-02-26,10.146,8,-1.45
reconquete:parti_dabord:3,22,2027-03-18,10.145,8,0
reconquete:parti_dabord:3,23,2027-03-30,10.069,8,-0.08
reconquete:parti_dabord:3,24,2027-04-17,10.203,8,0.13
reconquete:parti_dabord:3,25,2027-04-18,10.336,8,0.13
reconquete:parti_dabord:3,26,2027-04-20,10.369,8,0.03
reconquete:parti_dabord:3,27,2027-04-22,10.354,8,-0.02
reconquete:parti_dabord:3,28,2027-04-24,7.7,9,-2.65
reconquete:parti_dabord:3,29,2027-04-26,10.091,8,2.39
reconquete:mediatique:0,1,2026-04-18,6.95,9,-1.45
reconquete:mediatique:0,2,2026-05-02,7.132,9,0.18
reconquete:mediatique:0,3,2026-05-19,7.255,9,0.12
reconquete:mediatique:0,4,2026-06-01,4.5,9,-2.75
reconquete:mediatique:0,5,2026-06-20,7.623,9,3.12
reconquete:mediatique:0,6,2026-07-07,7.764,9,0.14
reconquete:mediatique:0,7,2026-07-24,7.996,9,0.23
reconquete:mediatique:0,8,2026-08-07,8.4,9,0.4
reconquete:mediatique:0,9,2026-08-23,8.601,9,0.2
reconquete:mediatique:0,10,2026-09-09,8.855,9,0.25
reconquete:mediatique:0,11,2026-09-26,9.281,9,0.43
reconquete:mediatique:0,12,2026-10-09,11,7,1.72
reconquete:mediatique:0,13,2026-10-21,8.947,9,-2.05
reconquete:mediatique:0,14,2026-11-07,8.816,9,-0.13
reconquete:mediatique:0,15,2026-11-25,8.799,9,-0.02
reconquete:mediatique:0,16,2026-12-13,8.2,9,-0.6
reconquete:mediatique:0,17,2026-12-27,8.938,9,0.74
reconquete:mediatique:0,18,2027-01-15,8.998,9,0.06
reconquete:mediatique:0,19,2027-01-28,9.04,9,0.04
reconquete:mediatique:0,20,2027-02-11,9.8,9,0.76
reconquete:mediatique:0,21,2027-02-28,8.994,9,-0.81
reconquete:mediatique:0,22,2027-03-14,8.848,9,-0.15
reconquete:mediatique:0,23,2027-03-30,9.022,9,0.17
reconquete:mediatique:0,24,2027-04-17,9.291,9,0.27
reconquete:mediatique:0,25,2027-04-18,9.413,9,0.12
reconquete:mediatique:1,1,2026-04-18,7.408,9,0.21
reconquete:mediatique:1,2,2026-04-30,7.708,9,0.3
reconquete:mediatique:1,3,2026-05-13,7.568,9,-0.14
reconquete:mediatique:1,4,2026-05-28,9,9,1.43
reconquete:mediatique:1,5,2026-06-14,7.321,9,-1.68
reconquete:mediatique:1,6,2026-06-29,7.185,9,-0.14
reconquete:mediatique:1,7,2026-07-15,7.218,9,0.03
reconquete:mediatique:1,8,2026-07-28,8.4,9,1.18
reconquete:mediatique:1,9,2026-08-10,7.394,9,-1.01
reconquete:mediatique:1,10,2026-08-24,7.816,9,0.42
reconquete:mediatique:1,11,2026-09-07,8.036,9,0.22
reconquete:mediatique:1,12,2026-09-24,9.7,9,1.66
reconquete:mediatique:1,13,2026-10-09,8.315,9,-1.38
reconquete:mediatique:1,14,2026-10-29,8.595,9,0.28
reconquete:mediatique:1,15,2026-11-13,8.591,9,0
reconquete:mediatique:1,16,2026-11-30,6.7,9,-1.89
reconquete:mediatique:1,17,2026-12-14,8.3,9,1.6
reconquete:mediatique:1,18,2027-01-02,8.127,9,-0.17
reconquete:mediatique:1,19,2027-01-21,7.862,9,-0.27
reconquete:mediatique:1,20,2027-02-08,10.7,8,2.84
reconquete:mediatique:1,21,2027-02-27,7.912,9,-2.79
reconquete:mediatique:1,22,2027-03-13,7.853,9,-0.06
reconquete:mediatique:1,23,2027-03-29,8.028,9,0.18
reconquete:mediatique:1,24,2027-04-17,8.165,9,0.14
reconquete:mediatique:1,25,2027-04-18,8.203,9,0.04
reconquete:mediatique:2,1,2026-04-18,6.615,9,-3.48
reconquete:mediatique:2,2,2026-05-03,6.555,9,-0.06
reconquete:mediatique:2,3,2026-05-16,6.464,9,-0.09
reconquete:mediatique:2,4,2026-06-01,9.5,9,3.04
reconquete:mediatique:2,5,2026-06-20,6.519,9,-2.98
reconquete:mediatique:2,6,2026-07-06,6.595,9,0.08
reconquete:mediatique:2,7,2026-07-23,6.546,9,-0.05
reconquete:mediatique:2,8,2026-08-08,5.9,9,-0.65
reconquete:mediatique:2,9,2026-08-23,6.669,9,0.77
reconquete:mediatique:2,10,2026-09-09,6.905,9,0.24
reconquete:mediatique:2,11,2026-09-25,7.087,9,0.18
reconquete:mediatique:2,12,2026-10-07,7.8,9,0.71
reconquete:mediatique:2,13,2026-10-20,7.604,9,-0.2
reconquete:mediatique:2,14,2026-11-06,7.655,9,0.05
reconquete:mediatique:2,15,2026-11-25,7.778,9,0.12
reconquete:mediatique:2,16,2026-12-13,10.3,8,2.52
reconquete:mediatique:2,17,2026-12-29,7.942,9,-2.36
reconquete:mediatique:2,18,2027-01-16,8.18,9,0.24
reconquete:mediatique:2,19,2027-02-01,8.291,9,0.11
reconquete:mediatique:2,20,2027-02-18,6.1,9,-2.19
reconquete:mediatique:2,21,2027-03-02,8.697,9,2.6
reconquete:mediatique:2,22,2027-03-18,8.836,9,0.14
reconquete:mediatique:2,23,2027-04-05,9.051,9,0.21
reconquete:mediatique:2,24,2027-04-17,9.341,9,0.29
reconquete:mediatique:2,25,2027-04-18,9.432,9,0.09
reconquete:mediatique:3,1,2026-04-18,6.976,9,-1.02
reconquete:mediatique:3,2,2026-05-04,7.081,9,0.11
reconquete:mediatique:3,3,2026-05-17,6.903,9,-0.18
reconquete:mediatique:3,4,2026-05-31,9.8,9,2.9
reconquete:mediatique:3,5,2026-06-16,7.12,9,-2.68
reconquete:mediatique:3,6,2026-07-02,7.465,9,0.34
reconquete:mediatique:3,7,2026-07-15,7.668,9,0.2
reconquete:mediatique:3,8,2026-07-31,8.7,9,1.03
reconquete:mediatique:3,9,2026-08-15,7.757,9,-0.94
reconquete:mediatique:3,10,2026-08-28,7.968,9,0.21
reconquete:mediatique:3,11,2026-09-11,8.053,9,0.09
reconquete:mediatique:3,12,2026-09-27,7.4,9,-0.65
reconquete:mediatique:3,13,2026-10-11,8.208,9,0.81
reconquete:mediatique:3,14,2026-10-30,8.168,9,-0.04
reconquete:mediatique:3,15,2026-11-16,8.219,9,0.05
reconquete:mediatique:3,16,2026-12-02,5.4,9,-2.82
reconquete:mediatique:3,17,2026-12-16,8.442,9,3.04
reconquete:mediatique:3,18,2027-01-04,8.424,9,-0.02
reconquete:mediatique:3,19,2027-01-23,8.681,9,0.26
reconquete:mediatique:3,20,2027-02-08,10.3,8,1.62
reconquete:mediatique:3,21,2027-02-26,8.883,9,-1.42
reconquete:mediatique:3,22,2027-03-18,9.126,9,0.24
reconquete:mediatique:3,23,2027-03-30,9.134,9,0.01
reconquete:mediatique:3,24,2027-04-17,9.435,9,0.3
reconquete:mediatique:3,25,2027-04-18,9.517,9,0.08
reconquete:contrarien:0,1,2026-04-18,6.95,9,-1.45
reconquete:contrarien:0,2,2026-05-02,7.02,9,0.07
reconquete:contrarien:0,3,2026-05-19,7.091,9,0.07
reconquete:contrarien:0,4,2026-06-01,4.3,9,-2.79
reconquete:contrarien:0,5,2026-06-20,7.413,9,3.11
reconquete:contrarien:0,6,2026-07-07,7.585,9,0.17
reconquete:contrarien:0,7,2026-07-24,6.912,9,-0.67
reconquete:contrarien:0,8,2026-08-07,7.1,9,0.19
reconquete:contrarien:0,9,2026-08-23,6.671,9,-0.43
reconquete:contrarien:0,10,2026-09-08,6.749,9,0.08
reconquete:contrarien:0,11,2026-09-25,6.618,9,-0.13
reconquete:contrarien:0,12,2026-10-08,8.8,9,2.18
reconquete:contrarien:0,13,2026-10-21,6.693,9,-2.11
reconquete:contrarien:0,14,2026-11-07,6.606,9,-0.09
reconquete:contrarien:0,15,2026-11-25,6.675,9,0.07
reconquete:contrarien:0,16,2026-12-13,6,9,-0.67
reconquete:contrarien:0,17,2026-12-27,7.029,9,1.03
reconquete:contrarien:0,18,2027-01-15,7.144,9,0.12
reconquete:contrarien:0,19,2027-01-28,7.19,9,0.05
reconquete:contrarien:0,20,2027-02-11,7.7,9,0.51
reconquete:contrarien:0,21,2027-02-28,7.142,9,-0.56
reconquete:contrarien:0,22,2027-03-14,7.192,9,0.05
reconquete:contrarien:0,23,2027-03-30,7.284,9,0.09
reconquete:contrarien:0,24,2027-04-17,7.379,9,0.09
reconquete:contrarien:0,25,2027-04-18,7.411,9,0.03
reconquete:contrarien:1,1,2026-04-18,7.219,9,0.02
reconquete:contrarien:1,2,2026-04-30,7.465,9,0.25
reconquete:contrarien:1,3,2026-05-13,7.582,9,0.12
reconquete:contrarien:1,4,2026-05-28,9,9,1.42
reconquete:contrarien:1,5,2026-06-14,7.825,9,-1.17
reconquete:contrarien:1,6,2026-06-29,8.07,9,0.25
reconquete:contrarien:1,7,2026-07-15,8.224,9,0.15
reconquete:contrarien:1,8,2026-07-28,8.9,9,0.68
reconquete:contrarien:1,9,2026-08-10,8.201,9,-0.7
reconquete:contrarien:1,10,2026-08-24,8.209,9,0.01
reconquete:contrarien:1,11,2026-09-07,8.155,9,-0.05
reconquete:contrarien:1,12,2026-09-24,10,9,1.85
reconquete:contrarien:1,13,2026-10-09,7.534,9,-2.47
reconquete:contrarien:1,14,2026-10-29,7.4,9,-0.13
reconquete:contrarien:1,15,2026-11-17,7.443,9,0.04
reconquete:contrarien:1,16,2026-12-01,6.6,9,-0.84
reconquete:contrarien:1,17,2026-12-17,7.728,9,1.13
reconquete:contrarien:1,18,2026-12-31,7.954,9,0.23
reconquete:contrarien:1,19,2027-01-19,7.955,9,0
reconquete:contrarien:1,20,2027-02-04,10.1,8,2.14
reconquete:contrarien:1,21,2027-02-19,8.025,9,-2.07
reconquete:contrarien:1,22,2027-03-08,7.944,9,-0.08
reconquete:contrarien:1,23,2027-03-26,7.519,9,-0.42
reconquete:contrarien:1,24,2027-04-17,7.153,9,-0.37
reconquete:contrarien:1,25,2027-04-18,7.064,9,-0.09
reconquete:contrarien:2,1,2026-04-18,6.745,9,-3.35
reconquete:contrarien:2,2,2026-05-03,6.731,9,-0.01
reconquete:contrarien:2,3,2026-05-16,6.657,9,-0.07
reconquete:contrarien:2,4,2026-06-01,9.7,9,3.04
reconquete:contrarien:2,5,2026-06-20,6.704,9,-3
reconquete:contrarien:2,6,2026-07-06,6.814,9,0.11
reconquete:contrarien:2,7,2026-07-23,6.777,9,-0.04
reconquete:contrarien:2,8,2026-08-08,6.4,9,-0.38
reconquete:contrarien:2,9,2026-08-23,7.163,9,0.76
reconquete:contrarien:2,10,2026-09-09,7.22,9,0.06
reconquete:contrarien:2,11,2026-09-25,7.313,9,0.09
reconquete:contrarien:2,12,2026-10-07,7.7,9,0.39
reconquete:contrarien:2,13,2026-10-20,7.061,9,-0.64
reconquete:contrarien:2,14,2026-11-06,6.991,9,-0.07
reconquete:contrarien:2,15,2026-11-25,6.986,9,0
reconquete:contrarien:2,16,2026-12-13,9.7,9,2.71
reconquete:contrarien:2,17,2026-12-29,7.121,9,-2.58
reconquete:contrarien:2,18,2027-01-16,7.092,9,-0.03
reconquete:contrarien:2,19,2027-02-01,7.126,9,0.03
reconquete:contrarien:2,20,2027-02-18,4.9,9,-2.23
reconquete:contrarien:2,21,2027-03-02,7.415,9,2.51
reconquete:contrarien:2,22,2027-03-18,7.618,9,0.2
reconquete:contrarien:2,23,2027-04-05,7.811,9,0.19
reconquete:contrarien:2,24,2027-04-17,8.157,9,0.35
reconquete:contrarien:2,25,2027-04-18,8.131,9,-0.03
reconquete:contrarien:3,1,2026-04-18,6.976,9,-1.02
reconquete:contrarien:3,2,2026-05-04,7.042,9,0.07
reconquete:contrarien:3,3,2026-05-17,6.851,9,-0.19
reconquete:contrarien:3,4,2026-05-31,9.8,9,2.95
reconquete:contrarien:3,5,2026-06-16,7.061,9,-2.74
reconquete:contrarien:3,6,2026-07-02,7.407,9,0.35
reconquete:contrarien:3,7,2026-07-15,7.609,9,0.2
reconquete:contrarien:3,8,2026-07-31,8.7,9,1.09
reconquete:contrarien:3,9,2026-08-15,7.391,9,-1.31
reconquete:contrarien:3,10,2026-08-28,7.456,9,0.07
reconquete:contrarien:3,11,2026-09-11,7.58,9,0.12
reconquete:contrarien:3,12,2026-09-27,7,9,-0.58
reconquete:contrarien:3,13,2026-10-11,7.751,9,0.75
reconquete:contrarien:3,14,2026-10-30,7.722,9,-0.03
reconquete:contrarien:3,15,2026-11-16,7.793,9,0.07
reconquete:contrarien:3,16,2026-12-01,7.8,9,0.01
reconquete:contrarien:3,17,2026-12-17,8.158,9,0.36
reconquete:contrarien:3,18,2027-01-02,8.247,9,0.09
reconquete:contrarien:3,19,2027-01-21,8.373,9,0.13
reconquete:contrarien:3,20,2027-02-10,6.1,9,-2.27
reconquete:contrarien:3,21,2027-03-01,7.413,9,1.31
reconquete:contrarien:3,22,2027-03-20,7.59,9,0.18
reconquete:contrarien:3,23,2027-03-31,7.012,9,-0.58
reconquete:contrarien:3,24,2027-04-17,6.822,9,-0.19
reconquete:contrarien:3,25,2027-04-18,7.058,9,0.24
nouvelle_energie:aleatoire:0,1,2026-04-18,11.879,3,0.58
nouvelle_energie:aleatoire:0,2,2026-05-02,12.188,3,0.31
nouvelle_energie:aleatoire:0,3,2026-05-19,12.46,2,0.27
nouvelle_energie:aleatoire:0,4,2026-06-01,9.4,8,-3.06
nouvelle_energie:aleatoire:0,5,2026-06-20,12.283,3,2.88
nouvelle_energie:aleatoire:0,6,2026-07-07,12.386,3,0.1
nouvelle_energie:aleatoire:0,7,2026-07-24,12.56,2,0.17
nouvelle_energie:aleatoire:0,8,2026-08-07,10.4,7,-2.16
nouvelle_energie:aleatoire:0,9,2026-08-23,12.802,1,2.4
nouvelle_energie:aleatoire:0,10,2026-09-08,12.891,1,0.09
nouvelle_energie:aleatoire:0,11,2026-09-25,13.362,1,0.47
nouvelle_energie:aleatoire:0,12,2026-10-08,12.4,2,-0.96
nouvelle_energie:aleatoire:0,13,2026-10-21,13.945,1,1.54
nouvelle_energie:aleatoire:0,14,2026-11-07,14.116,1,0.17
nouvelle_energie:aleatoire:0,15,2026-11-25,14.269,1,0.15
nouvelle_energie:aleatoire:0,16,2026-12-13,13.4,1,-0.87
nouvelle_energie:aleatoire:0,17,2026-12-27,14.623,1,1.22
nouvelle_energie:aleatoire:0,18,2027-01-15,14.718,1,0.1
nouvelle_energie:aleatoire:0,19,2027-01-28,15.071,1,0.35
nouvelle_energie:aleatoire:0,20,2027-02-11,13.2,1,-1.87
nouvelle_energie:aleatoire:0,21,2027-02-28,15.459,1,2.26
nouvelle_energie:aleatoire:0,22,2027-03-14,15.389,1,-0.07
nouvelle_energie:aleatoire:0,23,2027-03-30,15.786,1,0.4
nouvelle_energie:aleatoire:0,24,2027-04-17,16.052,1,0.27
nouvelle_energie:aleatoire:0,25,2027-04-18,16.19,1,0.14
nouvelle_energie:aleatoire:0,26,2027-04-20,16.302,1,0.11
nouvelle_energie:aleatoire:0,27,2027-04-22,16.405,1,0.1
nouvelle_energie:aleatoire:0,28,2027-04-24,15.7,1,-0.71
nouvelle_energie:aleatoire:0,29,2027-04-26,16.16,1,0.46
nouvelle_energie:aleatoire:0,30,2027-05-02,15.834,1,-0.33
nouvelle_energie:aleatoire:0,31,2027-05-03,15.819,1,-0.01
nouvelle_energie:aleatoire:1,1,2026-04-18,12.178,3,0.28
nouvelle_energie:aleatoire:1,2,2026-04-30,12.422,2,0.24
nouvelle_energie:aleatoire:1,3,2026-05-13,12.622,2,0.2
nouvelle_energie:aleatoire:1,4,2026-05-28,11.2,5,-1.42
nouvelle_energie:aleatoire:1,5,2026-06-14,13.09,1,1.89
nouvelle_energie:aleatoire:1,6,2026-06-29,13.387,1,0.3
nouvelle_energie:aleatoire:1,7,2026-07-15,13.525,1,0.14
nouvelle_energie:aleatoire:1,8,2026-07-28,14,1,0.47
nouvelle_energie:aleatoire:1,9,2026-08-10,13.709,1,-0.29
nouvelle_energie:aleatoire:1,10,2026-08-24,13.59,1,-0.12
nouvelle_energie:aleatoire:1,11,2026-09-07,13.439,1,-0.15
nouvelle_energie:aleatoire:1,12,2026-09-24,11.7,4,-1.74
nouvelle_energie:aleatoire:1,13,2026-10-09,13.522,1,1.82
nouvelle_energie:aleatoire:1,14,2026-10-29,13.415,1,-0.11
nouvelle_energie:aleatoire:1,15,2026-11-13,13.549,1,0.13
nouvelle_energie:aleatoire:1,16,2026-11-30,11.5,4,-2.05
nouvelle_energie:aleatoire:1,17,2026-12-14,14.004,1,2.5
nouvelle_energie:aleatoire:1,18,2027-01-02,14.315,1,0.31
nouvelle_energie:aleatoire:1,19,2027-01-16,14.44,1,0.13
nouvelle_energie:aleatoire:1,20,2027-02-02,14.9,1,0.46
nouvelle_energie:aleatoire:1,21,2027-02-22,14.329,1,-0.57
nouvelle_energie:aleatoire:1,22,2027-03-10,14.34,1,0.01
nouvelle_energie:aleatoire:1,23,2027-03-27,14.128,1,-0.21
nouvelle_energie:aleatoire:1,24,2027-04-17,14.353,1,0.22
nouvelle_energie:aleatoire:1,25,2027-04-18,14.431,1,0.08
nouvelle_energie:aleatoire:1,26,2027-04-20,14.894,1,0.46
nouvelle_energie:aleatoire:1,27,2027-04-22,15.18,1,0.29
nouvelle_energie:aleatoire:1,28,2027-04-24,14.6,1,-0.58
nouvelle_energie:aleatoire:1,29,2027-04-26,15.825,1,1.22
nouvelle_energie:aleatoire:1,30,2027-05-02,15.709,1,-0.12
nouvelle_energie:aleatoire:1,31,2027-05-03,15.546,1,-0.16
nouvelle_energie:aleatoire:2,1,2026-04-18,12.184,3,-0.12
nouvelle_energie:aleatoire:2,2,2026-05-03,12.287,3,0.1
nouvelle_energie:aleatoire:2,3,2026-05-16,12.569,2,0.28
nouvelle_energie:aleatoire:2,4,2026-06-01,12.8,1,0.23
nouvelle_energie:aleatoire:2,5,2026-06-20,13.139,1,0.34
nouvelle_energie:aleatoire:2,6,2026-07-06,13.337,1,0.2
nouvelle_energie:aleatoire:2,7,2026-07-23,13.188,1,-0.15
nouvelle_energie:aleatoire:2,8,2026-08-05,11.1,6,-2.09
nouvelle_energie:aleatoire:2,9,2026-08-21,13.411,1,2.31
nouvelle_energie:aleatoire:2,10,2026-09-08,13.284,1,-0.13
nouvelle_energie:aleatoire:2,11,2026-09-22,13.324,1,0.04
nouvelle_energie:aleatoire:2,12,2026-10-05,10.2,8,-3.12
nouvelle_energie:aleatoire:2,13,2026-10-18,13.384,1,3.18
nouvelle_energie:aleatoire:2,14,2026-11-04,13.726,1,0.34
nouvelle_energie:aleatoire:2,15,2026-11-23,13.948,1,0.22
nouvelle_energie:aleatoire:2,16,2026-12-11,10.9,7,-3.05
nouvelle_energie:aleatoire:2,17,2026-12-28,14.286,1,3.39
nouvelle_energie:aleatoire:2,18,2027-01-15,14.837,1,0.55
nouvelle_energie:aleatoire:2,19,2027-01-31,15.251,1,0.41
nouvelle_energie:aleatoire:2,20,2027-02-17,16.7,1,1.45
nouvelle_energie:aleatoire:2,21,2027-03-02,15.288,1,-1.41
nouvelle_energie:aleatoire:2,22,2027-03-18,15.376,1,0.09
nouvelle_energie:aleatoire:2,23,2027-04-05,15.423,1,0.05
nouvelle_energie:aleatoire:2,24,2027-04-17,15.517,1,0.09
nouvelle_energie:aleatoire:2,25,2027-04-18,15.697,1,0.18
nouvelle_energie:aleatoire:2,26,2027-04-20,15.834,1,0.14
nouvelle_energie:aleatoire:2,27,2027-04-22,15.957,1,0.12
nouvelle_energie:aleatoire:2,28,2027-04-24,17.9,1,1.94
nouvelle_energie:aleatoire:2,29,2027-04-26,16.466,1,-1.43
nouvelle_energie:aleatoire:2,30,2027-05-02,16.292,1,-0.17
nouvelle_energie:aleatoire:2,31,2027-05-03,16.311,1,0.02
nouvelle_energie:aleatoire:3,1,2026-04-18,11.7,4,2.1
nouvelle_energie:aleatoire:3,2,2026-05-04,11.757,4,0.06
nouvelle_energie:aleatoire:3,3,2026-05-17,11.779,5,0.02
nouvelle_energie:aleatoire:3,4,2026-05-31,10.6,7,-1.18
nouvelle_energie:aleatoire:3,5,2026-06-16,12.124,3,1.52
nouvelle_energie:aleatoire:3,6,2026-07-02,11.922,4,-0.2
nouvelle_energie:aleatoire:3,7,2026-07-15,11.934,3,0.01
nouvelle_energie:aleatoire:3,8,2026-07-31,12.5,2,0.57
nouvelle_energie:aleatoire:3,9,2026-08-15,12.322,2,-0.18
nouvelle_energie:aleatoire:3,10,2026-08-28,12.493,2,0.17
nouvelle_energie:aleatoire:3,11,2026-09-11,12.557,2,0.06
nouvelle_energie:aleatoire:3,12,2026-09-27,14.4,1,1.84
nouvelle_energie:aleatoire:3,13,2026-10-11,12.44,2,-1.96
nouvelle_energie:aleatoire:3,14,2026-10-30,12.503,2,0.06
nouvelle_energie:aleatoire:3,15,2026-11-16,12.736,2,0.23
nouvelle_energie:aleatoire:3,16,2026-12-01,11.6,3,-1.14
nouvelle_energie:aleatoire:3,17,2026-12-17,12.845,2,1.25
nouvelle_energie:aleatoire:3,18,2027-01-02,13.217,1,0.37
nouvelle_energie:aleatoire:3,19,2027-01-21,13.352,1,0.13
nouvelle_energie:aleatoire:3,20,2027-02-10,14.2,1,0.85
nouvelle_energie:aleatoire:3,21,2027-02-26,13.695,1,-0.5
nouvelle_energie:aleatoire:3,22,2027-03-18,13.834,1,0.14
nouvelle_energie:aleatoire:3,23,2027-03-30,13.813,1,-0.02
nouvelle_energie:aleatoire:3,24,2027-04-17,13.585,1,-0.23
nouvelle_energie:aleatoire:3,25,2027-04-18,13.798,1,0.21
nouvelle_energie:aleatoire:3,26,2027-04-20,13.808,1,0.01
nouvelle_energie:aleatoire:3,27,2027-04-22,13.859,1,0.05
nouvelle_energie:aleatoire:3,28,2027-04-24,13.6,1,-0.26
nouvelle_energie:aleatoire:3,29,2027-04-26,14.311,1,0.71
nouvelle_energie:aleatoire:3,30,2027-05-02,14.492,1,0.18
nouvelle_energie:aleatoire:3,31,2027-05-03,14.634,1,0.14
nouvelle_energie:prudent:0,1,2026-04-18,12.055,3,0.75
nouvelle_energie:prudent:0,2,2026-05-02,12.306,3,0.25
nouvelle_energie:prudent:0,3,2026-05-19,12.439,2,0.13
nouvelle_energie:prudent:0,4,2026-06-01,9.6,8,-2.84
nouvelle_energie:prudent:0,5,2026-06-20,12.989,1,3.39
nouvelle_energie:prudent:0,6,2026-07-07,13.247,1,0.26
nouvelle_energie:prudent:0,7,2026-07-24,13.585,1,0.34
nouvelle_energie:prudent:0,8,2026-08-07,11.2,4,-2.39
nouvelle_energie:prudent:0,9,2026-08-23,13.91,1,2.71
nouvelle_energie:prudent:0,10,2026-09-08,13.912,1,0
nouvelle_energie:prudent:0,11,2026-09-25,13.868,1,-0.04
nouvelle_energie:prudent:0,12,2026-10-08,12.8,1,-1.07
nouvelle_energie:prudent:0,13,2026-10-21,14.204,1,1.4
nouvelle_energie:prudent:0,14,2026-11-07,14.386,1,0.18
nouvelle_energie:prudent:0,15,2026-11-25,14.623,1,0.24
nouvelle_energie:prudent:0,16,2026-12-13,13.8,1,-0.82
nouvelle_energie:prudent:0,17,2026-12-27,15.181,1,1.38
nouvelle_energie:prudent:0,18,2027-01-15,14.998,1,-0.18
nouvelle_energie:prudent:0,19,2027-01-28,14.909,1,-0.09
nouvelle_energie:prudent:0,20,2027-02-11,13,1,-1.91
nouvelle_energie:prudent:0,21,2027-02-28,14.984,1,1.98
nouvelle_energie:prudent:0,22,2027-03-14,15.046,1,0.06
nouvelle_energie:prudent:0,23,2027-03-30,15.073,1,0.03
nouvelle_energie:prudent:0,24,2027-04-17,15.063,1,-0.01
nouvelle_energie:prudent:0,25,2027-04-18,15.167,1,0.1
nouvelle_energie:prudent:0,26,2027-04-20,15.271,1,0.1
nouvelle_energie:prudent:0,27,2027-04-22,15.341,1,0.07
nouvelle_energie:prudent:0,28,2027-04-24,14.7,1,-0.64
nouvelle_energie:prudent:0,29,2027-04-26,15.415,1,0.71
nouvelle_energie:prudent:0,30,2027-05-02,15.279,1,-0.14
nouvelle_energie:prudent:0,31,2027-05-03,15.266,1,-0.01
nouvelle_energie:prudent:1,1,2026-04-18,12.178,3,0.28
nouvelle_energie:prudent:1,2,2026-04-30,12.502,2,0.32
nouvelle_energie:prudent:1,3,2026-05-13,12.763,2,0.26
nouvelle_energie:prudent:1,4,2026-05-28,11.3,5,-1.46
nouvelle_energie:prudent:1,5,2026-06-14,13.249,1,1.95
nouvelle_energie:prudent:1,6,2026-06-29,13.542,1,0.29
nouvelle_energie:prudent:1,7,2026-07-15,13.785,1,0.24
nouvelle_energie:prudent:1,8,2026-07-28,14.2,1,0.41
nouvelle_energie:prudent:1,9,2026-08-10,14.054,1,-0.15
nouvelle_energie:prudent:1,10,2026-08-24,14.162,1,0.11
nouvelle_energie:prudent:1,11,2026-09-07,14.335,1,0.17
nouvelle_energie:prudent:1,12,2026-09-24,12.7,1,-1.64
nouvelle_energie:prudent:1,13,2026-10-09,14.765,1,2.07
nouvelle_energie:prudent:1,14,2026-10-29,14.638,1,-0.13
nouvelle_energie:prudent:1,15,2026-11-13,14.779,1,0.14
nouvelle_energie:prudent:1,16,2026-11-30,12.5,2,-2.28
nouvelle_energie:prudent:1,17,2026-12-14,14.88,1,2.38
nouvelle_energie:prudent:1,18,2027-01-02,15.158,1,0.28
nouvelle_energie:prudent:1,19,2027-01-16,15.163,1,0.01
nouvelle_energie:prudent:1,20,2027-02-02,15.9,1,0.74
nouvelle_energie:prudent:1,21,2027-02-22,15.412,1,-0.49
nouvelle_energie:prudent:1,22,2027-03-10,15.574,1,0.16
nouvelle_energie:prudent:1,23,2027-03-27,15.621,1,0.05
nouvelle_energie:prudent:1,24,2027-04-17,15.954,1,0.33
nouvelle_energie:prudent:1,25,2027-04-18,16.057,1,0.1
nouvelle_energie:prudent:1,26,2027-04-20,16.163,1,0.11
nouvelle_energie:prudent:1,27,2027-04-22,16.422,1,0.26
nouvelle_energie:prudent:1,28,2027-04-24,15.6,1,-0.82
nouvelle_energie:prudent:1,29,2027-04-26,16.52,1,0.92
nouvelle_energie:prudent:1,30,2027-05-02,16.46,1,-0.06
