forkKey,finalistLeft,finalistRight,r1ScoreLeft,r1ScoreRight,policy,r2ScoreLeft,r2ScoreRight,r2Margin,r2Winner
lfi:100,lfi,rn,23.2,14.3,opportuniste_electoral,61.7,38.3,23.4,lfi
lfi:100,lfi,rn,23.2,14.3,parti_dabord,60.8,39.2,21.6,lfi
lfi:100,lfi,rn,23.2,14.3,mediatique,61.4,38.6,22.8,lfi
lfi:100,lfi,rn,23.2,14.3,contrarien,61.4,38.6,22.8,lfi
ps:101,ps,nouvelle_energie,21.7,12.4,aleatoire,51.8,48.2,3.6,ps
ps:101,ps,nouvelle_energie,21.7,12.4,prudent,52.1,47.9,4.2,ps
ps:101,ps,nouvelle_energie,21.7,12.4,risque,52.3,47.7,4.6,ps
ps:101,ps,nouvelle_energie,21.7,12.4,opportuniste_electoral,52.8,47.2,5.6,ps
ps:101,ps,nouvelle_energie,21.7,12.4,parti_dabord,52.7,47.3,5.4,ps
ps:101,ps,nouvelle_energie,21.7,12.4,mediatique,52.6,47.4,5.2,ps
ps:101,ps,nouvelle_energie,21.7,12.4,contrarien,52,48,4,ps
ecologistes:102,ecologistes,ps,18.7,14.3,aleatoire,50.2,49.8,0.4,ecologistes
ecologistes:102,ecologistes,ps,18.7,14.3,prudent,50.5,49.5,1,ecologistes
ecologistes:102,ecologistes,ps,18.7,14.3,risque,49.9,50.1,0.2,ps
ecologistes:102,ecologistes,ps,18.7,14.3,opportuniste_electoral,50.3,49.7,0.6,ecologistes
ecologistes:102,ecologistes,ps,18.7,14.3,parti_dabord,50.3,49.7,0.6,ecologistes
ecologistes:102,ecologistes,ps,18.7,14.3,mediatique,49.9,50.1,0.2,ps
ecologistes:102,ecologistes,ps,18.7,14.3,contrarien,49.5,50.5,1,ps
renaissance:103,renaissance,rn,24.3,14.3,aleatoire,62.9,37.1,25.8,renaissance
renaissance:103,renaissance,rn,24.3,14.3,prudent,63.5,36.5,27,renaissance
renaissance:103,renaissance,rn,24.3,14.3,risque,63.3,36.7,26.6,renaissance
renaissance:103,renaissance,rn,24.3,14.3,opportuniste_electoral,63.5,36.5,27,renaissance
renaissance:103,renaissance,rn,24.3,14.3,parti_dabord,63.2,36.8,26.4,renaissance
renaissance:103,renaissance,rn,24.3,14.3,mediatique,62.8,37.2,25.6,renaissance
renaissance:103,renaissance,rn,24.3,14.3,contrarien,62.8,37.2,25.6,renaissance
horizons:104,horizons,ps,24.1,17.8,aleatoire,54.5,45.5,9,horizons
horizons:104,horizons,ps,24.1,17.8,prudent,54.5,45.5,9,horizons
horizons:104,horizons,ps,24.1,17.8,risque,54.6,45.4,9.2,horizons
horizons:104,horizons,ps,24.1,17.8,opportuniste_electoral,54.5,45.5,9,horizons
horizons:104,horizons,ps,24.1,17.8,parti_dabord,54.4,45.6,8.8,horizons
horizons:104,horizons,ps,24.1,17.8,mediatique,54.3,45.7,8.6,horizons
horizons:104,horizons,ps,24.1,17.8,contrarien,54.4,45.6,8.8,horizons
lr:105,lr,rn,20.5,15.4,aleatoire,61.3,38.7,22.6,lr
lr:105,lr,rn,20.5,15.4,prudent,61.6,38.4,23.2,lr
lr:105,lr,rn,20.5,15.4,risque,61.6,38.4,23.2,lr
lr:105,lr,rn,20.5,15.4,opportuniste_electoral,61.6,38.4,23.2,lr
lr:105,lr,rn,20.5,15.4,parti_dabord,61.2,38.8,22.4,lr
lr:105,lr,rn,20.5,15.4,mediatique,61.3,38.7,22.6,lr
lr:105,lr,rn,20.5,15.4,contrarien,61.3,38.7,22.6,lr
rn:106,rn,horizons,21.7,13.7,aleatoire,46.6,53.4,6.8,horizons
rn:106,rn,horizons,21.7,13.7,prudent,47.5,52.5,5,horizons
rn:106,rn,horizons,21.7,13.7,risque,47.3,52.7,5.4,horizons
rn:106,rn,horizons,21.7,13.7,opportuniste_electoral,47.3,52.7,5.4,horizons
rn:106,rn,horizons,21.7,13.7,parti_dabord,45.9,54.1,8.2,horizons
rn:106,rn,horizons,21.7,13.7,mediatique,46.1,53.9,7.8,horizons
rn:106,rn,horizons,21.7,13.7,contrarien,46.1,53.9,7.8,horizons
nouvelle_energie:108,nouvelle_energie,ps,21.3,15.6,aleatoire,53,47,6,nouvelle_energie
nouvelle_energie:108,nouvelle_energie,ps,21.3,15.6,prudent,53.7,46.3,7.4,nouvelle_energie
nouvelle_energie:108,nouvelle_energie,ps,21.3,15.6,risque,52.9,47.1,5.8,nouvelle_energie
nouvelle_energie:108,nouvelle_energie,ps,21.3,15.6,opportuniste_electoral,53.1,46.9,6.2,nouvelle_energie
nouvelle_energie:108,nouvelle_energie,ps,21.3,15.6,parti_dabord,53.6,46.4,7.2,nouvelle_energie
nouvelle_energie:108,nouvelle_energie,ps,21.3,15.6,mediatique,52.9,47.1,5.8,nouvelle_energie
nouvelle_energie:108,nouvelle_energie,ps,21.3,15.6,contrarien,52.9,47.1,5.8,nouvelle_energie
lfi:109,ps,lfi,18.3,17,aleatoire,47.5,52.5,5,lfi
lfi:109,ps,lfi,18.3,17,prudent,47.2,52.8,5.6,lfi
lfi:109,ps,lfi,18.3,17,risque,47.4,52.6,5.2,lfi
lfi:109,ps,lfi,18.3,17,opportuniste_electoral,47.4,52.6,5.2,lfi
lfi:109,ps,lfi,18.3,17,parti_dabord,48,52,4,lfi
lfi:109,ps,lfi,18.3,17,mediatique,47.9,52.1,4.2,lfi
lfi:109,ps,lfi,18.3,17,contrarien,47.8,52.2,4.4,lfi
ps:110,ps,rn,21.5,14.3,aleatoire,52.4,47.6,4.8,ps
ps:110,ps,rn,21.5,14.3,prudent,52.7,47.3,5.4,ps
ps:110,ps,rn,21.5,14.3,risque,53.4,46.6,6.8,ps
ps:110,ps,rn,21.5,14.3,opportuniste_electoral,53.6,46.4,7.2,ps
ps:110,ps,rn,21.5,14.3,parti_dabord,53.3,46.7,6.6,ps
ps:110,ps,rn,21.5,14.3,mediatique,53.3,46.7,6.6,ps
ps:110,ps,rn,21.5,14.3,contrarien,52.8,47.2,5.6,ps
ecologistes:111,ecologistes,lfi,22.6,12.3,aleatoire,61.2,38.8,22.4,ecologistes
ecologistes:111,ecologistes,lfi,22.6,12.3,prudent,61.9,38.1,23.8,ecologistes
ecologistes:111,ecologistes,lfi,22.6,12.3,risque,61.3,38.7,22.6,ecologistes
ecologistes:111,ecologistes,lfi,22.6,12.3,opportuniste_electoral,61.3,38.7,22.6,ecologistes
ecologistes:111,ecologistes,lfi,22.6,12.3,parti_dabord,61.3,38.7,22.6,ecologistes
ecologistes:111,ecologistes,lfi,22.6,12.3,mediatique,60.9,39.1,21.8,ecologistes
ecologistes:111,ecologistes,lfi,22.6,12.3,contrarien,60.9,39.1,21.8,ecologistes
renaissance:112,renaissance,rn,25.4,13.2,aleatoire,57.3,42.7,14.6,renaissance
renaissance:112,renaissance,rn,25.4,13.2,prudent,57.8,42.2,15.6,renaissance
renaissance:112,renaissance,rn,25.4,13.2,risque,57.7,42.3,15.4,renaissance
renaissance:112,renaissance,rn,25.4,13.2,opportuniste_electoral,57.8,42.2,15.6,renaissance
renaissance:112,renaissance,rn,25.4,13.2,parti_dabord,57.5,42.5,15,renaissance
renaissance:112,renaissance,rn,25.4,13.2,mediatique,57.1,42.9,14.2,renaissance
renaissance:112,renaissance,rn,25.4,13.2,contrarien,57.1,42.9,14.2,renaissance
horizons:113,horizons,ps,20.9,13.7,aleatoire,54.9,45.1,9.8,horizons
horizons:113,horizons,ps,20.9,13.7,prudent,54.7,45.3,9.4,horizons
horizons:113,horizons,ps,20.9,13.7,risque,54.7,45.3,9.4,horizons
horizons:113,horizons,ps,20.9,13.7,opportuniste_electoral,54.9,45.1,9.8,horizons
horizons:113,horizons,ps,20.9,13.7,parti_dabord,54.8,45.2,9.6,horizons
horizons:113,horizons,ps,20.9,13.7,mediatique,54.3,45.7,8.6,horizons
horizons:113,horizons,ps,20.9,13.7,contrarien,54.7,45.3,9.4,horizons
rn:115,rn,ps,20.9,14.5,aleatoire,51,49,2,rn
rn:115,rn,ps,20.9,14.5,prudent,52.1,47.9,4.2,rn
rn:115,rn,ps,20.9,14.5,risque,51.6,48.4,3.2,rn
rn:115,rn,ps,20.9,14.5,opportuniste_electoral,51.8,48.2,3.6,rn
rn:115,rn,ps,20.9,14.5,parti_dabord,51,49,2,rn
rn:115,rn,ps,20.9,14.5,mediatique,51,49,2,rn
rn:115,rn,ps,20.9,14.5,contrarien,51,49,2,rn
nouvelle_energie:117,nouvelle_energie,rn,20.7,16,aleatoire,57.7,42.3,15.4,nouvelle_energie
nouvelle_energie:117,nouvelle_energie,rn,20.7,16,prudent,58.6,41.4,17.2,nouvelle_energie
nouvelle_energie:117,nouvelle_energie,rn,20.7,16,risque,57.6,42.4,15.2,nouvelle_energie
nouvelle_energie:117,nouvelle_energie,rn,20.7,16,opportuniste_electoral,57.7,42.3,15.4,nouvelle_energie
nouvelle_energie:117,nouvelle_energie,rn,20.7,16,parti_dabord,58.1,41.9,16.2,nouvelle_energie
nouvelle_energie:117,nouvelle_energie,rn,20.7,16,mediatique,57.4,42.6,14.8,nouvelle_energie
nouvelle_energie:117,nouvelle_energie,rn,20.7,16,contrarien,57.4,42.6,14.8,nouvelle_energie
lfi:118,lfi,ps,21.4,15.2,aleatoire,58.4,41.6,16.8,lfi
lfi:118,lfi,ps,21.4,15.2,prudent,59.2,40.8,18.4,lfi
lfi:118,lfi,ps,21.4,15.2,risque,58.8,41.2,17.6,lfi
lfi:118,lfi,ps,21.4,15.2,opportuniste_electoral,59.1,40.9,18.2,lfi
lfi:118,lfi,ps,21.4,15.2,parti_dabord,58.7,41.3,17.4,lfi
lfi:118,lfi,ps,21.4,15.2,mediatique,58.7,41.3,17.4,lfi
lfi:118,lfi,ps,21.4,15.2,contrarien,58.7,41.3,17.4,lfi
ps:119,ps,renaissance,24.2,12.9,aleatoire,54.8,45.2,9.6,ps
ps:119,ps,renaissance,24.2,12.9,prudent,54.9,45.1,9.8,ps
ps:119,ps,renaissance,24.2,12.9,risque,54.3,45.7,8.6,ps
ps:119,ps,renaissance,24.2,12.9,opportuniste_electoral,54.8,45.2,9.6,ps
ps:119,ps,renaissance,24.2,12.9,parti_dabord,55,45,10,ps
ps:119,ps,renaissance,24.2,12.9,mediatique,54.6,45.4,9.2,ps
ps:119,ps,renaissance,24.2,12.9,contrarien,54.2,45.8,8.4,ps
ecologistes:120,ecologistes,horizons,21.4,12.5,aleatoire,54,46,8,ecologistes
ecologistes:120,ecologistes,horizons,21.4,12.5,prudent,54.3,45.7,8.6,ecologistes
ecologistes:120,ecologistes,horizons,21.4,12.5,risque,54.3,45.7,8.6,ecologistes
ecologistes:120,ecologistes,horizons,21.4,12.5,opportuniste_electoral,54.9,45.1,9.8,ecologistes
ecologistes:120,ecologistes,horizons,21.4,12.5,parti_dabord,54.5,45.5,9,ecologistes
ecologistes:120,ecologistes,horizons,21.4,12.5,mediatique,54.6,45.4,9.2,ecologistes
ecologistes:120,ecologistes,horizons,21.4,12.5,contrarien,53.7,46.3,7.4,ecologistes
renaissance:121,renaissance,rn,24.2,16.9,aleatoire,63.4,36.6,26.8,renaissance
renaissance:121,renaissance,rn,24.2,16.9,prudent,63.7,36.3,27.4,renaissance
renaissance:121,renaissance,rn,24.2,16.9,risque,63.7,36.3,27.4,renaissance
renaissance:121,renaissance,rn,24.2,16.9,opportuniste_electoral,63.7,36.3,27.4,renaissance
renaissance:121,renaissance,rn,24.2,16.9,parti_dabord,63.4,36.6,26.8,renaissance
renaissance:121,renaissance,rn,24.2,16.9,mediatique,63.2,36.8,26.4,renaissance
renaissance:121,renaissance,rn,24.2,16.9,contrarien,63.2,36.8,26.4,renaissance
horizons:122,horizons,renaissance,19.3,13.9,aleatoire,53.6,46.4,7.2,horizons
horizons:122,horizons,renaissance,19.3,13.9,prudent,53.8,46.2,7.6,horizons
horizons:122,horizons,renaissance,19.3,13.9,risque,53.6,46.4,7.2,horizons
horizons:122,horizons,renaissance,19.3,13.9,opportuniste_electoral,53.7,46.3,7.4,horizons
horizons:122,horizons,renaissance,19.3,13.9,parti_dabord,53.4,46.6,6.8,horizons
horizons:122,horizons,renaissance,19.3,13.9,mediatique,53.3,46.7,6.6,horizons
horizons:122,horizons,renaissance,19.3,13.9,contrarien,53.5,46.5,7,horizons
lr:123,lr,rn,20.7,16.7,aleatoire,60.7,39.3,21.4,lr
lr:123,lr,rn,20.7,16.7,prudent,60.6,39.4,21.2,lr
lr:123,lr,rn,20.7,16.7,risque,60.2,39.8,20.4,lr
lr:123,lr,rn,20.7,16.7,opportuniste_electoral,60.2,39.8,20.4,lr
lr:123,lr,rn,20.7,16.7,parti_dabord,59.9,40.1,19.8,lr
lr:123,lr,rn,20.7,16.7,mediatique,59.9,40.1,19.8,lr
lr:123,lr,rn,20.7,16.7,contrarien,59.9,40.1,19.8,lr
rn:124,rn,lfi,26.3,12.4,aleatoire,61.8,38.2,23.6,rn
rn:124,rn,lfi,26.3,12.4,prudent,62.4,37.6,24.8,rn
rn:124,rn,lfi,26.3,12.4,risque,62,38,24,rn
rn:124,rn,lfi,26.3,12.4,opportuniste_electoral,62.2,37.8,24.4,rn
rn:124,rn,lfi,26.3,12.4,parti_dabord,61.8,38.2,23.6,rn
rn:124,rn,lfi,26.3,12.4,mediatique,61.6,38.4,23.2,rn
rn:124,rn,lfi,26.3,12.4,contrarien,61.6,38.4,23.2,rn
reconquete:125,reconquete,horizons,15.2,13.9,aleatoire,53.6,46.4,7.2,reconquete
reconquete:125,reconquete,horizons,15.2,13.9,prudent,53.6,46.4,7.2,reconquete
reconquete:125,reconquete,horizons,15.2,13.9,risque,53.3,46.7,6.6,reconquete
reconquete:125,reconquete,horizons,15.2,13.9,opportuniste_electoral,52.6,47.4,5.2,reconquete
reconquete:125,reconquete,horizons,15.2,13.9,parti_dabord,52.6,47.4,5.2,reconquete
reconquete:125,reconquete,horizons,15.2,13.9,mediatique,52.2,47.8,4.4,reconquete
reconquete:125,reconquete,horizons,15.2,13.9,contrarien,52.2,47.8,4.4,reconquete
nouvelle_energie:126,nouvelle_energie,rn,23.9,12.1,aleatoire,61.4,38.6,22.8,nouvelle_energie
nouvelle_energie:126,nouvelle_energie,rn,23.9,12.1,prudent,62.2,37.8,24.4,nouvelle_energie
nouvelle_energie:126,nouvelle_energie,rn,23.9,12.1,risque,61.4,38.6,22.8,nouvelle_energie
nouvelle_energie:126,nouvelle_energie,rn,23.9,12.1,opportuniste_electoral,61.3,38.7,22.6,nouvelle_energie
nouvelle_energie:126,nouvelle_energie,rn,23.9,12.1,parti_dabord,61.7,38.3,23.4,nouvelle_energie
nouvelle_energie:126,nouvelle_energie,rn,23.9,12.1,mediatique,61,39,22,nouvelle_energie
nouvelle_energie:126,nouvelle_energie,rn,23.9,12.1,contrarien,61,39,22,nouvelle_energie
lfi:127,lfi,ps,23.4,12.7,aleatoire,58.2,41.8,16.4,lfi
lfi:127,lfi,ps,23.4,12.7,prudent,58.5,41.5,17,lfi
lfi:127,lfi,ps,23.4,12.7,risque,58.5,41.5,17,lfi
lfi:127,lfi,ps,23.4,12.7,opportuniste_electoral,58.4,41.6,16.8,lfi
lfi:127,lfi,ps,23.4,12.7,parti_dabord,58,42,16,lfi
lfi:127,lfi,ps,23.4,12.7,mediatique,58,42,16,lfi
lfi:127,lfi,ps,23.4,12.7,contrarien,58,42,16,lfi
ps:128,ps,rn,20.1,13.7,aleatoire,57.1,42.9,14.2,ps
ps:128,ps,rn,20.1,13.7,prudent,56.8,43.2,13.6,ps
ps:128,ps,rn,20.1,13.7,risque,57.2,42.8,14.4,ps
ps:128,ps,rn,20.1,13.7,opportuniste_electoral,57.5,42.5,15,ps
ps:128,ps,rn,20.1,13.7,parti_dabord,57.2,42.8,14.4,ps
ps:128,ps,rn,20.1,13.7,mediatique,57.3,42.7,14.6,ps
ps:128,ps,rn,20.1,13.7,contrarien,56.9,43.1,13.8,ps
ecologistes:129,ecologistes,lfi,18.6,12.3,aleatoire,57.2,42.8,14.4,ecologistes
ecologistes:129,ecologistes,lfi,18.6,12.3,prudent,57.3,42.7,14.6,ecologistes
ecologistes:129,ecologistes,lfi,18.6,12.3,risque,56.8,43.2,13.6,ecologistes
ecologistes:129,ecologistes,lfi,18.6,12.3,opportuniste_electoral,57.1,42.9,14.2,ecologistes
ecologistes:129,ecologistes,lfi,18.6,12.3,parti_dabord,56.7,43.3,13.4,ecologistes
ecologistes:129,ecologistes,lfi,18.6,12.3,mediatique,56.7,43.3,13.4,ecologistes
ecologistes:129,ecologistes,lfi,18.6,12.3,contrarien,56.7,43.3,13.4,ecologistes
renaissance:130,renaissance,rn,18,13.8,aleatoire,53.8,46.2,7.6,renaissance
renaissance:130,renaissance,rn,18,13.8,prudent,53.9,46.1,7.8,renaissance
renaissance:130,renaissance,rn,18,13.8,risque,53.5,46.5,7,renaissance
renaissance:130,renaissance,rn,18,13.8,opportuniste_electoral,54,46,8,renaissance
renaissance:130,renaissance,rn,18,13.8,parti_dabord,53.8,46.2,7.6,renaissance
renaissance:130,renaissance,rn,18,13.8,mediatique,53,47,6,renaissance
renaissance:130,renaissance,rn,18,13.8,contrarien,53,47,6,renaissance
horizons:131,horizons,ps,26.7,15.7,aleatoire,55.5,44.5,11,horizons
horizons:131,horizons,ps,26.7,15.7,prudent,56,44,12,horizons
horizons:131,horizons,ps,26.7,15.7,risque,56,44,12,horizons
horizons:131,horizons,ps,26.7,15.7,opportuniste_electoral,56.1,43.9,12.2,horizons
horizons:131,horizons,ps,26.7,15.7,parti_dabord,55.9,44.1,11.8,horizons
horizons:131,horizons,ps,26.7,15.7,mediatique,55.5,44.5,11,horizons
horizons:131,horizons,ps,26.7,15.7,contrarien,55.9,44.1,11.8,horizons
lr:132,lr,rn,17.4,16.3,aleatoire,58.3,41.7,16.6,lr
lr:132,lr,rn,17.4,16.3,prudent,58.8,41.2,17.6,lr
lr:132,lr,rn,17.4,16.3,risque,58.5,41.5,17,lr
lr:132,lr,rn,17.4,16.3,opportuniste_electoral,58.5,41.5,17,lr
lr:132,lr,rn,17.4,16.3,parti_dabord,58.2,41.8,16.4,lr
lr:132,lr,rn,17.4,16.3,mediatique,58.2,41.8,16.4,lr
lr:132,lr,rn,17.4,16.3,contrarien,58.2,41.8,16.4,lr
rn:133,rn,horizons,17.8,15.1,aleatoire,47.1,52.9,5.8,horizons
rn:133,rn,horizons,17.8,15.1,prudent,47.7,52.3,4.6,horizons
rn:133,rn,horizons,17.8,15.1,risque,46.6,53.4,6.8,horizons
rn:133,rn,horizons,17.8,15.1,opportuniste_electoral,47.5,52.5,5,horizons
rn:133,rn,horizons,17.8,15.1,parti_dabord,46.1,53.9,7.8,horizons
rn:133,rn,horizons,17.8,15.1,mediatique,46.4,53.6,7.2,horizons
rn:133,rn,horizons,17.8,15.1,contrarien,46,54,8,horizons
nouvelle_energie:135,nouvelle_energie,ps,20.3,14,aleatoire,53.8,46.2,7.6,nouvelle_energie
nouvelle_energie:135,nouvelle_energie,ps,20.3,14,prudent,53.8,46.2,7.6,nouvelle_energie
nouvelle_energie:135,nouvelle_energie,ps,20.3,14,risque,53.2,46.8,6.4,nouvelle_energie
nouvelle_energie:135,nouvelle_energie,ps,20.3,14,opportuniste_electoral,53.2,46.8,6.4,nouvelle_energie
nouvelle_energie:135,nouvelle_energie,ps,20.3,14,parti_dabord,53.5,46.5,7,nouvelle_energie
nouvelle_energie:135,nouvelle_energie,ps,20.3,14,mediatique,53,47,6,nouvelle_energie
nouvelle_energie:135,nouvelle_energie,ps,20.3,14,contrarien,53,47,6,nouvelle_energie
lfi:136,lfi,horizons,14.9,14.6,aleatoire,49,51,2,horizons
lfi:136,lfi,horizons,14.9,14.6,prudent,48.1,51.9,3.8,horizons
lfi:136,lfi,horizons,14.9,14.6,risque,48.5,51.5,3,horizons
lfi:136,lfi,horizons,14.9,14.6,opportuniste_electoral,48.8,51.2,2.4,horizons
lfi:136,lfi,horizons,14.9,14.6,parti_dabord,47.4,52.6,5.2,horizons
lfi:136,lfi,horizons,14.9,14.6,mediatique,48.5,51.5,3,horizons
lfi:136,lfi,horizons,14.9,14.6,contrarien,48.5,51.5,3,horizons
ps:137,ps,nouvelle_energie,22.9,15.1,aleatoire,50.2,49.8,0.4,ps
ps:137,ps,nouvelle_energie,22.9,15.1,prudent,50.1,49.9,0.2,ps
ps:137,ps,nouvelle_energie,22.9,15.1,risque,50.6,49.4,1.2,ps
ps:137,ps,nouvelle_energie,22.9,15.1,opportuniste_electoral,50.8,49.2,1.6,ps
ps:137,ps,nouvelle_energie,22.9,15.1,parti_dabord,50.4,49.6,0.8,ps
ps:137,ps,nouvelle_energie,22.9,15.1,mediatique,50.5,49.5,1,ps
ps:137,ps,nouvelle_energie,22.9,15.1,contrarien,50.1,49.9,0.2,ps
ecologistes:138,ecologistes,rn,24,14.8,aleatoire,55.3,44.7,10.6,ecologistes
ecologistes:138,ecologistes,rn,24,14.8,prudent,54.7,45.3,9.4,ecologistes
ecologistes:138,ecologistes,rn,24,14.8,risque,55.2,44.8,10.4,ecologistes
ecologistes:138,ecologistes,rn,24,14.8,opportuniste_electoral,55.6,44.4,11.2,ecologistes
ecologistes:138,ecologistes,rn,24,14.8,parti_dabord,55.3,44.7,10.6,ecologistes
ecologistes:138,ecologistes,rn,24,14.8,mediatique,55.4,44.6,10.8,ecologistes
ecologistes:138,ecologistes,rn,24,14.8,contrarien,54.6,45.4,9.2,ecologistes
renaissance:139,renaissance,rn,22.2,14.9,aleatoire,63.6,36.4,27.2,renaissance
renaissance:139,renaissance,rn,22.2,14.9,prudent,63.5,36.5,27,renaissance
renaissance:139,renaissance,rn,22.2,14.9,risque,63.4,36.6,26.8,renaissance
renaissance:139,renaissance,rn,22.2,14.9,opportuniste_electoral,63.6,36.4,27.2,renaissance
renaissance:139,renaissance,rn,22.2,14.9,parti_dabord,63.3,36.7,26.6,renaissance
renaissance:139,renaissance,rn,22.2,14.9,mediatique,63.1,36.9,26.2,renaissance
renaissance:139,renaissance,rn,22.2,14.9,contrarien,63.1,36.9,26.2,renaissance
horizons:140,rn,horizons,16,15.3,aleatoire,43.5,56.5,13,horizons
horizons:140,rn,horizons,16,15.3,prudent,43.9,56.1,12.2,horizons
horizons:140,rn,horizons,16,15.3,risque,43.7,56.3,12.6,horizons
horizons:140,rn,horizons,16,15.3,opportuniste_electoral,43.5,56.5,13,horizons
horizons:140,rn,horizons,16,15.3,parti_dabord,43.9,56.1,12.2,horizons
horizons:140,rn,horizons,16,15.3,mediatique,44.2,55.8,11.6,horizons
horizons:140,rn,horizons,16,15.3,contrarien,43.8,56.2,12.4,horizons
lr:141,lr,renaissance,26.1,12.2,aleatoire,61,39,22,lr
lr:141,lr,renaissance,26.1,12.2,prudent,61.2,38.8,22.4,lr
lr:141,lr,renaissance,26.1,12.2,risque,61.3,38.7,22.6,lr
lr:141,lr,renaissance,26.1,12.2,opportuniste_electoral,61.6,38.4,23.2,lr
lr:141,lr,renaissance,26.1,12.2,parti_dabord,61.6,38.4,23.2,lr
lr:141,lr,renaissance,26.1,12.2,mediatique,61.4,38.6,22.8,lr
lr:141,lr,renaissance,26.1,12.2,contrarien,61.4,38.6,22.8,lr
rn:142,rn,nouvelle_energie,25.2,15.5,aleatoire,52.7,47.3,5.4,rn
rn:142,rn,nouvelle_energie,25.2,15.5,prudent,53.2,46.8,6.4,rn
rn:142,rn,nouvelle_energie,25.2,15.5,risque,52.7,47.3,5.4,rn
rn:142,rn,nouvelle_energie,25.2,15.5,opportuniste_electoral,53.1,46.9,6.2,rn
rn:142,rn,nouvelle_energie,25.2,15.5,parti_dabord,52.3,47.7,4.6,rn
rn:142,rn,nouvelle_energie,25.2,15.5,mediatique,52.4,47.6,4.8,rn
rn:142,rn,nouvelle_energie,25.2,15.5,contrarien,52.4,47.6,4.8,rn
nouvelle_energie:144,nouvelle_energie,rn,19.4,15.9,aleatoire,58.3,41.7,16.6,nouvelle_energie
nouvelle_energie:144,nouvelle_energie,rn,19.4,15.9,prudent,58.9,41.1,17.8,nouvelle_energie
nouvelle_energie:144,nouvelle_energie,rn,19.4,15.9,risque,58,42,16,nouvelle_energie
nouvelle_energie:144,nouvelle_energie,rn,19.4,15.9,opportuniste_electoral,58.2,41.8,16.4,nouvelle_energie
nouvelle_energie:144,nouvelle_energie,rn,19.4,15.9,parti_dabord,58.8,41.2,17.6,nouvelle_energie
nouvelle_energie:144,nouvelle_energie,rn,19.4,15.9,mediatique,58.1,41.9,16.2,nouvelle_energie
nouvelle_energie:144,nouvelle_energie,rn,19.4,15.9,contrarien,58.1,41.9,16.2,nouvelle_energie
lfi:145,lfi,ps,23.6,14,aleatoire,56.7,43.3,13.4,lfi
lfi:145,lfi,ps,23.6,14,prudent,57.3,42.7,14.6,lfi
lfi:145,lfi,ps,23.6,14,risque,56.7,43.3,13.4,lfi
lfi:145,lfi,ps,23.6,14,opportuniste_electoral,57,43,14,lfi
lfi:145,lfi,ps,23.6,14,parti_dabord,56.5,43.5,13,lfi
lfi:145,lfi,ps,23.6,14,mediatique,56.5,43.5,13,lfi
lfi:145,lfi,ps,23.6,14,contrarien,56.2,43.8,12.4,lfi
ps:146,ps,nouvelle_energie,20.4,15.6,aleatoire,55.9,44.1,11.8,ps
ps:146,ps,nouvelle_energie,20.4,15.6,prudent,56,44,12,ps
ps:146,ps,nouvelle_energie,20.4,15.6,risque,56.5,43.5,13,ps
ps:146,ps,nouvelle_energie,20.4,15.6,opportuniste_electoral,56.9,43.1,13.8,ps
ps:146,ps,nouvelle_energie,20.4,15.6,parti_dabord,56.6,43.4,13.2,ps
ps:146,ps,nouvelle_energie,20.4,15.6,mediatique,56.1,43.9,12.2,ps
ps:146,ps,nouvelle_energie,20.4,15.6,contrarien,55.5,44.5,11,ps
ecologistes:147,ecologistes,lr,16.7,12.1,aleatoire,51.1,48.9,2.2,ecologistes
ecologistes:147,ecologistes,lr,16.7,12.1,prudent,51.1,48.9,2.2,ecologistes
ecologistes:147,ecologistes,lr,16.7,12.1,risque,51.5,48.5,3,ecologistes
ecologistes:147,ecologistes,lr,16.7,12.1,opportuniste_electoral,51.9,48.1,3.8,ecologistes
ecologistes:147,ecologistes,lr,16.7,12.1,parti_dabord,51.3,48.7,2.6,ecologistes
ecologistes:147,ecologistes,lr,16.7,12.1,mediatique,51.5,48.5,3,ecologistes
ecologistes:147,ecologistes,lr,16.7,12.1,contrarien,50.8,49.2,1.6,ecologistes
renaissance:148,renaissance,lfi,24.1,13.1,aleatoire,54.3,45.7,8.6,renaissance
renaissance:148,renaissance,lfi,24.1,13.1,prudent,54.9,45.1,9.8,renaissance
renaissance:148,renaissance,lfi,24.1,13.1,risque,54.5,45.5,9,renaissance
renaissance:148,renaissance,lfi,24.1,13.1,opportuniste_electoral,54.5,45.5,9,renaissance
renaissance:148,renaissance,lfi,24.1,13.1,parti_dabord,54.3,45.7,8.6,renaissance
renaissance:148,renaissance,lfi,24.1,13.1,mediatique,54,46,8,renaissance
renaissance:148,renaissance,lfi,24.1,13.1,contrarien,54,46,8,renaissance
horizons:149,horizons,lfi,21.5,13.3,aleatoire,60.4,39.6,20.8,horizons
horizons:149,horizons,lfi,21.5,13.3,prudent,60.7,39.3,21.4,horizons
horizons:149,horizons,lfi,21.5,13.3,risque,60.3,39.7,20.6,horizons
horizons:149,horizons,lfi,21.5,13.3,opportuniste_electoral,60.6,39.4,21.2,horizons
horizons:149,horizons,lfi,21.5,13.3,parti_dabord,60.5,39.5,21,horizons
horizons:149,horizons,lfi,21.5,13.3,mediatique,60.4,39.6,20.8,horizons
horizons:149,horizons,lfi,21.5,13.3,contrarien,60.6,39.4,21.2,horizons
lr:150,lr,nouvelle_energie,17.6,13.3,aleatoire,55.4,44.6,10.8,lr
