pairKey,playerPartyId,agent,withdrawnPartyId,withdrawnPartyPollingAtFork,maintainR1Leader,withdrawR1Leader,leaderChanged,maintainQualified,withdrawQualified,qualifiedSetChanged,maintainPlayerR1Score,withdrawPlayerR1Score,playerScoreDelta,maintainPlayerWon,withdrawPlayerWon,playerOutcomeChanged
lfi:aleatoire:1,lfi,aleatoire,reconquete,3.48,lfi,lfi,false,"[""lfi"",""ps""]","[""lfi"",""rn""]",true,16.9,17.9,1,true,true,false
ps:aleatoire:2,ps,aleatoire,reconquete,3.47,horizons,ps,true,"[""horizons"",""ps""]","[""ps"",""horizons""]",false,15.2,19.5,4.3,false,false,false
ecologistes:aleatoire:3,ecologistes,aleatoire,reconquete,3.55,ecologistes,ecologistes,false,"[""ecologistes"",""ps""]","[""ecologistes"",""horizons""]",true,17.5,20.5,3,false,true,true
renaissance:aleatoire:4,renaissance,aleatoire,reconquete,3.94,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""horizons""]",false,17.4,18.7,1.3,true,true,false
horizons:aleatoire:5,horizons,aleatoire,reconquete,3.53,horizons,horizons,false,"[""horizons"",""nouvelle_energie""]","[""horizons"",""nouvelle_energie""]",false,20,22.8,2.8,false,true,true
lr:aleatoire:6,lr,aleatoire,ecologistes,8.29,lr,rn,true,"[""lr"",""horizons""]","[""rn"",""lr""]",true,23.6,21.1,-2.5,true,true,false
rn:aleatoire:7,rn,aleatoire,reconquete,3.49,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""ps""]",true,23.6,21.9,-1.7,false,false,false
reconquete:aleatoire:8,reconquete,aleatoire,ecologistes,8,rn,horizons,true,"[""rn"",""reconquete""]","[""horizons"",""ps""]",true,13.8,9.9,-3.9,true,false,true
nouvelle_energie:aleatoire:9,nouvelle_energie,aleatoire,reconquete,3.15,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""rn""]",true,25.1,22.5,-2.6,true,true,false
lfi:prudent:10,lfi,prudent,ecologistes,8.71,lfi,lfi,false,"[""lfi"",""rn""]","[""lfi"",""rn""]",false,22.1,26.4,4.3,true,true,false
ps:prudent:11,ps,prudent,reconquete,3.93,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""horizons""]",false,19,20.4,1.4,true,false,true
ecologistes:prudent:12,ecologistes,prudent,reconquete,3.62,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""rn""]",true,19.5,19,-0.5,true,true,false
renaissance:prudent:13,renaissance,prudent,ecologistes,8.55,renaissance,renaissance,false,"[""renaissance"",""ps""]","[""renaissance"",""rn""]",true,19,20.8,1.8,true,true,false
horizons:prudent:14,horizons,prudent,reconquete,3.72,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""rn""]",true,21.2,22.1,0.9,true,true,false
lr:prudent:15,lr,prudent,reconquete,3.28,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""horizons""]",false,20.8,19.6,-1.2,true,true,false
rn:prudent:16,rn,prudent,reconquete,3.62,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,22.9,26.7,3.8,true,true,false
reconquete:prudent:17,reconquete,prudent,ecologistes,7.79,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""rn""]",false,8.2,8.1,-0.1,false,false,false
nouvelle_energie:prudent:18,nouvelle_energie,prudent,reconquete,3.32,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""rn""]","[""nouvelle_energie"",""horizons""]",true,19,20.1,1.1,true,true,false
lfi:risque:19,lfi,risque,reconquete,4.07,lfi,lfi,false,"[""lfi"",""horizons""]","[""lfi"",""nouvelle_energie""]",true,20.3,21.6,1.3,false,true,true
ps:risque:20,ps,risque,reconquete,3.64,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""rn""]",true,21.1,19.5,-1.6,false,true,true
ecologistes:risque:21,ecologistes,risque,reconquete,3.36,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""horizons""]",false,21,21.2,0.2,true,true,false
renaissance:risque:22,renaissance,risque,reconquete,3.53,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""horizons""]",false,24.1,18.2,-5.9,true,true,false
horizons:risque:23,horizons,risque,reconquete,2.89,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""lfi""]",true,28.5,22,-6.5,true,true,false
lr:risque:24,lr,risque,ecologistes,8.82,nouvelle_energie,ps,true,"[""nouvelle_energie"",""lr""]","[""ps"",""horizons""]",true,14.7,14.9,0.2,false,false,false
rn:risque:25,rn,risque,reconquete,3.25,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,22.9,20.4,-2.5,true,false,true
reconquete:risque:26,reconquete,risque,ecologistes,7.87,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""rn""]",true,9.5,7.9,-1.6,false,false,false
nouvelle_energie:risque:27,nouvelle_energie,risque,reconquete,3.39,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""rn""]","[""nouvelle_energie"",""horizons""]",true,17.1,22,4.9,true,true,false
lfi:ideologiquement_coherent:28,lfi,ideologiquement_coherent,reconquete,3.64,lfi,lfi,false,"[""lfi"",""horizons""]","[""lfi"",""horizons""]",false,19.4,24.4,5,false,true,true
ps:ideologiquement_coherent:29,ps,ideologiquement_coherent,reconquete,3.84,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""rn""]",true,24,19.7,-4.3,true,true,false
ecologistes:ideologiquement_coherent:30,ecologistes,ideologiquement_coherent,reconquete,2.97,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""rn""]",true,26.5,23,-3.5,true,true,false
renaissance:ideologiquement_coherent:31,renaissance,ideologiquement_coherent,reconquete,3.03,renaissance,renaissance,false,"[""renaissance"",""nouvelle_energie""]","[""renaissance"",""ps""]",true,20.9,25.7,4.8,true,true,false
horizons:ideologiquement_coherent:32,horizons,ideologiquement_coherent,reconquete,3.64,horizons,horizons,false,"[""horizons"",""nouvelle_energie""]","[""horizons"",""ps""]",true,27.5,23.7,-3.8,true,true,false
lr:ideologiquement_coherent:33,lr,ideologiquement_coherent,reconquete,3.66,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""ps""]",true,18.7,20.2,1.5,true,true,false
rn:ideologiquement_coherent:34,rn,ideologiquement_coherent,reconquete,3.44,rn,rn,false,"[""rn"",""nouvelle_energie""]","[""rn"",""ps""]",true,25.5,26.2,0.7,true,true,false
reconquete:ideologiquement_coherent:35,reconquete,ideologiquement_coherent,ecologistes,8.74,reconquete,lfi,true,"[""reconquete"",""nouvelle_energie""]","[""lfi"",""ps""]",true,14.4,12.6,-1.8,false,false,false
nouvelle_energie:ideologiquement_coherent:36,nouvelle_energie,ideologiquement_coherent,reconquete,3.23,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""rn""]","[""nouvelle_energie"",""ps""]",true,21.2,22.5,1.3,true,true,false
lfi:opportuniste_electoral:37,lfi,opportuniste_electoral,reconquete,3.84,lfi,rn,true,"[""lfi"",""horizons""]","[""rn"",""lfi""]",true,16,14.9,-1.1,false,true,true
ps:opportuniste_electoral:38,ps,opportuniste_electoral,reconquete,3.15,ps,ps,false,"[""ps"",""rn""]","[""ps"",""rn""]",false,20.4,16.7,-3.7,true,true,false
ecologistes:opportuniste_electoral:39,ecologistes,opportuniste_electoral,reconquete,3.82,horizons,ecologistes,true,"[""horizons"",""lr""]","[""ecologistes"",""horizons""]",true,12.2,22.9,10.7,false,true,true
renaissance:opportuniste_electoral:40,renaissance,opportuniste_electoral,reconquete,3.82,horizons,horizons,false,"[""horizons"",""lfi""]","[""horizons"",""renaissance""]",true,14.1,18.1,4,false,false,false
horizons:opportuniste_electoral:41,horizons,opportuniste_electoral,reconquete,3.42,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,20.8,22.5,1.7,true,true,false
lr:opportuniste_electoral:42,lr,opportuniste_electoral,reconquete,3.39,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""rn""]",true,23,20.4,-2.6,true,true,false
rn:opportuniste_electoral:43,rn,opportuniste_electoral,reconquete,3.44,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,18.4,21,2.6,false,true,true
reconquete:opportuniste_electoral:44,reconquete,opportuniste_electoral,ecologistes,8.88,ps,ps,false,"[""ps"",""rn""]","[""ps"",""rn""]",false,6.9,11.1,4.2,false,false,false
nouvelle_energie:opportuniste_electoral:45,nouvelle_energie,opportuniste_electoral,reconquete,3.93,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""nouvelle_energie""]",true,13.9,14.1,0.2,false,true,true
lfi:parti_dabord:46,lfi,parti_dabord,reconquete,3.7,lfi,lfi,false,"[""lfi"",""rn""]","[""lfi"",""rn""]",false,19.8,19.5,-0.3,true,true,false
ps:parti_dabord:47,ps,parti_dabord,reconquete,3.58,ps,ps,false,"[""ps"",""rn""]","[""ps"",""horizons""]",true,21,24.6,3.6,true,true,false
ecologistes:parti_dabord:48,ecologistes,parti_dabord,reconquete,3.61,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""rn""]",true,18.2,19.7,1.5,false,true,true
renaissance:parti_dabord:49,renaissance,parti_dabord,reconquete,3.91,rn,renaissance,true,"[""rn"",""renaissance""]","[""renaissance"",""horizons""]",true,18.9,23.3,4.4,true,true,false
horizons:parti_dabord:50,horizons,parti_dabord,reconquete,3.28,horizons,horizons,false,"[""horizons"",""nouvelle_energie""]","[""horizons"",""rn""]",true,26.9,29.1,2.2,true,true,false
lr:parti_dabord:51,lr,parti_dabord,reconquete,3.74,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""rn""]",true,23.4,17.7,-5.7,true,true,false
rn:parti_dabord:52,rn,parti_dabord,reconquete,3.59,rn,rn,false,"[""rn"",""ps""]","[""rn"",""ps""]",false,26,25.5,-0.5,true,true,false
reconquete:parti_dabord:53,reconquete,parti_dabord,ecologistes,8.94,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,9,10.7,1.7,false,false,false
nouvelle_energie:parti_dabord:54,nouvelle_energie,parti_dabord,reconquete,3.54,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""horizons""]",false,20.8,21.6,0.8,true,true,false
lfi:mediatique:55,lfi,mediatique,reconquete,3.69,horizons,ps,true,"[""horizons"",""rn""]","[""ps"",""rn""]",true,14,14.3,0.3,false,false,false
ps:mediatique:56,ps,mediatique,ecologistes,8.86,ps,ps,false,"[""ps"",""rn""]","[""ps"",""rn""]",false,20.3,21.2,0.9,true,true,false
ecologistes:mediatique:57,ecologistes,mediatique,reconquete,3.51,ecologistes,ecologistes,false,"[""ecologistes"",""lr""]","[""ecologistes"",""horizons""]",true,15.9,16.9,1,true,true,false
renaissance:mediatique:58,renaissance,mediatique,reconquete,3.75,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,12.7,14.6,1.9,false,false,false
horizons:mediatique:59,horizons,mediatique,reconquete,3.49,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""ps""]",false,24.8,23.1,-1.7,true,true,false
lr:mediatique:60,lr,mediatique,reconquete,3.79,lr,lr,false,"[""lr"",""ps""]","[""lr"",""ps""]",false,16.5,20.7,4.2,true,true,false
rn:mediatique:61,rn,mediatique,reconquete,3.58,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""rn""]",false,17.7,15.3,-2.4,false,false,false
reconquete:mediatique:62,reconquete,mediatique,ecologistes,8.75,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""rn""]",true,7.2,4.9,-2.3,false,false,false
nouvelle_energie:mediatique:63,nouvelle_energie,mediatique,reconquete,3.29,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""horizons""]",false,17.4,21.3,3.9,true,true,false
lfi:contrarien:64,lfi,contrarien,reconquete,3.91,lfi,horizons,true,"[""lfi"",""horizons""]","[""horizons"",""rn""]",true,16.5,12,-4.5,true,false,true
ps:contrarien:65,ps,contrarien,reconquete,3.36,horizons,ps,true,"[""horizons"",""ps""]","[""ps"",""rn""]",true,13.8,18.5,4.7,true,true,false
ecologistes:contrarien:66,ecologistes,contrarien,reconquete,3.53,horizons,nouvelle_energie,true,"[""horizons"",""rn""]","[""nouvelle_energie"",""horizons""]",true,12.7,12.5,-0.2,false,false,false
renaissance:contrarien:67,renaissance,contrarien,reconquete,3.51,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""rn""]",false,10.4,5.8,-4.6,false,false,false
horizons:contrarien:68,horizons,contrarien,reconquete,4.25,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""nouvelle_energie""]",true,16.7,16.1,-0.6,false,true,true
lr:contrarien:69,lr,contrarien,reconquete,3.68,rn,horizons,true,"[""rn"",""ps""]","[""horizons"",""lfi""]",true,12.4,13.4,1,false,false,false
rn:contrarien:70,rn,contrarien,reconquete,3.6,rn,horizons,true,"[""rn"",""nouvelle_energie""]","[""horizons"",""rn""]",true,18.5,15.3,-3.2,true,false,true
reconquete:contrarien:71,reconquete,contrarien,ecologistes,9.47,rn,horizons,true,"[""rn"",""lr""]","[""horizons"",""rn""]",true,0.7,1.8,1.1,false,false,false
nouvelle_energie:contrarien:72,nouvelle_energie,contrarien,reconquete,3.72,horizons,horizons,false,"[""horizons"",""nouvelle_energie""]","[""horizons"",""nouvelle_energie""]",false,16.2,13.6,-2.6,true,true,false
lfi:aleatoire:73,lfi,aleatoire,reconquete,3.65,lfi,lfi,false,"[""lfi"",""horizons""]","[""lfi"",""horizons""]",false,23.1,22.2,-0.9,true,true,false
ps:aleatoire:74,ps,aleatoire,reconquete,3.59,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""horizons""]",false,26,27,1,true,true,false
ecologistes:aleatoire:75,ecologistes,aleatoire,lr,11.01,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""ps""]",true,13.6,13.7,0.1,false,false,false
renaissance:aleatoire:76,renaissance,aleatoire,reconquete,3.82,renaissance,horizons,true,"[""renaissance"",""horizons""]","[""horizons"",""renaissance""]",false,17.5,18.3,0.8,false,true,true
horizons:aleatoire:77,horizons,aleatoire,reconquete,3.14,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,23.6,25.7,2.1,true,true,false
lr:aleatoire:78,lr,aleatoire,reconquete,3.54,lr,lr,false,"[""lr"",""rn""]","[""lr"",""horizons""]",true,18.2,19,0.8,true,true,false
rn:aleatoire:79,rn,aleatoire,reconquete,3.58,rn,rn,false,"[""rn"",""nouvelle_energie""]","[""rn"",""ps""]",true,22,21.2,-0.8,true,true,false
reconquete:aleatoire:80,reconquete,aleatoire,ecologistes,9.04,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""nouvelle_energie""]",true,6.9,9.5,2.6,false,false,false
nouvelle_energie:aleatoire:81,nouvelle_energie,aleatoire,ecologistes,9.11,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""rn""]",true,20.2,20.3,0.1,true,true,false
lfi:prudent:82,lfi,prudent,reconquete,3.71,lfi,lfi,false,"[""lfi"",""horizons""]","[""lfi"",""horizons""]",false,15.9,18.8,2.9,true,true,false
ps:prudent:83,ps,prudent,reconquete,3.48,ps,ps,false,"[""ps"",""rn""]","[""ps"",""rn""]",false,24,24.4,0.4,true,true,false
ecologistes:prudent:84,ecologistes,prudent,reconquete,3.76,ecologistes,horizons,true,"[""ecologistes"",""ps""]","[""horizons"",""ps""]",true,17.6,15.2,-2.4,false,false,false
renaissance:prudent:85,renaissance,prudent,reconquete,3.52,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""horizons""]",false,22,22.4,0.4,true,true,false
horizons:prudent:86,horizons,prudent,reconquete,3.64,horizons,horizons,false,"[""horizons"",""lfi""]","[""horizons"",""ps""]",true,27.6,31.6,4,true,true,false
lr:prudent:87,lr,prudent,reconquete,3.13,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""horizons""]",false,21.5,23.2,1.7,true,true,false
rn:prudent:88,rn,prudent,reconquete,3.75,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,23.1,27.6,4.5,true,true,false
reconquete:prudent:89,reconquete,prudent,ecologistes,8.07,rn,ps,true,"[""rn"",""horizons""]","[""ps"",""horizons""]",true,10.3,11.3,1,false,false,false
nouvelle_energie:prudent:90,nouvelle_energie,prudent,reconquete,3.72,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""horizons""]",false,24.8,19.6,-5.2,true,true,false
lfi:risque:91,lfi,risque,reconquete,3.54,lfi,lfi,false,"[""lfi"",""horizons""]","[""lfi"",""horizons""]",false,19.9,26.5,6.6,true,true,false
ps:risque:92,ps,risque,reconquete,3.22,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""horizons""]",false,22,24,2,true,true,false
ecologistes:risque:93,ecologistes,risque,reconquete,3.45,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""horizons""]",false,18.9,22,3.1,true,true,false
renaissance:risque:94,renaissance,risque,ecologistes,8.73,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""horizons""]",false,19.7,20.8,1.1,true,true,false
horizons:risque:95,horizons,risque,reconquete,3.9,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""ps""]",false,19.6,23.9,4.3,true,true,false
lr:risque:96,lr,risque,reconquete,3.14,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""ecologistes""]",true,16.5,17.9,1.4,true,true,false
rn:risque:97,rn,risque,reconquete,3.35,rn,rn,false,"[""rn"",""ps""]","[""rn"",""horizons""]",true,20.8,23.1,2.3,true,false,true
reconquete:risque:98,reconquete,risque,ecologistes,8.61,lfi,ps,true,"[""lfi"",""horizons""]","[""ps"",""horizons""]",true,10.2,11.3,1.1,false,false,false
nouvelle_energie:risque:99,nouvelle_energie,risque,reconquete,3.38,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""horizons""]",false,22,27.7,5.7,false,true,true
lfi:ideologiquement_coherent:100,lfi,ideologiquement_coherent,reconquete,3.21,lfi,lfi,false,"[""lfi"",""rn""]","[""lfi"",""rn""]",false,19.1,24.3,5.2,true,true,false
ps:ideologiquement_coherent:101,ps,ideologiquement_coherent,reconquete,3.32,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""horizons""]",false,23.5,23.9,0.4,true,true,false
ecologistes:ideologiquement_coherent:102,ecologistes,ideologiquement_coherent,reconquete,3.58,ecologistes,ecologistes,false,"[""ecologistes"",""rn""]","[""ecologistes"",""horizons""]",true,18.9,20.3,1.4,true,true,false
renaissance:ideologiquement_coherent:103,renaissance,ideologiquement_coherent,ecologistes,8.63,renaissance,renaissance,false,"[""renaissance"",""ps""]","[""renaissance"",""horizons""]",true,17.8,20.4,2.6,true,true,false
horizons:ideologiquement_coherent:104,horizons,ideologiquement_coherent,reconquete,3.1,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""nouvelle_energie""]",true,25.3,25.1,-0.2,true,true,false
lr:ideologiquement_coherent:105,lr,ideologiquement_coherent,reconquete,3.75,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""horizons""]",false,20.6,20,-0.6,true,true,false
rn:ideologiquement_coherent:106,rn,ideologiquement_coherent,reconquete,3.32,rn,rn,false,"[""rn"",""renaissance""]","[""rn"",""horizons""]",true,26.1,29.6,3.5,true,true,false
reconquete:ideologiquement_coherent:107,reconquete,ideologiquement_coherent,ecologistes,9.03,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""horizons""]",false,11,12.6,1.6,false,false,false
nouvelle_energie:ideologiquement_coherent:108,nouvelle_energie,ideologiquement_coherent,reconquete,3.75,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""rn""]","[""nouvelle_energie"",""rn""]",false,21.6,26.4,4.8,true,true,false
lfi:opportuniste_electoral:109,lfi,opportuniste_electoral,reconquete,3.31,lfi,lfi,false,"[""lfi"",""ps""]","[""lfi"",""ps""]",false,18,18,0,true,true,false
ps:opportuniste_electoral:110,ps,opportuniste_electoral,reconquete,3.93,nouvelle_energie,ps,true,"[""nouvelle_energie"",""horizons""]","[""ps"",""nouvelle_energie""]",true,13.9,18.7,4.8,false,false,false
ecologistes:opportuniste_electoral:111,ecologistes,opportuniste_electoral,reconquete,3.52,ecologistes,rn,true,"[""ecologistes"",""rn""]","[""rn"",""horizons""]",true,18.7,14.2,-4.5,true,false,true
renaissance:opportuniste_electoral:112,renaissance,opportuniste_electoral,reconquete,2.97,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""horizons""]",false,19.6,23,3.4,false,true,true
horizons:opportuniste_electoral:113,horizons,opportuniste_electoral,reconquete,3.65,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,19.7,24.6,4.9,true,true,false
lr:opportuniste_electoral:114,lr,opportuniste_electoral,reconquete,3.66,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""rn""]",true,22.9,19.8,-3.1,true,true,false
rn:opportuniste_electoral:115,rn,opportuniste_electoral,reconquete,3.31,rn,rn,false,"[""rn"",""ps""]","[""rn"",""lfi""]",true,19.7,21.8,2.1,true,true,false
reconquete:opportuniste_electoral:116,reconquete,opportuniste_electoral,ecologistes,8.86,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""ps""]",true,6.5,6.2,-0.3,false,false,false
nouvelle_energie:opportuniste_electoral:117,nouvelle_energie,opportuniste_electoral,reconquete,3.03,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""ps""]","[""nouvelle_energie"",""ps""]",false,20.6,18.2,-2.4,true,true,false
lfi:parti_dabord:118,lfi,parti_dabord,ecologistes,8.5,lfi,lfi,false,"[""lfi"",""nouvelle_energie""]","[""lfi"",""rn""]",true,24.2,22,-2.2,true,false,true
ps:parti_dabord:119,ps,parti_dabord,reconquete,3.68,ps,ps,false,"[""ps"",""rn""]","[""ps"",""horizons""]",true,23.7,23.2,-0.5,true,true,false
ecologistes:parti_dabord:120,ecologistes,parti_dabord,reconquete,3.53,rn,ecologistes,true,"[""rn"",""ecologistes""]","[""ecologistes"",""ps""]",true,14.5,16.7,2.2,true,false,true
renaissance:parti_dabord:121,renaissance,parti_dabord,reconquete,3.55,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""ps""]",true,18.9,20.4,1.5,true,true,false
horizons:parti_dabord:122,horizons,parti_dabord,reconquete,3.62,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,18.4,23.3,4.9,true,true,false
lr:parti_dabord:123,lr,parti_dabord,reconquete,3.54,lr,lr,false,"[""lr"",""rn""]","[""lr"",""horizons""]",true,19,18.6,-0.4,true,false,true
rn:parti_dabord:124,rn,parti_dabord,reconquete,3.81,rn,horizons,true,"[""rn"",""lr""]","[""horizons"",""rn""]",true,20.2,17.7,-2.5,false,false,false
reconquete:parti_dabord:125,reconquete,parti_dabord,ecologistes,9.03,horizons,horizons,false,"[""horizons"",""nouvelle_energie""]","[""horizons"",""nouvelle_energie""]",false,10.2,8.9,-1.3,false,false,false
nouvelle_energie:parti_dabord:126,nouvelle_energie,parti_dabord,reconquete,3.51,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""rn""]","[""nouvelle_energie"",""horizons""]",true,25.9,20.3,-5.6,true,true,false
lfi:mediatique:127,lfi,mediatique,reconquete,3.61,horizons,lfi,true,"[""horizons"",""ps""]","[""lfi"",""rn""]",true,13.8,17.7,3.9,false,true,true
ps:mediatique:128,ps,mediatique,reconquete,3.83,horizons,ps,true,"[""horizons"",""lfi""]","[""ps"",""horizons""]",true,13.6,16.6,3,false,true,true
ecologistes:mediatique:129,ecologistes,mediatique,reconquete,3.44,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""ecologistes""]",true,9.4,15.6,6.2,false,false,false
renaissance:mediatique:130,renaissance,mediatique,reconquete,3.42,renaissance,renaissance,false,"[""renaissance"",""rn""]","[""renaissance"",""horizons""]",true,16.3,22.6,6.3,true,true,false
horizons:mediatique:131,horizons,mediatique,reconquete,3.6,horizons,horizons,false,"[""horizons"",""renaissance""]","[""horizons"",""ps""]",true,14.4,19.8,5.4,false,true,true
lr:mediatique:132,lr,mediatique,reconquete,3.11,ps,lr,true,"[""ps"",""horizons""]","[""lr"",""horizons""]",true,14.1,20,5.9,false,true,true
rn:mediatique:133,rn,mediatique,reconquete,3.73,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,20.8,22.2,1.4,false,true,true
reconquete:mediatique:134,reconquete,mediatique,ecologistes,8.93,horizons,nouvelle_energie,true,"[""horizons"",""nouvelle_energie""]","[""nouvelle_energie"",""rn""]",true,3.5,8.4,4.9,false,false,false
nouvelle_energie:mediatique:135,nouvelle_energie,mediatique,reconquete,3.77,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""nouvelle_energie""]",true,10.8,14.9,4.1,false,true,true
lfi:contrarien:136,lfi,contrarien,reconquete,3.94,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""horizons""]",false,8.9,12.1,3.2,false,false,false
ps:contrarien:137,ps,contrarien,ecologistes,9.53,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""horizons""]",false,12,14.6,2.6,false,false,false
ecologistes:contrarien:138,ecologistes,contrarien,reconquete,3.59,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,10.3,12.3,2,false,false,false
renaissance:contrarien:139,renaissance,contrarien,reconquete,4.02,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""ps""]",true,12.4,11.6,-0.8,false,false,false
horizons:contrarien:140,horizons,contrarien,reconquete,3.8,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,20.2,23.1,2.9,true,true,false
lr:contrarien:141,lr,contrarien,reconquete,4.04,rn,horizons,true,"[""rn"",""nouvelle_energie""]","[""horizons"",""nouvelle_energie""]",true,4.3,4.6,0.3,false,false,false
rn:contrarien:142,rn,contrarien,reconquete,3.94,nouvelle_energie,horizons,true,"[""nouvelle_energie"",""horizons""]","[""horizons"",""ps""]",true,9.5,9.6,0.1,false,false,false
reconquete:contrarien:143,reconquete,contrarien,ecologistes,9.72,horizons,ps,true,"[""horizons"",""ps""]","[""ps"",""rn""]",true,0.1,1.2,1.1,false,false,false
nouvelle_energie:contrarien:144,nouvelle_energie,contrarien,reconquete,3.91,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""nouvelle_energie""]",true,12.1,15.2,3.1,false,true,true
lfi:aleatoire:145,lfi,aleatoire,reconquete,3.77,ps,lfi,true,"[""ps"",""rn""]","[""lfi"",""rn""]",true,7.6,20.3,12.7,false,true,true
ps:aleatoire:146,ps,aleatoire,ecologistes,8.78,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""horizons""]",false,21,19.2,-1.8,true,false,true
ecologistes:aleatoire:147,ecologistes,aleatoire,reconquete,3.63,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""horizons""]",false,12.3,13.9,1.6,false,false,false
renaissance:aleatoire:148,renaissance,aleatoire,reconquete,3.62,renaissance,renaissance,false,"[""renaissance"",""rn""]","[""renaissance"",""rn""]",false,14.9,18.4,3.5,true,true,false
