runKey,partyId,agent,r1Leader,r1LeaderScore,r1RunnerUpScore,r1Gap,r1StdDev,withdrawals,replacements,primaries,dissidences,alliances,endorsements,rallyings,playerQualified,playerWon
rn:contrarien:54,rn,contrarien,rn,15.8,14.1,1.7,3.113,0,0,0,0,2,2,0,true,false
rn:contrarien:55,rn,contrarien,horizons,14.7,13.3,1.4,2.397,0,0,0,0,0,1,0,false,false
rn:contrarien:56,rn,contrarien,horizons,16.9,15.7,1.2,4.214,0,0,0,0,1,1,0,true,false
rn:contrarien:57,rn,contrarien,nouvelle_energie,16.1,14.3,1.8,3.762,0,0,0,0,2,2,0,true,false
rn:contrarien:58,rn,contrarien,rn,13.8,12.2,1.6,2.996,0,1,0,1,1,3,0,true,true
rn:contrarien:59,rn,contrarien,ps,14.8,14.2,0.6,3.806,0,0,0,0,2,3,0,false,false
rn:contrarien:60,rn,contrarien,horizons,16.7,14.6,2.1,3.764,0,0,0,0,2,2,0,true,false
rn:contrarien:61,rn,contrarien,ps,16.5,13.1,3.4,2.617,0,0,0,0,1,1,0,true,false
rn:contrarien:62,rn,contrarien,rn,22.2,14,8.2,5.329,0,0,0,0,1,2,0,true,true
rn:contrarien:63,rn,contrarien,renaissance,13.8,13.7,0.1,2.937,0,0,0,0,3,2,0,false,false
rn:contrarien:64,rn,contrarien,rn,19.3,14.2,5.1,4.061,0,0,0,0,1,1,0,true,false
rn:contrarien:65,rn,contrarien,rn,20.3,16.3,4,5.316,0,0,0,0,1,2,0,true,false
rn:contrarien:66,rn,contrarien,rn,15.8,15.7,0.1,3.456,0,1,0,0,1,2,0,true,false
rn:contrarien:67,rn,contrarien,rn,19.3,15.9,3.4,4.259,0,0,0,0,1,2,0,true,true
rn:contrarien:68,rn,contrarien,renaissance,14.2,13.8,0.4,2.218,0,0,0,0,1,0,0,false,false
rn:contrarien:69,rn,contrarien,ps,15.2,13.3,1.9,2.646,0,0,0,0,1,1,0,false,false
rn:contrarien:70,rn,contrarien,rn,19.7,12.7,7,3.847,0,0,0,0,2,2,0,true,true
rn:contrarien:71,rn,contrarien,rn,13.7,13.1,0.6,3.023,0,0,0,0,2,3,0,true,true
rn:contrarien:72,rn,contrarien,ps,17.6,14.8,2.8,3.675,0,1,0,0,0,2,0,false,false
rn:contrarien:73,rn,contrarien,rn,17.3,12.9,4.4,3.179,0,0,0,0,1,1,0,true,false
rn:contrarien:74,rn,contrarien,rn,17.2,15.7,1.5,3.343,0,0,0,0,1,0,0,true,true
rn:contrarien:75,rn,contrarien,horizons,17.8,13,4.8,2.9,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:0,reconquete,aleatoire,ps,15.2,13,2.2,2.939,0,0,0,0,0,2,0,false,false
reconquete:aleatoire:1,reconquete,aleatoire,rn,14.2,13.7,0.5,3.18,0,0,0,0,2,0,0,false,false
reconquete:aleatoire:2,reconquete,aleatoire,ps,15.3,13.5,1.8,2.097,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:3,reconquete,aleatoire,ps,14.9,12.4,2.5,2.011,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:4,reconquete,aleatoire,nouvelle_energie,14.2,14.1,0.1,2.368,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:5,reconquete,aleatoire,lfi,14.3,13.4,0.9,2.17,0,0,0,0,1,0,0,false,false
reconquete:aleatoire:6,reconquete,aleatoire,renaissance,13.7,13.7,0,2.64,0,0,0,0,2,2,0,true,true
reconquete:aleatoire:7,reconquete,aleatoire,horizons,12.8,12.5,0.3,1.233,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:8,reconquete,aleatoire,lr,13.6,13.2,0.4,1.652,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:9,reconquete,aleatoire,horizons,13.5,12.3,1.2,1.479,0,0,0,0,3,4,0,true,true
reconquete:aleatoire:10,reconquete,aleatoire,nouvelle_energie,16,13.5,2.5,2.921,0,0,0,0,2,1,0,false,false
reconquete:aleatoire:11,reconquete,aleatoire,lr,14.4,14.2,0.2,2.434,0,0,0,0,2,4,0,false,false
reconquete:aleatoire:12,reconquete,aleatoire,rn,14.7,12.4,2.3,2.201,0,0,0,0,0,0,0,false,false
reconquete:aleatoire:13,reconquete,aleatoire,horizons,14.8,13.5,1.3,2.74,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:14,reconquete,aleatoire,renaissance,13.7,13.4,0.3,2.167,0,0,0,0,0,2,0,false,false
reconquete:aleatoire:15,reconquete,aleatoire,renaissance,13.2,13.2,0,2.76,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:16,reconquete,aleatoire,ps,15,13.9,1.1,2.864,0,0,0,0,1,0,0,false,false
reconquete:aleatoire:17,reconquete,aleatoire,nouvelle_energie,14.8,13.9,0.9,2.76,0,0,0,0,2,2,0,false,false
reconquete:aleatoire:18,reconquete,aleatoire,nouvelle_energie,14,13.4,0.6,2.199,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:19,reconquete,aleatoire,nouvelle_energie,15.1,14.7,0.4,2.757,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:20,reconquete,aleatoire,ps,16.3,16,0.3,3.579,0,0,0,0,2,4,0,false,false
reconquete:aleatoire:21,reconquete,aleatoire,lfi,14.2,12.1,2.1,2.167,0,0,0,0,2,3,0,false,false
reconquete:aleatoire:22,reconquete,aleatoire,rn,15.3,14,1.3,2.401,0,0,0,0,2,0,0,false,false
reconquete:aleatoire:23,reconquete,aleatoire,rn,15,12.3,2.7,1.873,0,0,0,0,0,2,0,false,false
reconquete:aleatoire:24,reconquete,aleatoire,nouvelle_energie,14.8,14.2,0.6,2.735,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:25,reconquete,aleatoire,rn,15.9,14.4,1.5,2.88,0,0,0,0,0,2,0,false,false
reconquete:aleatoire:26,reconquete,aleatoire,ps,16.1,13.5,2.6,2.397,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:27,reconquete,aleatoire,ps,15.5,14.2,1.3,2.927,0,0,0,0,0,2,0,false,false
reconquete:aleatoire:28,reconquete,aleatoire,renaissance,15.7,14.3,1.4,3.045,0,1,0,0,3,2,0,false,false
reconquete:aleatoire:29,reconquete,aleatoire,ps,16.2,13.8,2.4,3.261,0,0,0,0,0,4,0,false,false
reconquete:aleatoire:30,reconquete,aleatoire,horizons,15.3,12.7,2.6,2.303,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:31,reconquete,aleatoire,horizons,13.9,13.6,0.3,2.185,0,0,1,0,2,1,0,false,false
reconquete:aleatoire:32,reconquete,aleatoire,lr,13.2,13.1,0.1,1.456,0,0,0,0,1,0,0,false,false
reconquete:aleatoire:33,reconquete,aleatoire,rn,14.3,13.8,0.5,2.306,0,0,0,0,0,0,0,false,false
reconquete:aleatoire:34,reconquete,aleatoire,ps,13.7,13.6,0.1,2.285,0,0,0,0,2,3,0,false,false
reconquete:aleatoire:35,reconquete,aleatoire,lr,13.8,13.1,0.7,1.775,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:36,reconquete,aleatoire,ps,14.7,12.8,1.9,1.905,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:37,reconquete,aleatoire,ps,14,13.8,0.2,1.978,0,0,0,0,3,1,0,false,false
reconquete:aleatoire:38,reconquete,aleatoire,ps,13.5,13.4,0.1,1.671,0,0,0,0,0,1,0,false,false
reconquete:aleatoire:39,reconquete,aleatoire,nouvelle_energie,12.9,12.7,0.2,1.714,0,0,0,0,2,0,0,false,false
reconquete:aleatoire:40,reconquete,aleatoire,ps,14.6,14.4,0.2,2.426,0,0,0,0,0,3,0,false,false
reconquete:aleatoire:41,reconquete,aleatoire,rn,15.4,12.3,3.1,1.912,0,0,0,0,2,1,0,false,false
reconquete:aleatoire:42,reconquete,aleatoire,lfi,14.1,13.8,0.3,2.088,0,0,0,0,2,1,0,false,false
reconquete:aleatoire:43,reconquete,aleatoire,ps,15.7,13,2.7,2.286,0,0,0,0,1,3,0,false,false
reconquete:aleatoire:44,reconquete,aleatoire,nouvelle_energie,14.9,13.2,1.7,2.309,0,0,0,0,3,3,0,false,false
reconquete:aleatoire:45,reconquete,aleatoire,ps,13.5,13.5,0,1.839,0,0,0,0,1,4,0,false,false
reconquete:aleatoire:46,reconquete,aleatoire,horizons,15.2,13.7,1.5,2.782,0,1,0,0,1,0,0,false,false
reconquete:aleatoire:47,reconquete,aleatoire,ps,18.6,14.3,4.3,3.839,0,0,0,0,2,0,0,false,false
reconquete:aleatoire:48,reconquete,aleatoire,rn,16.2,12.6,3.6,2.251,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:49,reconquete,aleatoire,renaissance,13.8,13.6,0.2,1.832,0,0,0,0,0,1,0,false,false
reconquete:aleatoire:50,reconquete,aleatoire,rn,17.1,14.2,2.9,3.125,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:51,reconquete,aleatoire,reconquete,15.8,13.4,2.4,2.437,0,0,0,0,1,2,0,true,false
reconquete:aleatoire:52,reconquete,aleatoire,nouvelle_energie,13.7,12.9,0.8,1.668,0,0,0,0,2,1,0,false,false
reconquete:aleatoire:53,reconquete,aleatoire,ps,15.1,13.8,1.3,3.169,0,0,0,0,0,0,0,false,false
reconquete:aleatoire:54,reconquete,aleatoire,ps,15.5,14.9,0.6,2.943,0,0,0,0,0,2,0,false,false
reconquete:aleatoire:55,reconquete,aleatoire,rn,15.9,15.3,0.6,2.982,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:56,reconquete,aleatoire,renaissance,14.1,13.4,0.7,1.819,0,0,0,0,3,3,0,false,false
reconquete:aleatoire:57,reconquete,aleatoire,rn,16.4,16.1,0.3,2.961,0,0,0,0,0,1,0,false,false
reconquete:aleatoire:58,reconquete,aleatoire,ps,17.1,15.7,1.4,3.47,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:59,reconquete,aleatoire,rn,14.7,12.6,2.1,2.011,0,0,0,0,2,1,0,false,false
reconquete:aleatoire:60,reconquete,aleatoire,nouvelle_energie,13.9,13.3,0.6,1.948,0,0,0,0,2,2,0,false,false
reconquete:aleatoire:61,reconquete,aleatoire,horizons,13.3,12.6,0.7,1.728,0,0,0,0,0,2,0,false,false
reconquete:aleatoire:62,reconquete,aleatoire,nouvelle_energie,16,13.9,2.1,2.72,0,1,0,0,2,2,0,false,false
reconquete:aleatoire:63,reconquete,aleatoire,horizons,15.1,13.9,1.2,2.313,0,0,0,0,0,3,0,false,false
reconquete:aleatoire:64,reconquete,aleatoire,nouvelle_energie,15.9,13.6,2.3,2.496,0,0,0,0,0,1,0,false,false
reconquete:aleatoire:65,reconquete,aleatoire,rn,14.4,13.5,0.9,2.098,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:66,reconquete,aleatoire,rn,15.9,15.6,0.3,3.195,0,0,0,0,0,1,0,false,false
reconquete:aleatoire:67,reconquete,aleatoire,rn,16.1,12.7,3.4,2.624,0,0,0,0,0,1,0,false,false
reconquete:aleatoire:68,reconquete,aleatoire,horizons,13.9,12.4,1.5,1.775,0,1,0,0,2,1,0,false,false
reconquete:aleatoire:69,reconquete,aleatoire,nouvelle_energie,15.1,13.6,1.5,1.889,0,0,0,0,1,1,0,false,false
reconquete:aleatoire:70,reconquete,aleatoire,ps,15.4,12.9,2.5,2.098,0,0,0,0,1,0,0,false,false
reconquete:aleatoire:71,reconquete,aleatoire,ps,14.2,14,0.2,2.817,0,0,0,0,3,2,0,false,false
reconquete:aleatoire:72,reconquete,aleatoire,ps,16.2,13.8,2.4,2.799,0,0,0,0,2,1,0,false,false
reconquete:aleatoire:73,reconquete,aleatoire,ps,18.9,13.9,5,3.736,0,0,0,0,1,2,0,false,false
reconquete:aleatoire:74,reconquete,aleatoire,ps,17.8,16.1,1.7,3.977,0,0,0,0,2,2,0,false,false
reconquete:aleatoire:75,reconquete,aleatoire,rn,13.5,12.5,1,1.327,0,0,0,0,1,2,0,false,false
reconquete:prudent:0,reconquete,prudent,ps,15.8,13.1,2.7,2.472,0,1,1,0,1,4,0,false,false
reconquete:prudent:1,reconquete,prudent,rn,13.8,13.5,0.3,2.458,0,0,0,0,0,1,0,false,false
reconquete:prudent:2,reconquete,prudent,lr,13.5,13.1,0.4,1.65,0,0,1,0,1,3,0,false,false
reconquete:prudent:3,reconquete,prudent,horizons,14.5,14.3,0.2,2.547,0,0,0,0,2,1,0,false,false
reconquete:prudent:4,reconquete,prudent,nouvelle_energie,15,13.5,1.5,2.505,0,0,0,0,1,3,0,false,false
reconquete:prudent:5,reconquete,prudent,horizons,18.7,13.8,4.9,3.702,0,0,0,0,0,0,0,false,false
reconquete:prudent:6,reconquete,prudent,nouvelle_energie,14.9,14.8,0.1,2.644,0,0,0,0,0,3,0,false,false
reconquete:prudent:7,reconquete,prudent,rn,15.1,14.8,0.3,2.282,0,0,0,0,0,2,0,false,false
reconquete:prudent:8,reconquete,prudent,horizons,14,13.5,0.5,2.473,0,0,0,0,1,1,0,false,false
reconquete:prudent:9,reconquete,prudent,nouvelle_energie,14.8,14.3,0.5,2.423,0,0,0,0,0,0,0,false,false
reconquete:prudent:10,reconquete,prudent,horizons,19.4,13.7,5.7,3.377,0,0,0,0,2,2,0,false,false
reconquete:prudent:11,reconquete,prudent,rn,14.5,13.2,1.3,1.716,0,0,0,0,2,1,0,false,false
reconquete:prudent:12,reconquete,prudent,rn,15,12.9,2.1,2.063,0,0,0,0,1,1,0,false,false
reconquete:prudent:13,reconquete,prudent,rn,13,12.3,0.7,1.126,0,0,0,0,1,2,0,false,false
reconquete:prudent:14,reconquete,prudent,reconquete,15.6,13.8,1.8,2.396,0,0,0,0,3,2,0,true,false
reconquete:prudent:15,reconquete,prudent,ps,16.6,15.6,1,3.498,0,0,0,0,1,1,0,false,false
reconquete:prudent:16,reconquete,prudent,horizons,15.2,14.2,1,3.076,0,0,1,0,2,3,0,false,false
reconquete:prudent:17,reconquete,prudent,ps,15.5,14.8,0.7,3.32,0,0,0,0,1,2,0,false,false
reconquete:prudent:18,reconquete,prudent,rn,14.7,14.3,0.4,3.243,0,0,0,0,1,2,0,false,false
reconquete:prudent:19,reconquete,prudent,horizons,14.2,14,0.2,2.038,0,0,0,0,1,2,0,true,false
reconquete:prudent:20,reconquete,prudent,rn,16.6,13.1,3.5,2.603,0,0,0,0,1,2,0,false,false
reconquete:prudent:21,reconquete,prudent,horizons,14.3,13.9,0.4,2.126,0,0,0,0,1,2,0,true,true
reconquete:prudent:22,reconquete,prudent,ps,16.6,13.7,2.9,2.777,0,0,0,0,2,0,0,false,false
reconquete:prudent:23,reconquete,prudent,horizons,15.9,12.8,3.1,2.294,0,0,0,0,3,1,0,true,true
reconquete:prudent:24,reconquete,prudent,rn,14.9,14.2,0.7,2.588,0,0,0,0,2,1,0,false,false
reconquete:prudent:25,reconquete,prudent,ps,16.1,13.3,2.8,2.63,0,0,0,0,1,1,0,false,false
reconquete:prudent:26,reconquete,prudent,reconquete,15.9,15.5,0.4,3.115,0,0,0,0,2,0,0,true,true
reconquete:prudent:27,reconquete,prudent,rn,15.6,14,1.6,2.396,0,0,0,0,1,2,0,false,false
reconquete:prudent:28,reconquete,prudent,lr,13.2,13.1,0.1,1.386,0,0,0,0,0,3,0,false,false
reconquete:prudent:29,reconquete,prudent,horizons,13.7,12.5,1.2,1.902,0,0,0,0,2,2,0,true,true
reconquete:prudent:30,reconquete,prudent,rn,15.2,14.4,0.8,2.254,0,0,0,0,1,2,0,false,false
reconquete:prudent:31,reconquete,prudent,ps,13,13,0,1.866,0,0,0,0,2,3,0,false,false
reconquete:prudent:32,reconquete,prudent,ps,13,13,0,1.909,0,0,0,0,1,1,0,true,false
reconquete:prudent:33,reconquete,prudent,ps,15.2,12.4,2.8,2.234,0,0,0,0,1,3,0,false,false
reconquete:prudent:34,reconquete,prudent,ps,13.4,13.3,0.1,2.198,0,0,0,0,2,3,0,false,false
reconquete:prudent:35,reconquete,prudent,reconquete,14.3,14,0.3,2.234,0,0,0,0,2,0,0,true,true
reconquete:prudent:36,reconquete,prudent,ps,13.5,12.9,0.6,1.777,0,0,0,0,1,3,0,false,false
reconquete:prudent:37,reconquete,prudent,rn,14.5,13.9,0.6,1.846,0,0,0,0,2,1,0,true,true
reconquete:prudent:38,reconquete,prudent,ps,19.3,15.2,4.1,4.127,0,0,0,0,1,1,0,false,false
reconquete:prudent:39,reconquete,prudent,rn,14.7,12.4,2.3,1.982,0,0,0,0,0,0,0,false,false
reconquete:prudent:40,reconquete,prudent,rn,13.8,13.4,0.4,1.777,0,0,0,0,0,0,0,true,true
reconquete:prudent:41,reconquete,prudent,ps,14.4,12.5,1.9,1.853,0,0,0,0,2,0,0,false,false
reconquete:prudent:42,reconquete,prudent,rn,13.7,12.3,1.4,1.576,0,0,0,0,2,0,0,false,false
reconquete:prudent:43,reconquete,prudent,horizons,17.9,12.1,5.8,3.198,0,0,0,0,1,2,0,false,false
reconquete:prudent:44,reconquete,prudent,rn,14.4,13.7,0.7,2.111,0,0,0,0,2,1,0,false,false
reconquete:prudent:45,reconquete,prudent,ps,17,14.6,2.4,2.894,0,0,0,0,1,1,0,false,false
reconquete:prudent:46,reconquete,prudent,ps,17.4,12.2,5.2,2.771,0,0,0,0,1,2,0,false,false
reconquete:prudent:47,reconquete,prudent,ps,18.1,12.4,5.7,2.805,0,1,0,0,1,1,0,false,false
reconquete:prudent:48,reconquete,prudent,ps,14.7,13.8,0.9,2.378,0,0,0,0,2,2,0,false,false
reconquete:prudent:49,reconquete,prudent,ecologistes,13.5,13.1,0.4,2.159,0,0,0,0,2,0,0,false,false
reconquete:prudent:50,reconquete,prudent,rn,16.7,13.6,3.1,3.252,0,0,0,0,1,0,0,true,false
reconquete:prudent:51,reconquete,prudent,horizons,16.9,13.1,3.8,2.639,0,0,0,0,2,1,0,false,false
reconquete:prudent:52,reconquete,prudent,horizons,14,12.6,1.4,1.54,0,0,0,0,0,2,0,false,false
reconquete:prudent:53,reconquete,prudent,reconquete,14.6,13.1,1.5,1.932,0,0,0,0,3,1,0,true,true
reconquete:prudent:54,reconquete,prudent,horizons,14.7,13.5,1.2,2.221,0,0,0,0,1,1,0,false,false
reconquete:prudent:55,reconquete,prudent,lfi,14.9,13.7,1.2,2.273,0,0,0,0,2,1,0,false,false
reconquete:prudent:56,reconquete,prudent,ps,14.8,14.3,0.5,2.212,0,0,0,0,0,2,0,false,false
reconquete:prudent:57,reconquete,prudent,rn,14.3,13.8,0.5,2.015,0,0,0,0,0,2,0,false,false
reconquete:prudent:58,reconquete,prudent,rn,15.1,12.7,2.4,2.421,0,0,0,0,2,0,0,false,false
reconquete:prudent:59,reconquete,prudent,lr,15.4,13.6,1.8,2.452,0,0,0,0,0,2,0,false,false
reconquete:prudent:60,reconquete,prudent,ps,16.4,14.8,1.6,2.672,0,0,0,0,2,0,0,false,false
reconquete:prudent:61,reconquete,prudent,rn,13.5,13.1,0.4,1.664,0,0,0,0,0,0,0,false,false
reconquete:prudent:62,reconquete,prudent,rn,15.8,15.2,0.6,3.348,0,0,0,0,1,1,0,false,false
reconquete:prudent:63,reconquete,prudent,rn,15.6,14,1.6,2.712,0,0,0,0,2,1,0,false,false
reconquete:prudent:64,reconquete,prudent,rn,15.5,15.4,0.1,3.27,0,0,0,0,1,2,0,false,false
reconquete:prudent:65,reconquete,prudent,rn,14.6,13,1.6,2.04,0,0,0,0,2,1,0,false,false
reconquete:prudent:66,reconquete,prudent,rn,16.7,14.4,2.3,2.777,0,1,0,0,1,3,0,false,false
reconquete:prudent:67,reconquete,prudent,reconquete,15.9,13.9,2,2.664,0,0,0,0,0,3,0,true,false
reconquete:prudent:68,reconquete,prudent,rn,14.1,13.7,0.4,1.941,0,0,0,0,1,1,0,false,false
reconquete:prudent:69,reconquete,prudent,ps,15.3,13.6,1.7,2.623,0,0,0,0,1,3,0,true,true
reconquete:prudent:70,reconquete,prudent,lr,13.5,12.7,0.8,1.584,0,0,0,0,2,3,0,false,false
reconquete:prudent:71,reconquete,prudent,ps,15.4,15.1,0.3,3.033,0,0,0,0,1,2,0,false,false
reconquete:prudent:72,reconquete,prudent,lfi,14.7,12.6,2.1,1.894,0,0,0,0,2,3,0,true,true
reconquete:prudent:73,reconquete,prudent,rn,14.9,14,0.9,2.361,0,0,0,0,1,1,0,false,false
reconquete:prudent:74,reconquete,prudent,horizons,13.8,13.2,0.6,2.113,0,0,0,0,1,3,0,false,false
reconquete:prudent:75,reconquete,prudent,horizons,14.3,14.2,0.1,2.182,0,0,0,0,1,0,0,false,false
reconquete:risque:0,reconquete,risque,lfi,13.6,13.6,0,2.084,0,1,0,0,0,2,0,false,false
reconquete:risque:1,reconquete,risque,ps,15.1,13.4,1.7,2.153,0,0,0,0,2,3,0,false,false
reconquete:risque:2,reconquete,risque,ps,15.8,15.6,0.2,3.208,0,0,0,0,2,1,0,false,false
reconquete:risque:3,reconquete,risque,ps,15.5,13.1,2.4,2.476,0,0,0,0,1,1,0,false,false
reconquete:risque:4,reconquete,risque,horizons,16.6,15.2,1.4,4.054,0,0,0,0,1,1,0,false,false
reconquete:risque:5,reconquete,risque,ps,16.4,15.4,1,3.062,0,0,0,0,2,1,0,false,false
reconquete:risque:6,reconquete,risque,horizons,14.6,14.6,0,2.568,0,0,0,0,1,1,0,false,false
reconquete:risque:7,reconquete,risque,horizons,16.8,13,3.8,2.452,0,0,0,0,1,3,0,false,false
reconquete:risque:8,reconquete,risque,rn,14.8,14.2,0.6,2.535,0,0,0,0,1,1,0,false,false
reconquete:risque:9,reconquete,risque,lr,13.6,12.9,0.7,1.459,0,0,0,0,0,0,0,true,false
reconquete:risque:10,reconquete,risque,rn,14.6,13.3,1.3,1.93,0,0,0,0,1,1,0,false,false
reconquete:risque:11,reconquete,risque,reconquete,16.6,12.8,3.8,2.464,0,0,0,0,2,4,0,true,false
reconquete:risque:12,reconquete,risque,horizons,13.5,12.9,0.6,2.168,0,0,0,0,1,1,0,false,false
reconquete:risque:13,reconquete,risque,reconquete,15.5,14.5,1,2.42,0,0,0,0,2,0,0,true,true
reconquete:risque:14,reconquete,risque,rn,16.4,14.7,1.7,3.146,0,0,0,0,0,0,0,false,false
reconquete:risque:15,reconquete,risque,reconquete,17.5,13.9,3.6,3.035,0,1,0,0,3,1,0,true,false
reconquete:risque:16,reconquete,risque,ps,14.6,13,1.6,2.208,0,0,0,0,0,3,0,false,false
reconquete:risque:17,reconquete,risque,ps,13.7,12.6,1.1,1.954,0,0,0,0,0,1,0,false,false
reconquete:risque:18,reconquete,risque,rn,15.3,13.8,1.5,2.494,0,0,0,0,2,2,0,false,false
reconquete:risque:19,reconquete,risque,nouvelle_energie,14.2,12.6,1.6,2.059,0,0,0,0,0,1,0,false,false
reconquete:risque:20,reconquete,risque,horizons,15,14.8,0.2,3.027,0,0,0,0,1,0,0,false,false
reconquete:risque:21,reconquete,risque,horizons,15.2,12.8,2.4,2.032,0,0,0,0,0,3,0,false,false
reconquete:risque:22,reconquete,risque,horizons,15.1,12.8,2.3,1.795,0,0,0,0,2,0,0,false,false
reconquete:risque:23,reconquete,risque,ps,17.7,14.6,3.1,3.729,0,0,0,0,1,1,0,false,false
reconquete:risque:24,reconquete,risque,rn,14.7,13,1.7,2.457,0,0,0,0,1,0,0,false,false
reconquete:risque:25,reconquete,risque,reconquete,14.1,13.1,1,2.126,0,0,0,0,1,1,0,true,false
reconquete:risque:26,reconquete,risque,horizons,13.9,13.5,0.4,2.385,0,0,0,0,1,1,0,false,false
reconquete:risque:27,reconquete,risque,horizons,15.1,12.8,2.3,1.855,0,0,0,0,0,2,0,false,false
reconquete:risque:28,reconquete,risque,nouvelle_energie,13.9,13.7,0.2,2.018,0,0,0,0,2,4,0,false,false
reconquete:risque:29,reconquete,risque,rn,15.1,13.6,1.5,2.638,0,0,0,0,1,2,0,false,false
reconquete:risque:30,reconquete,risque,reconquete,14.2,14.1,0.1,2.925,0,0,0,0,1,0,0,true,true
reconquete:risque:31,reconquete,risque,reconquete,14.2,13.7,0.5,2.525,0,0,0,0,1,3,0,true,true
reconquete:risque:32,reconquete,risque,reconquete,19.6,13.8,5.8,3.795,0,0,0,0,1,1,0,true,true
reconquete:risque:33,reconquete,risque,horizons,13.8,13.6,0.2,2.19,0,1,0,0,0,1,0,false,false
reconquete:risque:34,reconquete,risque,horizons,16.8,14.9,1.9,2.921,0,0,0,0,2,4,0,false,false
reconquete:risque:35,reconquete,risque,reconquete,15.3,14,1.3,2.694,0,0,0,0,3,1,0,true,true
reconquete:risque:36,reconquete,risque,horizons,12.8,12.6,0.2,1.211,0,0,0,0,1,3,0,false,false
reconquete:risque:37,reconquete,risque,ps,15.3,14.2,1.1,2.721,0,0,0,0,0,4,0,false,false
reconquete:risque:38,reconquete,risque,horizons,15,14.8,0.2,2.827,0,0,0,0,3,2,0,false,false
reconquete:risque:39,reconquete,risque,rn,14.7,13.7,1,2.558,0,0,0,0,1,1,0,false,false
reconquete:risque:40,reconquete,risque,ps,13.8,13.6,0.2,2.554,0,0,0,0,1,0,0,false,false
reconquete:risque:41,reconquete,risque,rn,12.9,12.8,0.1,1.706,0,1,0,1,2,1,0,true,false
reconquete:risque:42,reconquete,risque,horizons,13.7,12.7,1,1.991,0,0,0,0,2,2,0,true,false
reconquete:risque:43,reconquete,risque,ps,15.3,14.1,1.2,2.812,0,0,0,0,2,2,0,false,false
reconquete:risque:44,reconquete,risque,renaissance,14.5,14.1,0.4,2.355,0,0,0,0,2,2,0,true,false
reconquete:risque:45,reconquete,risque,rn,14.3,13.8,0.5,1.907,0,0,0,0,0,1,0,false,false
reconquete:risque:46,reconquete,risque,nouvelle_energie,16.3,15.1,1.2,3.067,0,0,0,0,1,3,0,false,false
reconquete:risque:47,reconquete,risque,nouvelle_energie,14.2,14.1,0.1,2.634,0,0,0,0,0,2,0,false,false
reconquete:risque:48,reconquete,risque,lr,14.9,13.4,1.5,2.311,0,0,0,0,0,3,0,false,false
reconquete:risque:49,reconquete,risque,rn,14,12.8,1.2,1.908,0,0,0,0,2,0,0,true,true
reconquete:risque:50,reconquete,risque,ps,14.7,14.1,0.6,2.988,0,0,0,0,2,4,0,false,false
reconquete:risque:51,reconquete,risque,ps,16.8,15.6,1.2,3.27,0,0,0,0,0,1,0,false,false
reconquete:risque:52,reconquete,risque,rn,14.1,13.3,0.8,2.163,0,0,0,0,1,0,0,false,false
reconquete:risque:53,reconquete,risque,rn,14.5,13.7,0.8,2.12,0,0,0,0,2,0,0,true,true
reconquete:risque:54,reconquete,risque,rn,13.6,12.8,0.8,1.566,0,0,0,0,1,0,0,false,false
reconquete:risque:55,reconquete,risque,rn,15.4,13.8,1.6,2.103,0,0,0,0,1,2,0,false,false
reconquete:risque:56,reconquete,risque,ps,17.7,14.3,3.4,3.061,0,0,0,0,2,0,0,false,false
reconquete:risque:57,reconquete,risque,rn,13.6,13.4,0.2,1.695,0,0,0,0,0,1,0,false,false
reconquete:risque:58,reconquete,risque,rn,14.6,12,2.6,1.579,0,0,0,0,0,2,0,false,false
reconquete:risque:59,reconquete,risque,rn,15.7,13.7,2,2.36,0,0,0,0,1,2,0,false,false
reconquete:risque:60,reconquete,risque,ps,14.7,13.4,1.3,1.916,0,0,0,0,2,3,0,false,false
reconquete:risque:61,reconquete,risque,ps,13.4,12.9,0.5,1.817,0,0,0,0,0,2,0,false,false
reconquete:risque:62,reconquete,risque,horizons,14.9,13.8,1.1,2.69,0,0,0,0,1,2,0,false,false
reconquete:risque:63,reconquete,risque,lr,13.3,13.2,0.1,2.031,0,0,0,0,1,1,0,false,false
reconquete:risque:64,reconquete,risque,horizons,14.7,13.7,1,2.153,0,0,0,0,1,2,0,false,false
