partyId,agent,seedIndex,sourcePartyId,share,abstentionRate,leftShare,rightShare
lr,opportuniste_electoral,6,horizons,11.1,0.22829699216606839,0.5055322473794261,0.49446775262057385
lr,opportuniste_electoral,6,rn,11.2,0.35858364153292094,0.4265721919163642,0.5734278080836358
lr,opportuniste_electoral,6,reconquete,3.1,0.3236784155983821,0.3681163470027949,0.6318836529972052
lr,opportuniste_electoral,6,nouvelle_energie,13.2,0.2883246215404848,0.45742040482719537,0.5425795951728046
lr,opportuniste_electoral,7,ps,10.5,0.3857336464869478,0.3982202177956581,0.6017797822043419
lr,opportuniste_electoral,7,ecologistes,13.7,0.3527082887331051,0.2948870214805228,0.7051129785194772
lr,opportuniste_electoral,7,renaissance,11.6,0.46,0.47389295017007355,0.5261070498299265
lr,opportuniste_electoral,7,horizons,12.9,0.46,0.501739932633816,0.498260067366184
lr,opportuniste_electoral,7,lr,13.5,0.4044106129044856,0.547910338585628,0.452089661414372
lr,opportuniste_electoral,7,reconquete,5.3,0.2666280715344861,0.6742018420281051,0.32579815797189493
lr,opportuniste_electoral,8,lfi,11.6,0.3770336464869478,0.5642231389777064,0.4357768610222936
lr,opportuniste_electoral,8,ecologistes,9.3,0.2781538120233696,0.61302665271496,0.38697334728503996
lr,opportuniste_electoral,8,renaissance,11.6,0.3862064077171088,0.4879617674750712,0.5120382325249289
lr,opportuniste_electoral,8,horizons,11.3,0.2923871904647379,0.4377465572053862,0.5622534427946138
lr,opportuniste_electoral,8,rn,10.1,0.38178099357811013,0.4232259527596409,0.5767740472403591
lr,opportuniste_electoral,8,reconquete,8.8,0.3901852331025556,0.4014197686435488,0.5985802313564512
lr,opportuniste_electoral,8,nouvelle_energie,11.8,0.28686948673122625,0.4217018924035412,0.5782981075964588
lr,opportuniste_electoral,9,lfi,12.7,0.2971336464869478,0.383407052050081,0.616592947949919
lr,opportuniste_electoral,9,ecologistes,15.1,0.2382538120233696,0.38319180655561436,0.6168081934443856
lr,opportuniste_electoral,9,renaissance,10.9,0.2022969921660684,0.5869692680136608,0.4130307319863392
lr,opportuniste_electoral,9,lr,9.9,0.2926996752238548,0.5615396260841884,0.4384603739158116
lr,opportuniste_electoral,9,rn,14,0.443966785515875,0.5404033244939513,0.45959667550604866
lr,opportuniste_electoral,9,reconquete,5.6,0.45900053285801407,0.5615505829466605,0.4384494170533395
lr,opportuniste_electoral,10,lfi,12.4,0.46,0.5195388715291314,0.48046112847086864
lr,opportuniste_electoral,10,ps,10.7,0.46,0.515789969226083,0.484210030773917
lr,opportuniste_electoral,10,ecologistes,8.3,0.46,0.5212602594522014,0.47873974054779855
lr,opportuniste_electoral,10,renaissance,11.6,0.328094532788215,0.5095287532991518,0.4904712467008482
lr,opportuniste_electoral,10,horizons,10.3,0.23038775604841746,0.5260180258772862,0.4739819741227138
lr,opportuniste_electoral,10,rn,10.7,0.33629735863553956,0.5231230078934702,0.4768769921065298
lr,opportuniste_electoral,10,reconquete,8.6,0.33512887447684303,0.5184543942457797,0.48154560575422034
lr,opportuniste_electoral,11,lfi,9,0.46,0.5440874889583208,0.4559125110416792
lr,opportuniste_electoral,11,ps,13.1,0.46,0.5621991431917903,0.4378008568082097
lr,opportuniste_electoral,11,ecologistes,10.3,0.46,0.5876875361478674,0.4123124638521326
lr,opportuniste_electoral,11,renaissance,10.1,0.41849604941722707,0.5721138119681873,0.42788618803181266
lr,opportuniste_electoral,11,horizons,11.6,0.3248008429223774,0.5879639186381665,0.41203608136183345
lr,opportuniste_electoral,11,reconquete,5.1,0.323728071534486,0.49378177344388374,0.5062182265561163
lr,opportuniste_electoral,11,nouvelle_energie,11.4,0.2713401291899266,0.6074607631892431,0.39253923681075686
lr,opportuniste_electoral,12,lfi,8.9,0.3775082887331051,0.38375716957672457,0.6162428304232754
lr,opportuniste_electoral,12,ps,11.8,0.3016538120233696,0.37008866266358964,0.6299113373364104
lr,opportuniste_electoral,12,renaissance,12.5,0.44673983584658966,0.4365113354861665,0.5634886645138335
lr,opportuniste_electoral,12,horizons,8.7,0.457366785515875,0.47235211483916223,0.5276478851608377
lr,opportuniste_electoral,12,lr,12.5,0.3802195157747175,0.5362467816582318,0.4637532183417682
lr,opportuniste_electoral,12,reconquete,5.6,0.2914280715344861,0.6252895291540768,0.37471047084592324
lr,opportuniste_electoral,12,nouvelle_energie,12.3,0.40676970766091713,0.5279995314668934,0.4720004685331066
lr,opportuniste_electoral,13,lfi,7.8,0.46,0.5418002068673528,0.45819979313264725
lr,opportuniste_electoral,13,ps,12.7,0.46,0.5623743842315114,0.4376256157684886
lr,opportuniste_electoral,13,ecologistes,9.9,0.46,0.587838068697998,0.41216193130200196
lr,opportuniste_electoral,13,renaissance,11.8,0.304394532788215,0.636627526627559,0.36337247337244105
lr,opportuniste_electoral,13,horizons,10.2,0.29668775604841746,0.5790933235383804,0.4209066764616196
lr,opportuniste_electoral,13,lr,12.5,0.2765283994731273,0.5518548929134981,0.4481451070865019
lr,opportuniste_electoral,13,reconquete,7.8,0.2317280715344861,0.4363924251973823,0.5636075748026177
lr,opportuniste_electoral,14,lfi,8.7,0.3534082887331051,0.42917563766366973,0.5708243623363303
lr,opportuniste_electoral,14,ps,11.2,0.2375538120233696,0.4203954597108973,0.5796045402891027
lr,opportuniste_electoral,14,horizons,13.2,0.1915969921660684,0.5958782316139062,0.4041217683860938
lr,opportuniste_electoral,14,lr,12.2,0.3475956036370511,0.5494723908634542,0.45052760913654577
lr,opportuniste_electoral,14,rn,11.5,0.46,0.5254955676974662,0.4745044323025338
lr,opportuniste_electoral,14,reconquete,4.6,0.46,0.5432302749976048,0.4567697250023952
lr,opportuniste_electoral,14,nouvelle_energie,12,0.289994532788215,0.6069330447133571,0.3930669552866429
lr,opportuniste_electoral,15,lfi,12.2,0.46,0.4424459899450695,0.5575540100549305
lr,opportuniste_electoral,15,ps,13.5,0.46,0.4263942937829308,0.5736057062170692
lr,opportuniste_electoral,15,ecologistes,11.8,0.46,0.4022579543154771,0.5977420456845228
lr,opportuniste_electoral,15,renaissance,12.4,0.4081258378901307,0.41894704093777047,0.5810529590622295
lr,opportuniste_electoral,15,horizons,15.1,0.26453610351250845,0.3600343965893035,0.6399656034106965
lr,opportuniste_electoral,15,reconquete,3.7,0.31972807153448607,0.5011845143681307,0.4988154856318693
lr,opportuniste_electoral,16,lfi,11.4,0.46,0.4462726158847521,0.5537273841152479
lr,opportuniste_electoral,16,ps,12.7,0.46,0.42840092398650226,0.5715990760134977
lr,opportuniste_electoral,16,ecologistes,10.2,0.46,0.3996779581106953,0.6003220418893047
lr,opportuniste_electoral,16,renaissance,10.6,0.36200129190662306,0.3634802649399894,0.6365197350600106
lr,opportuniste_electoral,16,horizons,12.4,0.3213492228251645,0.406415244463186,0.593584755536814
lr,opportuniste_electoral,16,reconquete,6.2,0.33291964830583776,0.5040944051342917,0.4959055948657083
lr,opportuniste_electoral,16,nouvelle_energie,10.4,0.28222778340726257,0.38899096527247,0.61100903472753
lr,opportuniste_electoral,17,lfi,10.9,0.38317859137474897,0.4418868483876743,0.5581131516123257
lr,opportuniste_electoral,17,ecologistes,8.9,0.3242987569111708,0.41657075479122807,0.5834292452087719
lr,opportuniste_electoral,17,renaissance,10.6,0.3245567159455312,0.5684591027217835,0.43154089727821654
lr,opportuniste_electoral,17,horizons,9.4,0.27908193064951264,0.5671190721296527,0.43288092787034727
lr,opportuniste_electoral,17,rn,13.4,0.39975427455860657,0.5771914829826081,0.42280851701739186
lr,opportuniste_electoral,17,reconquete,5.7,0.41151879215569254,0.5990290958627775,0.4009709041372225
lr,opportuniste_electoral,17,nouvelle_energie,12,0.29438758771101703,0.5804411640799474,0.4195588359200526
lr,opportuniste_electoral,18,lfi,9.3,0.46,0.4968507898439627,0.5031492101560373
lr,opportuniste_electoral,18,ps,10.9,0.4023625158141757,0.5078444365245859,0.4921555634754141
lr,opportuniste_electoral,18,ecologistes,12,0.46,0.5152909574404757,0.4847090425595243
lr,opportuniste_electoral,18,renaissance,9.5,0.2495969921660684,0.5251563769431121,0.4748436230568879
lr,opportuniste_electoral,18,rn,12.5,0.28995760836606876,0.40009455783488024,0.5999054421651198
lr,opportuniste_electoral,18,reconquete,8.4,0.35206446835445443,0.4510111792914898,0.5489888207085102
lr,opportuniste_electoral,18,nouvelle_energie,12.4,0.21505207437111928,0.4396361708174826,0.5603638291825175
lr,opportuniste_electoral,19,lfi,12.3,0.39293364648694784,0.3870975326416292,0.6129024673583707
lr,opportuniste_electoral,19,ecologistes,12.1,0.3340538120233696,0.3326200966154067,0.6673799033845933
lr,opportuniste_electoral,19,renaissance,12,0.41869544619197774,0.4323502891181447,0.5676497108818552
lr,opportuniste_electoral,19,horizons,10.5,0.4508625158141757,0.46419933262733404,0.535800667372666
lr,opportuniste_electoral,19,lr,12.4,0.386749074950849,0.5260161127974353,0.4739838872025647
lr,opportuniste_electoral,19,reconquete,4.5,0.27382807153448613,0.6641491826349046,0.33585081736509537
lr,opportuniste_electoral,19,nouvelle_energie,9.8,0.4391697076609171,0.5151585282619695,0.4848414717380305
lr,parti_dabord,0,lfi,8.3,0.3720336464869478,0.42130938051137007,0.5786906194886299
lr,parti_dabord,0,ecologistes,9,0.26315381202336957,0.34481036228679995,0.6551896377132
lr,parti_dabord,0,renaissance,11,0.3897714782721663,0.49651832497409243,0.5034816750259076
lr,parti_dabord,0,horizons,10,0.2504775604231946,0.5937914111593874,0.4062085888406126
lr,parti_dabord,0,rn,9.9,0.30667881041973327,0.6268519905277705,0.3731480094722295
lr,parti_dabord,0,reconquete,2,0.38534036947515926,0.5875961731343897,0.4124038268656103
lr,parti_dabord,0,nouvelle_energie,10.2,0.27198077359345446,0.6133376272734103,0.38666237272658965
lr,parti_dabord,0,reconquete_dissidence_19,9,0.38534036947515926,0.5793940281149769,0.42060597188502313
lr,parti_dabord,1,lfi,8.5,0.46,0.4997141995764682,0.5002858004235318
lr,parti_dabord,1,ps,10.9,0.4029625158141757,0.48930676690594965,0.5106932330940503
lr,parti_dabord,1,ecologistes,8.3,0.46,0.48114209575324846,0.5188579042467516
lr,parti_dabord,1,renaissance,9.4,0.2501969921660684,0.4695522269933656,0.5304477730066344
lr,parti_dabord,1,rn,10.2,0.27654299760531215,0.5992807573815614,0.4007192426184386
lr,parti_dabord,1,reconquete,3.8,0.3472176490885752,0.5481805824579216,0.45181941754207844
lr,parti_dabord,1,nouvelle_energie,13.5,0.19501737742024564,0.439674152485276,0.5603258475147239
lr,parti_dabord,2,lfi,9.1,0.46,0.49311152667424174,0.5068884733257583
lr,parti_dabord,2,ps,7.4,0.46,0.4589732677508347,0.5410267322491653
lr,parti_dabord,2,ecologistes,8.3,0.46,0.4415299592224307,0.5584700407775693
lr,parti_dabord,2,renaissance,11.2,0.4166762150944312,0.4435367669621166,0.5564632330378834
lr,parti_dabord,2,horizons,11.2,0.3193975832995688,0.42064831343821274,0.5793516865617873
lr,parti_dabord,2,reconquete,7.3,0.33062261578261687,0.5204449323882865,0.4795550676117135
lr,parti_dabord,2,nouvelle_energie,10.9,0.2925525210942473,0.44551484179536804,0.554485158204632
lr,parti_dabord,2,reconquete_dissidence_16,7.9,0.33062261578261687,0.519647119895097,0.48035288010490296
lr,parti_dabord,3,lfi,9.8,0.37653364648694776,0.39993152687881567,0.6000684731211843
lr,parti_dabord,3,ecologistes,8.8,0.22765381202336962,0.3159615085034435,0.6840384914965565
lr,parti_dabord,3,renaissance,13.4,0.3850313611369517,0.4904523702334526,0.5095476297665473
lr,parti_dabord,3,horizons,11.1,0.24025239889794217,0.5894343564762534,0.4105656435237466
lr,parti_dabord,3,rn,11.6,0.38420567920871207,0.5565934438457011,0.4434065561542989
lr,parti_dabord,3,reconquete,4,0.3909045007048729,0.5774413047991965,0.42255869520080347
lr,parti_dabord,3,nouvelle_energie,12.7,0.28158686001544564,0.5615238861655467,0.4384761138344533
lr,parti_dabord,4,lfi,11.1,0.46,0.5261089785126802,0.47389102148731976
lr,parti_dabord,4,ps,10,0.46,0.5548159852037015,0.44518401479629854
lr,parti_dabord,4,ecologistes,11,0.46,0.5742841387180373,0.4257158612819627
lr,parti_dabord,4,renaissance,9.1,0.4160289385955902,0.5622396887460753,0.43776031125392467
lr,parti_dabord,4,horizons,10.2,0.32284073935730556,0.5838143731753067,0.4161856268246933
lr,parti_dabord,4,reconquete,4.3,0.2849280715344861,0.4571632463965532,0.5428367536034469
lr,parti_dabord,4,nouvelle_energie,14.5,0.2762420431174102,0.6020027844807135,0.39799721551928646
lr,parti_dabord,5,ps,9.4,0.3224336464869478,0.542275024078681,0.457724975921319
lr,parti_dabord,5,ecologistes,11,0.2894082887331051,0.6252836762139946,0.3747163237860054
lr,parti_dabord,5,renaissance,10.6,0.325994532788215,0.44544272795162404,0.554557272048376
lr,parti_dabord,5,horizons,10.8,0.2682877560484174,0.42100922906469684,0.5789907709353032
lr,parti_dabord,5,lr,12,0.24364264305192718,0.3762855905246794,0.6237144094753206
lr,parti_dabord,5,rn,10.1,0.3686697076609171,0.427547043904614,0.5724529560953859
lr,parti_dabord,5,reconquete,7.7,0.3553198402201497,0.3936555902210737,0.6063444097789263
lr,parti_dabord,6,lfi,13,0.46,0.5299892365993039,0.47001076340069614
lr,parti_dabord,6,ps,9.3,0.46,0.5551155954714915,0.4448844045285085
lr,parti_dabord,6,ecologistes,10.4,0.46,0.5769015374938846,0.4230984625061154
lr,parti_dabord,6,renaissance,10.2,0.44055698233001134,0.5667164194134167,0.43328358058658334
lr,parti_dabord,6,horizons,11.4,0.3437243060001347,0.5824685359003059,0.4175314640996941
lr,parti_dabord,6,reconquete,6.5,0.33032807153448607,0.4944654656747337,0.5055345343252663
lr,parti_dabord,6,nouvelle_energie,11.8,0.26861003984074605,0.6086000261207746,0.3913999738792254
lr,parti_dabord,7,lfi,8.1,0.46,0.4480947955966637,0.5519052044033363
lr,parti_dabord,7,ps,8.5,0.4193625158141757,0.42108014144901773,0.5789198585509823
lr,parti_dabord,7,ecologistes,11.7,0.46,0.3906445884307018,0.6093554115692982
lr,parti_dabord,7,renaissance,12.7,0.21659699216606842,0.34665434146032564,0.6533456585396744
lr,parti_dabord,7,lr,12.4,0.2924171914349848,0.5183667792600046,0.48163322073999537
lr,parti_dabord,7,reconquete,6.4,0.2423280715344861,0.6024645017841934,0.3975354982158066
lr,parti_dabord,7,nouvelle_energie,11.9,0.30728775604841746,0.4463419210985715,0.5536580789014285
lr,parti_dabord,8,lfi,10.2,0.46,0.5324747421570563,0.46752525784294374
lr,parti_dabord,8,ps,12.7,0.46,0.5536540436664713,0.4463459563335287
lr,parti_dabord,8,ecologistes,10.8,0.46,0.5723157063413266,0.42768429365867344
lr,parti_dabord,8,renaissance,9.5,0.336706419360482,0.6228573139143077,0.37714268608569235
lr,parti_dabord,8,horizons,13.6,0.24470844880630346,0.6291473213620702,0.3708526786379298
lr,parti_dabord,8,reconquete,5.4,0.28442807153448607,0.44368841533941356,0.5563115846605864
lr,parti_dabord,8,nouvelle_energie,8.9,0.31179811769415133,0.5505478767664688,0.44945212323353123
lr,parti_dabord,9,lfi,13.3,0.46,0.5449520091980772,0.4550479908019228
lr,parti_dabord,9,ps,9.7,0.46,0.5617376432159289,0.4382623567840711
lr,parti_dabord,9,ecologistes,9.4,0.46,0.5891823365498857,0.4108176634501143
lr,parti_dabord,9,renaissance,7.6,0.41361884073415545,0.5729025014760827,0.4270974985239173
lr,parti_dabord,9,horizons,7.9,0.2721711014744915,0.6336342879118149,0.36636571208818514
lr,parti_dabord,9,reconquete,7.5,0.2381280715344861,0.4218142207695341,0.5781857792304659
lr,parti_dabord,9,nouvelle_energie,12.5,0.33179211288954136,0.5577242293301168,0.4422757706698832
lr,parti_dabord,10,lfi,11.6,0.46,0.4974319836661161,0.5025680163338839
lr,parti_dabord,10,ps,11.4,0.46,0.4961788447897141,0.5038211552102859
lr,parti_dabord,10,ecologistes,10.5,0.46,0.4916111212446151,0.508388878755385
lr,parti_dabord,10,renaissance,10.4,0.334394532788215,0.4878770374678878,0.5121229625321122
lr,parti_dabord,10,horizons,9,0.18668775604841745,0.4560804556113675,0.5439195443886324
lr,parti_dabord,10,rn,10.7,0.22304409117231008,0.5854278164864264,0.4145721835135736
lr,parti_dabord,10,reconquete,8.2,0.33083460612432297,0.503286729060186,0.496713270939814
lr,parti_dabord,11,lfi,12.8,0.37963364648694775,0.44280540282811387,0.5571945971718861
lr,parti_dabord,11,ecologistes,12.9,0.23075381202336961,0.34410562127667865,0.6558943787233213
lr,parti_dabord,11,renaissance,9.8,0.40539544619197765,0.5043526444692337,0.49564735553076633
lr,parti_dabord,11,horizons,11.3,0.3294982519078406,0.5530046724456982,0.4469953275543018
lr,parti_dabord,11,rn,12.4,0.33633894399840636,0.5881866051923492,0.4118133948076508
lr,parti_dabord,11,reconquete,9.3,0.35877861411128986,0.6072892284502026,0.3927107715497974
lr,parti_dabord,12,lfi,9.9,0.46,0.5273271267737905,0.47267287322620954
lr,parti_dabord,12,ps,11.8,0.46,0.5428999671295831,0.4571000328704169
lr,parti_dabord,12,ecologistes,10,0.46,0.5596458014947537,0.44035419850524626
lr,parti_dabord,12,renaissance,9.3,0.44072507623673485,0.5545972214815217,0.4454027785184783
lr,parti_dabord,12,horizons,12.1,0.29636645069021283,0.6239056037200419,0.3760943962799581
lr,parti_dabord,12,reconquete,8.2,0.24072534365855144,0.4132151417728643,0.5867848582271358
lr,parti_dabord,12,nouvelle_energie,9.6,0.28128578892706385,0.5937132108549474,0.40628678914505256
lr,parti_dabord,13,ps,11.7,0.3800336464869478,0.3992390618886368,0.6007609381113632
lr,parti_dabord,13,ecologistes,14.1,0.3970082887331051,0.35873691236532657,0.6412630876346734
lr,parti_dabord,13,renaissance,9.7,0.46,0.4750208362612683,0.5249791637387318
lr,parti_dabord,13,horizons,14.2,0.46,0.5023927953523593,0.49760720464764074
lr,parti_dabord,13,lr,14.5,0.37882619204421086,0.5632246788805185,0.4367753211194815
lr,parti_dabord,13,reconquete,4.3,0.2609280715344861,0.674360415677448,0.325639584322552
lr,parti_dabord,14,lfi,10.9,0.3779336464869478,0.4264356499571136,0.5735643500428864
lr,parti_dabord,14,ecologistes,12.4,0.22905381202336958,0.3441387848919101,0.6558612151080899
lr,parti_dabord,14,renaissance,10.5,0.4013726717376018,0.5025504305247903,0.4974495694752097
lr,parti_dabord,14,horizons,10.8,0.31512351608004735,0.5504457591551315,0.4495542408448685
lr,parti_dabord,14,rn,11.4,0.3626387634924483,0.5762140533008407,0.42378594669915925
lr,parti_dabord,14,reconquete,6.5,0.39606387277218547,0.5918949271514985,0.4081050728485015
lr,parti_dabord,14,nouvelle_energie,8.4,0.2902588777726417,0.6147789484949097,0.38522105150509034
lr,parti_dabord,15,lfi,11.5,0.3949336464869478,0.6113202050954423,0.38867979490455773
lr,parti_dabord,15,ecologistes,8.8,0.3360538120233696,0.6652243673597267,0.3347756326402733
lr,parti_dabord,15,renaissance,12.3,0.4206954461919777,0.5643036029280349,0.43569639707196506
lr,parti_dabord,15,horizons,14.4,0.4528625158141757,0.5326047518354436,0.46739524816455635
lr,parti_dabord,15,lr,13.4,0.38367762527325033,0.4621545747260155,0.5378454252739845
lr,parti_dabord,15,reconquete,8.7,0.2758280715344861,0.3340507686830227,0.6659492313169773
lr,parti_dabord,16,lfi,12.6,0.46,0.4487374006445158,0.5512625993554843
lr,parti_dabord,16,ps,9.4,0.46,0.43098072546211463,0.5690192745378854
lr,parti_dabord,16,ecologistes,8.9,0.46,0.4073439356502675,0.5926560643497325
lr,parti_dabord,16,renaissance,7.4,0.34864543375212825,0.3652146005854513,0.6347853994145487
lr,parti_dabord,16,horizons,12.3,0.30524743741877447,0.4066868099536144,0.5933131900463856
lr,parti_dabord,16,reconquete,7.9,0.26942807153448606,0.5552123093299116,0.4447876906700884
lr,parti_dabord,16,nouvelle_energie,12,0.3027657136288113,0.4349534095793093,0.5650465904206907
lr,parti_dabord,17,lfi,10.3,0.38437859137474895,0.4134934505731575,0.5865065494268424
lr,parti_dabord,17,ecologistes,6.6,0.2354987569111708,0.3294919096207739,0.6705080903792261
lr,parti_dabord,17,renaissance,12.8,0.3439765128864534,0.5547169014366311,0.4452830985633689
lr,parti_dabord,17,horizons,10,0.24883060960605738,0.5937933382336481,0.4062066617663519
lr,parti_dabord,17,rn,12.8,0.33500564654252235,0.6240720208847799,0.37592797911522013
lr,parti_dabord,17,reconquete,6.5,0.3940394744714286,0.5887056249882612,0.4112943750117388
lr,parti_dabord,17,nouvelle_energie,10.4,0.2483990451172582,0.6179807444869333,0.3820192555130667
lr,parti_dabord,18,lfi,8.9,0.46,0.5007922731500684,0.49920772684993164
lr,parti_dabord,18,ps,10.7,0.3981625158141757,0.5100508062306804,0.48994919376931956
lr,parti_dabord,18,ecologistes,10.9,0.46,0.5179683870939743,0.4820316129060257
lr,parti_dabord,18,renaissance,8.8,0.15539699216606837,0.5977085905195209,0.40229140948047915
lr,parti_dabord,18,rn,10.8,0.24026453744661422,0.3834348149801887,0.6165651850198113
lr,parti_dabord,18,reconquete,7.7,0.30515114110221914,0.4032612955810373,0.5967387044189627
lr,parti_dabord,18,nouvelle_energie,12.1,0.2843176029355289,0.4954067954563455,0.5045932045436545
lr,parti_dabord,19,lfi,11.5,0.37086562110780424,0.41181513023687766,0.5881848697631223
lr,parti_dabord,19,ps,9.2,0.29501114439806875,0.4236940048426838,0.5763059951573162
lr,parti_dabord,19,renaissance,8.9,0.36655059625419845,0.508832302587984,0.49116769741201605
lr,parti_dabord,19,horizons,11.2,0.2719006820882703,0.5639971561808785,0.43600284381912147
lr,parti_dabord,19,rn,12.4,0.30948407285195834,0.6220858545133453,0.3779141454866547
lr,parti_dabord,19,reconquete,9.2,0.36068117475170086,0.6178358290886902,0.38216417091130983
lr,parti_dabord,19,nouvelle_energie,10.6,0.27216729513746585,0.58617986328746,0.41382013671254003
lr,mediatique,0,lfi,11.1,0.46,0.46215635060511,0.5378436493948899
lr,mediatique,0,ps,10.1,0.41293420537834147,0.4589825381660455,0.5410174618339545
lr,mediatique,0,ecologistes,11.7,0.46,0.44401517891376013,0.5559848210862399
lr,mediatique,0,renaissance,11.3,0.2601686817302342,0.4540425426916499,0.5459574573083501
lr,mediatique,0,rn,10.6,0.3553310386607885,0.5275909767891364,0.47240902321086364
lr,mediatique,0,reconquete,8.7,0.3029981628531711,0.589119234387413,0.410880765612587
lr,mediatique,0,nouvelle_energie,11.1,0.25771050720547584,0.5010464579004155,0.49895354209958453
lr,mediatique,1,lfi,9.6,0.46,0.4756083548627973,0.5243916451372027
lr,mediatique,1,ps,12,0.4088625158141757,0.47674414215119015,0.5232558578488098
lr,mediatique,1,ecologistes,9.2,0.46,0.4668193771795473,0.5331806228204528
lr,mediatique,1,renaissance,13.4,0.2560969921660684,0.4559931710724693,0.5440068289275307
lr,mediatique,1,rn,10.7,0.34288869584077525,0.5387180698432702,0.4612819301567298
lr,mediatique,1,reconquete,5.3,0.3444099087435652,0.5428338721058654,0.4571661278941346
lr,mediatique,1,nouvelle_energie,9.4,0.26320037902946225,0.5127112155118643,0.48728878448813573
lr,mediatique,2,ps,9.5,0.33058769770609336,0.3898352951238724,0.6101647048761276
lr,mediatique,2,ecologistes,7.3,0.39756233995225065,0.41723288763224203,0.582767112367758
lr,mediatique,2,renaissance,12.9,0.40387485531093825,0.5353795284704511,0.4646204715295489
lr,mediatique,2,horizons,10.8,0.2604395342597545,0.6264159208812958,0.37358407911870417
lr,mediatique,2,rn,12.5,0.3652628806006174,0.5752013073205504,0.4247986926794496
lr,mediatique,2,reconquete,7.3,0.38069862497506546,0.6003739896103094,0.3996260103896906
lr,mediatique,2,nouvelle_energie,12.6,0.259835192496571,0.6457398814461375,0.3542601185538625
lr,mediatique,3,lfi,7.6,0.46,0.47981137370832233,0.5201886262916777
lr,mediatique,3,ps,11.3,0.4122074607019769,0.47308545619080017,0.5269145438091998
lr,mediatique,3,ecologistes,11,0.46,0.46091150622435334,0.5390884937756466
lr,mediatique,3,renaissance,8.7,0.25944193705386953,0.454228049261746,0.545771950738254
lr,mediatique,3,rn,10.3,0.29141099270973564,0.5936923112116755,0.40630768878832446
lr,mediatique,3,reconquete,5.6,0.3530739543824427,0.5397011189819434,0.4602988810180566
lr,mediatique,3,nouvelle_energie,8.6,0.23145572334341552,0.5541052338951702,0.4458947661048298
lr,mediatique,3,reconquete_dissidence_21,10.5,0.3530739543824427,0.5370604039988764,0.46293959600112355
lr,mediatique,4,lfi,12.7,0.3436336464869478,0.3275070209802508,0.6724929790197491
lr,mediatique,4,ecologistes,8.3,0.29475381202336964,0.3102817634682422,0.6897182365317578
lr,mediatique,4,renaissance,10.9,0.41939544619197766,0.42719578209713915,0.5728042179028608
lr,mediatique,4,horizons,10,0.4515625158141757,0.45843688736087673,0.5415631126391233
lr,mediatique,4,lr,12.7,0.38920585364554794,0.5274999234005188,0.47250007659948123
lr,mediatique,4,reconquete,7.5,0.32452807153448604,0.5951430831422995,0.40485691685770053
lr,mediatique,4,nouvelle_energie,8.7,0.43986970766091715,0.507957649740061,0.49204235025993903
lr,mediatique,5,lfi,9.1,0.46,0.5136212304692065,0.4863787695307935
lr,mediatique,5,ps,8.3,0.46,0.5376236963183924,0.46237630368160765
lr,mediatique,5,ecologistes,11.1,0.46,0.5530914393022776,0.44690856069772245
lr,mediatique,5,renaissance,9.2,0.41617940803345294,0.5544738970281031,0.4455261029718969
lr,mediatique,5,horizons,10.3,0.3211627342527603,0.5722099177183946,0.4277900822816054
lr,mediatique,5,reconquete,8.2,0.32532807153448606,0.4746619283708865,0.5253380716291135
lr,mediatique,5,nouvelle_energie,12.9,0.3122087626711341,0.5463109316423334,0.45368906835766665
lr,mediatique,6,lfi,9.3,0.46,0.5107686349933549,0.4892313650066451
lr,mediatique,6,ps,9.2,0.41687143654195435,0.4975383850394579,0.5024616149605421
lr,mediatique,6,ecologistes,8.8,0.46,0.48538848204061774,0.5146115179593822
lr,mediatique,6,renaissance,12.6,0.22410591289384704,0.44867126650158645,0.5513287334984136
lr,mediatique,6,rn,11.7,0.35305054322607815,0.5478612778731984,0.4521387221268016
lr,mediatique,6,reconquete,6.9,0.3784333192494548,0.5460311249134202,0.4539688750865798
lr,mediatique,6,nouvelle_energie,12,0.3047966767761961,0.5063625034865744,0.4936374965134256
lr,mediatique,7,ps,10.5,0.3813336464869478,0.39785090862198896,0.602149091378011
lr,mediatique,7,ecologistes,6.8,0.3483082887331051,0.29321747595222614,0.7067825240477739
lr,mediatique,7,renaissance,12.4,0.46,0.47248149007156237,0.5275185099284376
lr,mediatique,7,horizons,11.9,0.46,0.5004629323545496,0.49953706764545036
lr,mediatique,7,lr,12.8,0.36678036619677695,0.5560017217163814,0.4439982782836186
lr,mediatique,7,reconquete,5.8,0.2622280715344861,0.6716768740025459,0.32832312599745406
lr,mediatique,7,nouvelle_energie,11.3,0.4275697076609171,0.5471949325576425,0.4528050674423575
lr,mediatique,8,lfi,9.5,0.46,0.4519238314742866,0.5480761685257134
lr,mediatique,8,ps,9.7,0.4187625158141757,0.42440826773751456,0.5755917322624855
lr,mediatique,8,ecologistes,7.9,0.46,0.3950523491780185,0.6049476508219815
lr,mediatique,8,renaissance,11.3,0.2659969921660684,0.40410239063834397,0.595897609361656
lr,mediatique,8,lr,13,0.32882306734149414,0.48364897903095627,0.5163510209690437
lr,mediatique,8,reconquete,8,0.2517280715344861,0.5837261591466748,0.4162738408533252
lr,mediatique,8,nouvelle_energie,12.2,0.2566877560484175,0.4015441782002846,0.5984558217997153
lr,mediatique,9,lfi,9.3,0.2982336464869478,0.6266543961570432,0.3733456038429568
lr,mediatique,9,ecologistes,11.9,0.2893538120233696,0.5679307919577893,0.4320692080422107
